match_id,date,venue,event,match_type,team1,team2,player1_1,player1_2,player1_3,player1_4,player1_5,player1_6,player1_7,player1_8,player1_9,player1_10,player1_11,player2_1,player2_2,player2_3,player2_4,player2_5,player2_6,player2_7,player2_8,player2_9,player2_10,player2_11
350472,2009-02-26,New Wanderers Stadium,Australia in South Africa Test Series,Test,South Africa,Australia,a830c083,72861603,e798611a,86dc8f2e,c4487b84,2e8994e7,f3cb53a1,5bb5a915,fd093ca9,8fd1a8f5,20a941bb,004c9e85,fdedb37c,7d415ea5,48fd7349,f842c2cf,99464591,b0c772ee,16043342,f5180fe6,bd93fea4,f3171936
350473,2009-03-06,Kingsmead,Australia in South Africa Test Series,Test,South Africa,Australia,a830c083,72861603,e798611a,86dc8f2e,c4487b84,2e8994e7,f3cb53a1,fd093ca9,5bb5a915,8fd1a8f5,20a941bb,004c9e85,fdedb37c,7d415ea5,48fd7349,f842c2cf,99464591,b0c772ee,16043342,f5180fe6,bd93fea4,f3171936
350474,2009-03-19,Newlands,Australia in South Africa Test Series,Test,South Africa,Australia,719c5146,035cb925,e798611a,86dc8f2e,c4487b84,2e8994e7,f3cb53a1,c3d35165,fd093ca9,8fd1a8f5,20a941bb,004c9e85,fdedb37c,7d415ea5,48fd7349,f842c2cf,b0c772ee,16043342,f5180fe6,bd93fea4,6d62117a,f3171936
351679,2008-11-20,"Brisbane Cricket Ground, Woolloongabba",Trans-Tasman Trophy,Test,Australia,New Zealand,d8699ab7,fdedb37c,7d415ea5,48fd7349,f842c2cf,bd77eb62,4329fbb5,b0c772ee,dd09ff8e,f5180fe6,a3bfec5d,48f177f5,fd8f11e9,91ffa6c6,b61a3e1a,b8a55852,9d710afe,c03449e0,d7c6af50,13c35c9e,78f34e15,05e0fab5
351680,2008-11-28,Adelaide Oval,Trans-Tasman Trophy,Test,Australia,New Zealand,d8699ab7,fdedb37c,7d415ea5,48fd7349,f842c2cf,bd77eb62,b0c772ee,dd09ff8e,f5180fe6,8ea6e670,a3bfec5d,48f177f5,fd8f11e9,91ffa6c6,b61a3e1a,10a2a1ff,9d710afe,b8a55852,d7c6af50,13c35c9e,78f34e15,05e0fab5
351681,2008-12-17,Western Australia Cricket Association Ground,South Africa in Australia Test Series,Test,Australia,South Africa,d8699ab7,fdedb37c,7d415ea5,48fd7349,f842c2cf,bd77eb62,b0c772ee,dd09ff8e,047d9032,f5180fe6,bd93fea4,a830c083,72861603,e798611a,86dc8f2e,c4487b84,2e8994e7,f3cb53a1,5bb5a915,fd093ca9,8fd1a8f5,20a941bb
351682,2008-12-26,Melbourne Cricket Ground,South Africa in Australia Test Series,Test,Australia,South Africa,d8699ab7,fdedb37c,7d415ea5,48fd7349,f842c2cf,bd77eb62,b0c772ee,dd09ff8e,f5180fe6,8ea6e670,bd93fea4,72861603,a830c083,e798611a,86dc8f2e,c4487b84,2e8994e7,f3cb53a1,5bb5a915,fd093ca9,8fd1a8f5,20a941bb
351683,2009-01-03,Sydney Cricket Ground,South Africa in Australia Test Series,Test,Australia,South Africa,d8699ab7,fdedb37c,7d415ea5,48fd7349,f842c2cf,16043342,b0c772ee,f5180fe6,8ea6e670,bd93fea4,45c2196c,a830c083,72861603,e798611a,86dc8f2e,c4487b84,2e8994e7,f3cb53a1,5bb5a915,fd093ca9,8fd1a8f5,20a941bb
352661,2009-02-04,"Sabina Park, Kingston",The Wisden Trophy,Test,West Indies,England,db584dad,85ad2217,36d33dd0,ffb504b1,881a9bdd,749a1b3a,d1523761,4180d897,364ee2cf,83904270,a7c226e1,b68d14a9,f41598c1,33155d1b,39f01cdb,a386e91b,ddc0828d,1200550f,eba6a852,9dca07d7,c16d2e28,5a37ec26
352662,2009-02-13,"Sir Vivian Richards Stadium, North Sound",The Wisden Trophy,Test,West Indies,England,db584dad,85ad2217,36d33dd0,881a9bdd,749a1b3a,d5afc103,d1523761,4180d897,364ee2cf,83904270,a7c226e1,b68d14a9,f41598c1,7bf96684,39f01cdb,a386e91b,ddc0828d,1200550f,eba6a852,9dca07d7,5a37ec26,d12143bf
