date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2010-03-13,Brabourne Stadium,Indian Premier League,T20,20,R Sathish,Mumbai Indians,6,6,1,0,18,2,51,0,0,0,0,2,7,44,12,63,GC Smith,SA Asnodkar,NV Ojha,AA Jhunjhunwala,YK Pathan,P Dogra,AD Mascarenhas,A Uniyal,SK Warne,Kamran Khan,SW Tait
2010-03-17,Feroz Shah Kotla,Indian Premier League,T20,20,R Sathish,Mumbai Indians,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,TM Dilshan,V Sehwag,AB de Villiers,MF Maharoof,KD Karthik,M Manhas,A Mishra,PJ Sangwan,S Ladda,DP Nannes,G Gambhir
2010-03-20,Brabourne Stadium,Indian Premier League,T20,20,R Sathish,Mumbai Indians,24,22,3,0,0,0,0,0,0,0,0,0,27,0,0,27,MK Pandey,JH Kallis,RV Uthappa,V Kohli,EJG Morgan,R Dravid,MV Boucher,P Kumar,A Kumble,DW Steyn,R Vinay Kumar
2010-03-22,Brabourne Stadium,Indian Premier League,T20,20,R Sathish,Mumbai Indians,21,11,3,0,0,0,0,0,0,0,0,0,30,0,0,30,CH Gayle,SC Ganguly,OA Shah,AD Mathews,CA Pujara,Mandeep Singh,WP Saha,M Kartik,Harpreet Singh,SE Bond,I Sharma
2010-03-25,"Brabourne Stadium, Mumbai",Indian Premier League,T20,20,R Sathish,Mumbai Indians,5,9,0,0,0,0,0,0,0,0,0,0,5,0,0,5,PA Patel,ML Hayden,SK Raina,S Badrinath,MS Dhoni,JA Morkel,NLTC Perera,Joginder Sharma,L Balaji,M Muralitharan,SB Jakati
2010-03-28,Dr DY Patil Sports Academy,Indian Premier League,T20,20,R Sathish,Mumbai Indians,3,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,AC Gilchrist,MD Mishra,HH Gibbs,A Symonds,RG Sharma,TL Suman,Y Venugopal Rao,Jaskaran Singh,KAJ Roach,RP Singh,PP Ojha
2010-03-30,Brabourne Stadium,Indian Premier League,T20,20,R Sathish,Mumbai Indians,17,10,2,0,0,0,0,0,0,0,0,0,23,0,0,23,RS Bopara,SE Marsh,MS Bisla,DPMD Jayawardene,Yuvraj Singh,IK Pathan,B Lee,K Goel,PP Chawla,VS Malik,SJ Srivastava
2010-04-03,Brabourne Stadium,Indian Premier League,T20,20,R Sathish,Mumbai Indians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HH Gibbs,AC Gilchrist,VVS Laxman,A Symonds,RG Sharma,MD Mishra,TL Suman,RJ Harris,R Sharma,Jaskaran Singh,PP Ojha
2010-04-06,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,R Sathish,Mumbai Indians,4,5,0,0,6,0,5,0,0,1,0,0,4,0,8,12,M Vijay,ML Hayden,SK Raina,MS Dhoni,MEK Hussey,S Badrinath,R Ashwin,SB Jakati,DE Bollinger,S Tyagi,T Thushara
2010-04-09,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,R Sathish,Mumbai Indians,20,17,1,0,12,0,14,0,0,0,0,0,21,0,0,21,AB Barath,DPMD Jayawardene,KC Sangakkara,Yuvraj Singh,IK Pathan,RS Sodhi,K Goel,PP Chawla,RR Powar,B Lee,L Ablish
2010-04-11,Sawai Mansingh Stadium,Indian Premier League,T20,20,R Sathish,Mumbai Indians,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,MJ Lumb,NV Ojha,FY Fazal,SR Watson,AA Jhunjhunwala,AC Voges,YK Pathan,AS Raut,AP Dole,SK Warne,SK Trivedi
2010-04-19,Eden Gardens,Indian Premier League,T20,20,R Sathish,Mumbai Indians,11,11,1,0,12,1,11,0,0,0,0,0,12,29,0,41,SC Ganguly,BB McCullum,DJ Hussey,MK Tiwary,AD Mathews,CA Pujara,WP Saha,JD Unadkat,M Kartik,AB Dinda,SE Bond
2011-04-10,Feroz Shah Kotla,Indian Premier League,T20,20,R Sathish,Mumbai Indians,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,DA Warner,V Sehwag,UBT Chand,AJ Finch,NV Ojha,Y Venugopal Rao,IK Pathan,RE van der Merwe,M Morkel,UT Yadav,AB Dinda
2011-04-12,M Chinnaswamy Stadium,Indian Premier League,T20,20,R Sathish,Mumbai Indians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MA Agarwal,TM Dilshan,V Kohli,AB de Villiers,AUK Pathan,SS Tiwary,CA Pujara,Z Khan,DL Vettori,DP Nannes,A Mithun
2011-04-15,Wankhede Stadium,Indian Premier League,T20,20,R Sathish,Mumbai Indians,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,BB McCullum,DPMD Jayawardene,RA Jadeja,BJ Hodge,KM Jadhav,PA Patel,NLTC Perera,RV Gomez,R Vinay Kumar,RP Singh,RR Powar
2011-04-20,Wankhede Stadium,Indian Premier League,T20,20,R Sathish,Mumbai Indians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JD Ryder,TD Paine,M Manhas,RV Uthappa,Yuvraj Singh,MD Mishra,M Kartik,WD Parnell,R Sharma,SB Wagh,AC Thomas
2011-04-22,Wankhede Stadium,Indian Premier League,T20,20,R Sathish,Mumbai Indians,0,7,0,0,6,0,13,0,0,2,0,0,-2,0,16,14,MEK Hussey,M Vijay,SK Raina,S Badrinath,MS Dhoni,S Anirudha,JA Morkel,R Ashwin,Joginder Sharma,S Randiv,DE Bollinger
2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,R Sathish,Mumbai Indians,0,0,0,0,12,0,12,0,0,1,0,0,0,2,8,10,S Sohal,S Dhawan,KC Sangakkara,CL White,B Chipli,DT Christian,DB Ravi Teja,A Mishra,DW Steyn,I Sharma,PP Ojha
2011-04-29,Sawai Mansingh Stadium,Indian Premier League,T20,20,R Sathish,Mumbai Indians,7,6,0,0,7,0,5,0,0,0,0,0,7,0,0,7,SR Watson,R Dravid,J Botha,LRPL Taylor,AL Menaria,AM Rahane,A Singh,DH Yagnik,SK Warne,STR Binny,SK Trivedi
2011-05-22,Eden Gardens,Indian Premier League,T20,20,R Sathish,Mumbai Indians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JH Kallis,SP Goswami,G Gambhir,MK Tiwary,YK Pathan,RN ten Doeschate,R Bhatia,Shakib Al Hasan,B Lee,L Balaji,Iqbal Abdulla
2011-05-27,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,R Sathish,Mumbai Indians,18,22,1,0,0,0,0,0,0,0,0,0,19,0,0,19,MA Agarwal,CH Gayle,V Kohli,AB de Villiers,LA Pomersbach,SS Tiwary,DL Vettori,S Aravind,A Mithun,Z Khan,J Syed Mohammad
2013-04-07,Subrata Roy Sahara Stadium,Indian Premier League,T20,20,R Sathish,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RV Uthappa,MK Pandey,TL Suman,MN Samuels,LRPL Taylor,AD Mathews,AM Nayar,MR Marsh,B Kumar,R Sharma,AB Dinda
2013-04-10,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,R Sathish,Kings XI Punjab,8,6,1,0,6,0,16,0,0,0,0,0,9,0,0,9,M Vijay,MEK Hussey,SK Raina,S Badrinath,MS Dhoni,RA Jadeja,DJ Bravo,R Ashwin,DP Nannes,CH Morris,AS Rajpoot
2013-04-14,Sawai Mansingh Stadium,Indian Premier League,T20,20,R Sathish,Kings XI Punjab,11,12,2,0,0,0,0,0,0,0,0,0,13,0,0,13,SR Watson,AM Rahane,R Dravid,STR Binny,BJ Hodge,SV Samson,JP Faulkner,KK Cooper,SK Trivedi,A Chandila,S Sreesanth
2013-05-16,Himachal Pradesh Cricket Association Stadium,Indian Premier League,T20,20,R Sathish,Kings XI Punjab,22,13,2,1,0,0,0,0,0,0,0,0,30,0,0,30,DPMD Jayawardene,UBT Chand,IK Pathan,DA Warner,V Sehwag,BJ Rohrer,CM Gautam,M Morkel,S Kaul,UT Yadav,A Nehra
2013-05-02,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,R Sathish,Kings XI Punjab,0,1,0,0,12,1,26,0,0,0,0,1,-2,19,6,23,WP Saha,MEK Hussey,SK Raina,MS Dhoni,JA Morkel,RA Jadeja,S Badrinath,DJ Bravo,CH Morris,R Ashwin,MM Sharma
2013-05-14,M Chinnaswamy Stadium,Indian Premier League,T20,20,R Sathish,Kings XI Punjab,12,6,1,1,0,0,0,0,0,0,0,0,15,0,0,15,CA Pujara,CH Gayle,V Kohli,AB de Villiers,MC Henriques,KL Rahul,KB Arun Karthik,R Vinay Kumar,Z Khan,M Muralitharan,JD Unadkat
2013-05-09,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,R Sathish,Kings XI Punjab,4,3,0,0,6,0,10,0,0,0,0,0,4,0,0,4,R Dravid,AM Rahane,SR Watson,SV Samson,BJ Hodge,DH Yagnik,KK Cooper,JP Faulkner,A Chandila,S Sreesanth,SK Trivedi
2013-05-11,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,R Sathish,Kings XI Punjab,25,18,1,2,0,0,0,0,0,0,0,1,32,0,6,38,PA Patel,S Dhawan,GH Vihari,CL White,BB Samantray,DJG Sammy,KV Sharma,NLTC Perera,DW Steyn,A Mishra,I Sharma
2013-05-06,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,R Sathish,Kings XI Punjab,27,20,2,1,0,0,0,0,0,0,0,0,33,0,0,33,CA Pujara,CH Gayle,V Kohli,AB de Villiers,MC Henriques,SS Tiwary,KB Arun Karthik,R Vinay Kumar,R Rampaul,M Kartik,RP Singh
2016-04-24,Maharashtra Cricket Association Stadium,Indian Premier League,T20,20,R Sathish,Kolkata Knight Riders,10,8,0,1,18,2,20,1,0,0,0,1,12,60,6,78,AM Rahane,F du Plessis,SPD Smith,NLTC Perera,JA Morkel,MS Dhoni,R Bhatia,SS Tiwary,R Ashwin,Ankit Sharma,M Ashwin
2016-04-28,Wankhede Stadium,Indian Premier League,T20,20,R Sathish,Kolkata Knight Riders,0,0,0,0,12,0,30,0,0,0,0,0,0,-6,0,-6,RG Sharma,PA Patel,AT Rayudu,KH Pandya,JC Buttler,KA Pollard,HH Pandya,Harbhajan Singh,JJ Bumrah,TG Southee,MJ McClenaghan
2016-04-30,Feroz Shah Kotla,Indian Premier League,T20,20,R Sathish,Kolkata Knight Riders,6,7,1,0,0,0,0,0,0,0,0,0,7,0,0,7,Q de Kock,SS Iyer,SV Samson,KK Nair,SW Billings,CH Morris,CR Brathwaite,RR Pant,Mohammed Shami,A Mishra,Z Khan
2016-05-04,Eden Gardens,Indian Premier League,T20,20,R Sathish,None,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14,14,RV Uthappa,G Gambhir,YK Pathan,AD Russell,MK Pandey,SA Yadav,Shakib Al Hasan,GB Hogg,PP Chawla,M Morkel,UT Yadav
2016-05-22,Eden Gardens,Indian Premier League,T20,20,R Sathish,None,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,16,RV Uthappa,G Gambhir,C Munro,MK Pandey,YK Pathan,JO Holder,Shakib Al Hasan,SA Yadav,AS Rajpoot,SP Narine,Kuldeep Yadav
2016-05-25,Feroz Shah Kotla,Indian Premier League,T20,20,R Sathish,Kolkata Knight Riders,8,9,0,0,6,0,9,0,0,0,0,0,8,0,0,8,DA Warner,S Dhawan,MC Henriques,Yuvraj Singh,DJ Hooda,BCJ Cutting,NV Ojha,B Kumar,Bipul Sharma,BB Sran,Mustafizur Rahman
