date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2019-05-07,MA Chidambaram Stadium,Indian Premier League,T20,20,Anmolpreet Singh,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,F du Plessis,SR Watson,SK Raina,M Vijay,AT Rayudu,MS Dhoni,RA Jadeja,DJ Bravo,DL Chahar,Harbhajan Singh,Imran Tahir
2021-09-19,Dubai International Cricket Stadium,Indian Premier League,T20,20,Anmolpreet Singh,Mumbai Indians,16,14,2,1,0,0,0,0,0,0,0,0,20,0,0,20,RD Gaikwad,F du Plessis,MM Ali,AT Rayudu,SK Raina,MS Dhoni,RA Jadeja,DJ Bravo,SN Thakur,DL Chahar,JR Hazlewood
2022-03-27,"Brabourne Stadium, Mumbai",Indian Premier League,T20,20,Anmolpreet Singh,Mumbai Indians,8,9,0,0,0,0,0,0,0,0,0,0,8,0,0,8,PP Shaw,TL Seifert,Mandeep Singh,RR Pant,Lalit Yadav,R Powell,SN Thakur,AR Patel,Kuldeep Yadav,KK Ahmed,KL Nagarkoti
2022-04-02,"Dr DY Patil Sports Academy, Mumbai",Indian Premier League,T20,20,Anmolpreet Singh,Mumbai Indians,5,4,1,0,0,0,0,0,0,0,0,0,6,0,0,6,JC Buttler,YBK Jaiswal,D Padikkal,SV Samson,SO Hetmyer,R Parag,R Ashwin,Navdeep Saini,TA Boult,YS Chahal,M Prasidh Krishna
2023-04-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Indian Premier League,T20,20,Anmolpreet Singh,Sunrisers Hyderabad,31,27,3,1,0,0,0,0,0,1,0,0,40,0,8,48,A Mishra,KR Mayers,KL Rahul,DJ Hooda,KH Pandya,MP Stoinis,R Shepherd,N Pooran,Yash Thakur,JD Unadkat,Ravi Bishnoi
2023-05-07,"Sawai Mansingh Stadium, Jaipur",Indian Premier League,T20,20,Anmolpreet Singh,Sunrisers Hyderabad,33,25,4,1,0,0,0,0,0,0,0,0,45,0,0,45,OC McCoy,YBK Jaiswal,JC Buttler,SV Samson,SO Hetmyer,JE Root,Dhruv Jurel,R Ashwin,Sandeep Sharma,M Ashwin,K Yadav
2023-05-13,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Indian Premier League,T20,20,Anmolpreet Singh,Sunrisers Hyderabad,36,27,7,0,0,0,0,0,0,0,0,0,49,0,0,49,A Mishra,KR Mayers,Q de Kock,PN Mankad,MP Stoinis,N Pooran,KH Pandya,Yash Thakur,Ravi Bishnoi,Yudhvir Singh,Avesh Khan
2023-05-15,"Narendra Modi Stadium, Ahmedabad",Indian Premier League,T20,20,Anmolpreet Singh,Sunrisers Hyderabad,5,4,1,0,0,0,0,0,0,0,0,0,6,0,0,6,Yash Dayal,WP Saha,Shubman Gill,B Sai Sudharsan,HH Pandya,DA Miller,R Tewatia,MD Shanaka,Rashid Khan,Noor Ahmad,Mohammed Shami
2024-04-28,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,Anmolpreet Singh,Sunrisers Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,SN Thakur,AM Rahane,RD Gaikwad,DJ Mitchell,S Dube,MS Dhoni,MM Ali,RA Jadeja,DL Chahar,TU Deshpande,Mustafizur Rahman
2024-05-02,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Indian Premier League,T20,20,Anmolpreet Singh,Sunrisers Hyderabad,5,6,1,0,0,0,0,0,0,0,0,0,6,0,0,6,YS Chahal,YBK Jaiswal,JC Buttler,SV Samson,R Parag,SO Hetmyer,R Powell,Dhruv Jurel,R Ashwin,TA Boult,Avesh Khan
