date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2019-03-30,Arun Jaitley Stadium,Indian Premier League,T20,20,GH Vihari,Delhi Capitals,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,NS Naik,CA Lynn,RV Uthappa,N Rana,KD Karthik,Shubman Gill,AD Russell,PP Chawla,Kuldeep Yadav,M Prasidh Krishna,LH Ferguson
2019-04-01,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,GH Vihari,Delhi Capitals,2,5,0,0,6,0,9,0,0,0,0,0,2,0,0,2,KL Rahul,SM Curran,MA Agarwal,SN Khan,DA Miller,Mandeep Singh,GC Viljoen,R Ashwin,M Ashwin,Mohammed Shami,Mujeeb Ur Rahman
2013-04-05,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,11,12,1,0,0,0,0,0,0,0,0,0,12,0,0,12,RV Uthappa,MK Pandey,MN Samuels,Yuvraj Singh,LRPL Taylor,AM Nayar,AD Mathews,MR Marsh,B Kumar,R Sharma,AB Dinda
2013-04-07,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,44,47,2,0,6,1,5,0,0,0,0,0,50,25,0,75,CH Gayle,TM Dilshan,V Kohli,KK Nair,MC Henriques,MA Agarwal,KB Arun Karthik,R Vinay Kumar,M Kartik,JD Unadkat,M Muralitharan
2013-04-12,Feroz Shah Kotla,Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,17,23,0,1,0,0,0,0,0,1,0,0,19,0,8,27,DA Warner,V Sehwag,DPMD Jayawardene,MC Juneja,J Botha,IK Pathan,KM Jadhav,M Morkel,S Nadeem,UT Yadav,S Kaul
2013-04-14,Eden Gardens,Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,1,2,0,0,6,0,15,0,0,1,0,0,1,0,8,9,MS Bisla,G Gambhir,JH Kallis,EJG Morgan,YK Pathan,MK Tiwary,R Bhatia,LR Shukla,SMSM Senanayake,SP Narine,L Balaji
2013-04-17,Maharashtra Cricket Association Stadium,Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,RV Uthappa,AJ Finch,TL Suman,SPD Smith,AD Mathews,MR Marsh,AM Nayar,MK Pandey,B Kumar,R Sharma,AB Dinda
2013-04-19,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,46,39,5,0,6,0,2,0,0,0,0,0,55,0,0,55,Mandeep Singh,AC Gilchrist,PC Valthaty,DJ Hussey,PP Chawla,Gurkeerat Singh,Azhar Mahmood,MS Gony,M Vohra,AD Mascarenhas,P Kumar
2013-04-25,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,MEK Hussey,M Vijay,SK Raina,MS Dhoni,DJ Bravo,RA Jadeja,CH Morris,S Badrinath,R Ashwin,JO Holder,MM Sharma
2013-04-27,Sawai Mansingh Stadium,Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,4,9,0,0,0,0,0,0,0,1,0,0,4,0,8,12,R Dravid,AM Rahane,SR Watson,STR Binny,BJ Hodge,DH Yagnik,Sachin Baby,JP Faulkner,KK Cooper,A Chandila,SK Trivedi
2013-05-01,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,25,23,2,0,0,0,0,0,0,0,0,0,27,0,0,27,DR Smith,SR Tendulkar,KD Karthik,RG Sharma,KA Pollard,AT Rayudu,Harbhajan Singh,MG Johnson,SL Malinga,DS Kulkarni,PP Ojha
2013-05-04,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,11,11,2,0,0,0,0,0,0,0,0,1,13,0,6,19,DPMD Jayawardene,V Sehwag,UBT Chand,DA Warner,BMAJ Mendis,KM Jadhav,IK Pathan,J Botha,S Nadeem,A Nehra,UT Yadav
2013-04-09,M Chinnaswamy Stadium,Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,4,3,0,0,6,0,12,0,0,1,0,0,4,0,8,12,MA Agarwal,CH Gayle,V Kohli,AB de Villiers,MC Henriques,KB Arun Karthik,R Vinay Kumar,M Kartik,JD Unadkat,RP Singh,M Muralitharan
2013-05-08,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,3,8,0,0,0,0,0,0,0,0,0,0,3,0,0,3,MEK Hussey,M Vijay,SK Raina,MS Dhoni,RA Jadeja,S Badrinath,DJ Bravo,CH Morris,R Ashwin,JO Holder,MM Sharma
2013-05-11,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,5,7,1,0,12,0,5,0,0,0,0,0,6,6,0,12,AC Gilchrist,Mandeep Singh,SE Marsh,LA Pomersbach,DA Miller,R Sathish,PP Chawla,P Kumar,Harmeet Singh,P Awana,Sandeep Sharma
2013-05-13,Wankhede Stadium,Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,41,38,4,0,0,0,0,0,0,0,0,0,49,0,0,49,DR Smith,SR Tendulkar,KD Karthik,RG Sharma,AT Rayudu,KA Pollard,Harbhajan Singh,MG Johnson,DS Kulkarni,SL Malinga,PP Ojha
2013-05-17,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,19,29,0,0,0,0,0,0,0,0,0,0,17,0,0,17,R Dravid,AM Rahane,SR Watson,SV Samson,STR Binny,BJ Hodge,Sachin Baby,JP Faulkner,KK Cooper,PV Tambe,SK Trivedi
2013-05-19,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,GH Vihari,Sunrisers Hyderabad,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS Bisla,G Gambhir,JH Kallis,EJG Morgan,YK Pathan,RN ten Doeschate,P Dogra,SP Narine,Iqbal Abdulla,PJ Sangwan,Mohammed Shami
