date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2017-04-17,Feroz Shah Kotla,Indian Premier League,T20,20,Mohammed Shami,Delhi Daredevils,0,1,0,0,18,0,28,0,0,0,0,0,-2,0,0,-2,G Gambhir,C de Grandhomme,RV Uthappa,MK Pandey,YK Pathan,SA Yadav,CR Woakes,SP Narine,NM Coulter-Nile,Kuldeep Yadav,UT Yadav
2017-04-30,"Punjab Cricket Association IS Bindra Stadium, Mohali",Indian Premier League,T20,20,Mohammed Shami,Delhi Daredevils,2,4,0,0,12,0,19,0,0,0,0,0,2,0,0,2,MJ Guptill,HM Amla,M Vohra,SE Marsh,GJ Maxwell,WP Saha,AR Patel,MM Sharma,VR Aaron,Sandeep Sharma,T Natarajan
2017-05-02,Feroz Shah Kotla,Indian Premier League,T20,20,Mohammed Shami,Delhi Daredevils,0,0,0,0,24,2,40,1,0,0,0,0,0,58,0,58,DA Warner,S Dhawan,KS Williamson,Yuvraj Singh,MC Henriques,DJ Hooda,NV Ojha,B Kumar,Rashid Khan,S Kaul,Mohammed Siraj
2017-05-04,Feroz Shah Kotla,Indian Premier League,T20,20,Mohammed Shami,Delhi Daredevils,0,0,0,0,18,1,40,0,0,0,0,0,0,19,0,19,DR Smith,BB McCullum,SK Raina,KD Karthik,AJ Finch,Ishan Kishan,RA Jadeja,JP Faulkner,PJ Sangwan,Basil Thampi,Ankit Soni
2017-05-06,Feroz Shah Kotla,Indian Premier League,T20,20,Mohammed Shami,Delhi Daredevils,7,4,0,1,12,0,16,0,0,0,0,0,9,0,0,9,LMP Simmons,PA Patel,KA Pollard,RG Sharma,HH Pandya,N Rana,KV Sharma,Harbhajan Singh,MJ McClenaghan,SL Malinga,JJ Bumrah
2017-05-10,Green Park,Indian Premier League,T20,20,Mohammed Shami,Delhi Daredevils,4,2,1,0,24,2,37,1,0,0,0,1,5,58,6,69,DR Smith,Ishan Kishan,SK Raina,KD Karthik,AJ Finch,RA Jadeja,JP Faulkner,DS Kulkarni,PJ Sangwan,Basil Thampi,Ankit Soni
2017-05-12,Feroz Shah Kotla,Indian Premier League,T20,20,Mohammed Shami,Delhi Daredevils,2,4,0,0,24,2,37,1,0,0,0,1,2,58,6,66,AM Rahane,RA Tripathi,SPD Smith,MK Tiwary,BA Stokes,MS Dhoni,DT Christian,Washington Sundar,SN Thakur,JD Unadkat,A Zampa
2017-05-14,Feroz Shah Kotla,Indian Premier League,T20,20,Mohammed Shami,Delhi Daredevils,21,9,3,1,24,1,31,0,0,0,0,0,26,25,0,51,CH Gayle,Vishnu Vinod,V Kohli,TM Head,KM Jadhav,Sachin Baby,SR Watson,P Negi,HV Patel,Avesh Khan,YS Chahal
2018-04-08,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,Mohammed Shami,Delhi Daredevils,0,0,0,0,12,0,26,0,0,2,0,0,0,-6,16,10,KL Rahul,MA Agarwal,Yuvraj Singh,KK Nair,DA Miller,MP Stoinis,AR Patel,R Ashwin,AJ Tye,MM Sharma,Mujeeb Ur Rahman
2018-04-11,Sawai Mansingh Stadium,Indian Premier League,T20,20,Mohammed Shami,Delhi Daredevils,0,0,0,0,23,1,29,1,0,0,0,0,0,33,0,33,AM Rahane,DJM Short,BA Stokes,SV Samson,JC Buttler,RA Tripathi,K Gowtham,S Gopal,DS Kulkarni,JD Unadkat,B Laughlin
2018-04-14,Wankhede Stadium,Indian Premier League,T20,20,Mohammed Shami,Delhi Daredevils,0,0,0,0,24,1,36,0,0,0,0,0,0,25,0,25,SA Yadav,E Lewis,Ishan Kishan,RG Sharma,KA Pollard,KH Pandya,HH Pandya,A Dananjaya,M Markande,JJ Bumrah,Mustafizur Rahman
2018-04-16,Eden Gardens,Indian Premier League,T20,20,Mohammed Shami,Delhi Daredevils,7,6,1,0,24,1,53,0,0,0,0,0,8,19,0,27,CA Lynn,SP Narine,RV Uthappa,N Rana,KD Karthik,AD Russell,Shubman Gill,TK Curran,PP Chawla,Shivam Mavi,Kuldeep Yadav
2019-03-25,Sawai Mansingh Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,1,33,0,0,1,0,0,0,25,8,33,AM Rahane,JC Buttler,SV Samson,SPD Smith,BA Stokes,RA Tripathi,K Gowtham,JC Archer,JD Unadkat,S Gopal,DS Kulkarni
2019-03-27,Eden Gardens,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,25,1,44,0,0,0,0,0,0,23,0,23,CA Lynn,SP Narine,RV Uthappa,N Rana,AD Russell,KD Karthik,Shubman Gill,PP Chawla,Kuldeep Yadav,M Prasidh Krishna,LH Ferguson
2019-03-30,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,2,43,1,0,1,0,0,0,56,8,64,RG Sharma,Q de Kock,SA Yadav,Yuvraj Singh,KA Pollard,HH Pandya,KH Pandya,MJ McClenaghan,M Markande,SL Malinga,JJ Bumrah
2019-04-01,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,1,0,0,24,3,27,2,0,0,0,0,-2,97,0,95,PP Shaw,S Dhawan,SS Iyer,RR Pant,CA Ingram,CH Morris,GH Vihari,HV Patel,K Rabada,Avesh Khan,S Lamichhane
2019-04-06,MA Chidambaram Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,0,41,0,0,0,0,0,0,-2,0,-2,SR Watson,F du Plessis,SK Raina,MS Dhoni,AT Rayudu,KM Jadhav,SC Kuggeleijn,RA Jadeja,Harbhajan Singh,DL Chahar,Imran Tahir
2019-04-08,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,1,30,0,0,0,0,0,0,25,0,25,DA Warner,JM Bairstow,V Shankar,Mohammad Nabi,MK Pandey,DJ Hooda,YK Pathan,Rashid Khan,B Kumar,S Kaul,Sandeep Sharma
2019-04-10,Wankhede Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,3,21,1,0,0,0,0,0,91,0,91,Q de Kock,SD Lad,SA Yadav,KA Pollard,Ishan Kishan,HH Pandya,KH Pandya,AS Joseph,RD Chahar,JP Behrendorff,JJ Bumrah
2019-04-13,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,1,43,0,0,0,0,0,0,23,0,23,PA Patel,V Kohli,AB de Villiers,MP Stoinis,MM Ali,AD Nath,P Negi,UT Yadav,Mohammed Siraj,YS Chahal,Navdeep Saini
2019-04-16,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,2,46,0,0,1,0,0,0,46,8,54,RA Tripathi,JC Buttler,SV Samson,AM Rahane,AJ Turner,JC Archer,STR Binny,S Gopal,JD Unadkat,DS Kulkarni,IS Sodhi
2019-04-20,Arun Jaitley Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,2,22,1,0,0,0,0,0,62,0,62,PP Shaw,S Dhawan,SS Iyer,RR Pant,CA Ingram,AR Patel,SE Rutherford,A Mishra,K Rabada,I Sharma,S Lamichhane
2019-04-24,M.Chinnaswamy Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,1,57,0,0,0,0,0,0,19,0,19,PA Patel,V Kohli,AB de Villiers,MM Ali,AD Nath,MP Stoinis,Washington Sundar,UT Yadav,TG Southee,YS Chahal,Navdeep Saini
2019-04-29,Rajiv Gandhi International Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,1,1,0,0,24,2,36,1,0,1,0,0,1,58,8,67,DA Warner,WP Saha,MK Pandey,Mohammad Nabi,KS Williamson,Rashid Khan,V Shankar,Abhishek Sharma,B Kumar,KK Ahmed,Sandeep Sharma
2019-05-03,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,18,1,16,0,0,0,0,0,0,29,0,29,Shubman Gill,CA Lynn,RV Uthappa,AD Russell,KD Karthik,SP Narine,N Rana,RK Singh,PP Chawla,HF Gurney,S Sandeep Warrier
2019-05-05,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,18,2,18,1,0,1,0,0,0,60,8,68,F du Plessis,SR Watson,SK Raina,MS Dhoni,AT Rayudu,KM Jadhav,DJ Bravo,RA Jadeja,DL Chahar,Harbhajan Singh,Imran Tahir
2020-09-20,Dubai International Cricket Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,27,4,19,0,0,1,0,0,0,114,8,122,PP Shaw,S Dhawan,SO Hetmyer,SS Iyer,RR Pant,MP Stoinis,AR Patel,R Ashwin,K Rabada,A Nortje,MM Sharma
2020-10-24,Dubai International Cricket Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,1,34,0,0,0,0,0,0,25,0,25,DA Warner,JM Bairstow,MK Pandey,Abdul Samad,V Shankar,JO Holder,PK Garg,Rashid Khan,Sandeep Sharma,T Natarajan,KK Ahmed
2020-10-01,Sheikh Zayed Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,2,2,0,0,24,1,36,0,0,0,0,0,2,25,0,27,Q de Kock,RG Sharma,SA Yadav,Ishan Kishan,KA Pollard,HH Pandya,KH Pandya,JL Pattinson,RD Chahar,TA Boult,JJ Bumrah
2020-11-01,Sheikh Zayed Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,0,33,0,0,0,0,0,0,0,0,0,RD Gaikwad,F du Plessis,AT Rayudu,MS Dhoni,N Jagadeesan,SM Curran,RA Jadeja,DL Chahar,SN Thakur,L Ngidi,Imran Tahir
2020-09-24,Dubai International Cricket Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,18,1,15,1,0,0,0,0,0,37,0,37,D Padikkal,AJ Finch,JR Philippe,V Kohli,AB de Villiers,Washington Sundar,S Dube,UT Yadav,Navdeep Saini,DW Steyn,YS Chahal
2020-10-04,Dubai International Cricket Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,22,0,35,0,0,0,0,0,0,0,0,0,SR Watson,F du Plessis,AT Rayudu,KM Jadhav,MS Dhoni,RA Jadeja,SM Curran,DJ Bravo,PP Chawla,SN Thakur,DL Chahar
2020-10-18,Dubai International Cricket Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,30,3,35,0,0,0,0,0,0,79,0,79,RG Sharma,Q de Kock,SA Yadav,Ishan Kishan,KH Pandya,HH Pandya,KA Pollard,NM Coulter-Nile,RD Chahar,TA Boult,JJ Bumrah
2020-10-26,Sharjah Cricket Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,3,36,0,0,0,0,0,0,79,0,79,Shubman Gill,N Rana,RA Tripathi,KD Karthik,EJG Morgan,SP Narine,KL Nagarkoti,PJ Cummins,LH Ferguson,CV Varun,M Prasidh Krishna
2020-10-10,Sheikh Zayed Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,2,32,1,0,0,0,0,0,58,0,58,RA Tripathi,Shubman Gill,N Rana,EJG Morgan,KD Karthik,AD Russell,PJ Cummins,SP Narine,KL Nagarkoti,M Prasidh Krishna,CV Varun
2020-09-27,Sharjah Cricket Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,3,53,0,0,1,0,0,0,73,8,81,JC Buttler,SPD Smith,SV Samson,R Tewatia,RV Uthappa,JC Archer,R Parag,TK Curran,S Gopal,AS Rajpoot,JD Unadkat
2020-10-15,Sharjah Cricket Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,2,49,0,0,0,0,0,0,44,0,44,AJ Finch,D Padikkal,V Kohli,Washington Sundar,S Dube,AB de Villiers,CH Morris,I Udana,Navdeep Saini,YS Chahal,Mohammed Siraj
2020-10-30,Sheikh Zayed Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,18,0,37,0,0,0,0,0,0,-6,0,-6,RV Uthappa,BA Stokes,SV Samson,SPD Smith,JC Buttler,R Parag,R Tewatia,JC Archer,S Gopal,Kartik Tyagi,VR Aaron
2020-10-08,Dubai International Cricket Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,1,0,0,24,1,40,0,0,0,0,0,-2,25,0,23,DA Warner,JM Bairstow,Abdul Samad,MK Pandey,KS Williamson,PK Garg,Abhishek Sharma,Rashid Khan,Sandeep Sharma,KK Ahmed,T Natarajan
2020-10-20,Dubai International Cricket Stadium,Indian Premier League,T20,20,Mohammed Shami,Kings XI Punjab,0,0,0,0,24,2,28,1,0,0,0,0,0,58,0,58,PP Shaw,S Dhawan,SS Iyer,RR Pant,MP Stoinis,SO Hetmyer,AR Patel,R Ashwin,K Rabada,DR Sams,TU Deshpande
2021-04-12,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,Mohammed Shami,Punjab Kings,0,0,0,0,24,2,33,0,0,0,0,0,0,50,0,50,BA Stokes,M Vohra,SV Samson,JC Buttler,S Dube,R Parag,R Tewatia,CH Morris,S Gopal,C Sakariya,Mustafizur Rahman
2021-04-16,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,Mohammed Shami,Punjab Kings,9,12,0,0,24,2,21,0,0,0,0,0,9,54,0,63,RD Gaikwad,F du Plessis,MM Ali,SK Raina,AT Rayudu,SM Curran,RA Jadeja,MS Dhoni,DJ Bravo,SN Thakur,DL Chahar
