date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2008-04-29,Eden Gardens,Indian Premier League,T20,20,DB Das,Kolkata Knight Riders,29,21,5,1,0,0,0,0,0,0,0,0,38,0,0,38,AM Rahane,ST Jayasuriya,MK Pandey,RV Uthappa,DJ Bravo,SM Pollock,AM Nayar,A Nehra,DS Kulkarni,CRD Fernando,PR Shah
2008-05-01,Sawai Mansingh Stadium,Indian Premier League,T20,20,DB Das,Kolkata Knight Riders,11,13,1,0,0,0,0,0,0,0,0,0,12,0,0,12,GC Smith,SA Asnodkar,M Kaif,YK Pathan,SR Watson,RA Jadeja,SK Warne,Sohail Tanvir,M Rawat,SK Trivedi,MM Patel
2008-05-03,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,DB Das,Kolkata Knight Riders,5,8,1,0,0,0,0,0,0,0,0,1,6,0,6,12,SE Marsh,JR Hopes,KC Sangakkara,Yuvraj Singh,DPMD Jayawardene,K Goel,IK Pathan,PP Chawla,S Sreesanth,VRV Singh,Gagandeep Singh
2008-05-18,Eden Gardens,Indian Premier League,T20,20,DB Das,Kolkata Knight Riders,27,32,1,2,0,0,0,0,0,0,0,0,32,0,0,32,PA Patel,SP Fleming,S Vidyut,SK Raina,S Badrinath,MS Dhoni,JA Morkel,MS Gony,L Balaji,M Muralitharan,M Ntini
2008-05-20,Eden Gardens,Indian Premier League,T20,20,DB Das,Kolkata Knight Riders,31,20,1,2,0,0,0,0,0,0,0,0,44,0,0,44,GC Smith,SA Asnodkar,Sohail Tanvir,M Kaif,SR Watson,YK Pathan,RA Jadeja,SK Warne,M Rawat,SK Trivedi,MM Patel
2008-05-25,Eden Gardens,Indian Premier League,T20,20,DB Das,Kolkata Knight Riders,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,SE Marsh,JR Hopes,KC Sangakkara,Yuvraj Singh,DPMD Jayawardene,IK Pathan,PP Chawla,TM Srivastava,RR Powar,VRV Singh,S Sreesanth
2012-04-05,Eden Gardens,Indian Premier League,T20,20,DB Das,Kolkata Knight Riders,18,10,0,2,0,0,0,0,0,0,0,0,28,0,0,28,AJ Finch,V Sehwag,IK Pathan,GJ Maxwell,NV Ojha,Y Venugopal Rao,M Morkel,Y Nagar,RE van der Merwe,UT Yadav,S Nadeem
2012-04-08,Sawai Mansingh Stadium,Indian Premier League,T20,20,DB Das,Kolkata Knight Riders,12,14,0,1,0,0,0,0,0,0,0,0,14,0,0,14,R Dravid,AM Rahane,SP Goswami,AL Menaria,BJ Hodge,OA Shah,KK Cooper,J Botha,AA Chavan,A Singh,SK Trivedi
2012-04-13,Eden Gardens,Indian Premier League,T20,20,DB Das,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R Dravid,AM Rahane,AL Menaria,SP Goswami,OA Shah,BJ Hodge,J Botha,GB Hogg,AA Chavan,A Singh,SK Trivedi
2012-04-15,Eden Gardens,Indian Premier League,T20,20,DB Das,Kolkata Knight Riders,35,23,3,1,0,0,0,0,0,1,0,0,48,0,8,56,AC Gilchrist,Mandeep Singh,SE Marsh,DJ Hussey,P Dogra,Bipul Sharma,AD Mascarenhas,PP Chawla,P Kumar,Harmeet Singh,BA Bhatt
