date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2018-04-22,Sawai Mansingh Stadium,Indian Premier League,T20,20,JC Archer,Rajasthan Royals,8,9,1,0,24,3,23,2,0,0,0,0,9,99,0,108,SA Yadav,E Lewis,Ishan Kishan,KA Pollard,RG Sharma,KH Pandya,HH Pandya,MJ McClenaghan,M Markande,JJ Bumrah,Mustafizur Rahman
2018-04-29,Sawai Mansingh Stadium,Indian Premier League,T20,20,JC Archer,Rajasthan Royals,1,1,0,0,24,3,27,1,0,0,0,0,1,89,0,90,AD Hales,S Dhawan,KS Williamson,MK Pandey,Shakib Al Hasan,YK Pathan,WP Saha,Rashid Khan,Basil Thampi,Sandeep Sharma,S Kaul
2018-05-02,Arun Jaitley Stadium,Indian Premier League,T20,20,JC Archer,Rajasthan Royals,0,0,0,0,19,1,31,1,1,0,0,0,0,45,0,45,PP Shaw,C Munro,SS Iyer,RR Pant,GJ Maxwell,V Shankar,LE Plunkett,A Mishra,S Nadeem,Avesh Khan,TA Boult
2018-05-06,Holkar Cricket Stadium,Indian Premier League,T20,20,JC Archer,Rajasthan Royals,0,1,0,0,22,1,43,0,0,0,0,0,-2,21,0,19,KL Rahul,CH Gayle,MA Agarwal,KK Nair,AR Patel,MP Stoinis,MK Tiwary,R Ashwin,Mujeeb Ur Rahman,AS Rajpoot,AJ Tye
2018-05-08,Sawai Mansingh Stadium,Indian Premier League,T20,20,JC Archer,Rajasthan Royals,0,1,0,0,24,1,32,0,0,0,0,0,-2,25,0,23,KL Rahul,CH Gayle,R Ashwin,KK Nair,AD Nath,MK Tiwary,AR Patel,MP Stoinis,AJ Tye,MM Sharma,Mujeeb Ur Rahman
2018-05-11,Sawai Mansingh Stadium,Indian Premier League,T20,20,JC Archer,Rajasthan Royals,0,0,0,0,25,2,42,1,0,0,0,0,0,56,0,56,SR Watson,AT Rayudu,SK Raina,MS Dhoni,SW Billings,DJ Bravo,RA Jadeja,DJ Willey,Harbhajan Singh,SN Thakur,KV Sharma
2018-05-13,Wankhede Stadium,Indian Premier League,T20,20,JC Archer,Rajasthan Royals,0,0,0,0,24,2,17,0,0,0,0,0,0,56,0,56,SA Yadav,E Lewis,RG Sharma,Ishan Kishan,HH Pandya,KH Pandya,BCJ Cutting,JP Duminy,MJ McClenaghan,M Markande,JJ Bumrah
2018-05-15,Eden Gardens,Indian Premier League,T20,20,JC Archer,Rajasthan Royals,6,5,1,0,24,0,43,0,0,0,0,0,7,-2,0,5,SP Narine,CA Lynn,RV Uthappa,N Rana,KD Karthik,AD Russell,Shubman Gill,Shivam Mavi,JPR Scantlebury-Searles,Kuldeep Yadav,M Prasidh Krishna
2018-05-19,Sawai Mansingh Stadium,Indian Premier League,T20,20,JC Archer,Rajasthan Royals,0,4,0,0,24,0,38,0,0,0,0,0,-2,0,0,-2,V Kohli,PA Patel,AB de Villiers,MM Ali,Mandeep Singh,C de Grandhomme,SN Khan,TG Southee,UT Yadav,Mohammed Siraj,YS Chahal
2018-05-23,Eden Gardens,Indian Premier League,T20,20,JC Archer,Rajasthan Royals,0,0,0,0,25,2,33,0,0,1,0,0,0,50,8,58,SP Narine,CA Lynn,RV Uthappa,N Rana,KD Karthik,Shubman Gill,AD Russell,JPR Scantlebury-Searles,PP Chawla,Kuldeep Yadav,M Prasidh Krishna
2019-03-25,Sawai Mansingh Stadium,Indian Premier League,T20,20,JC Archer,Rajasthan Royals,2,2,0,0,24,0,17,0,0,0,0,0,2,6,0,8,KL Rahul,CH Gayle,MA Agarwal,SN Khan,N Pooran,Mandeep Singh,SM Curran,R Ashwin,Mohammed Shami,Mujeeb Ur Rahman,AS Rajpoot
2019-03-29,Rajiv Gandhi International Stadium,Indian Premier League,T20,20,JC Archer,Rajasthan Royals,0,0,0,0,24,0,42,0,0,0,0,0,0,-2,0,-2,DA Warner,JM Bairstow,KS Williamson,V Shankar,MK Pandey,YK Pathan,Rashid Khan,B Kumar,Sandeep Sharma,S Kaul,S Nadeem
