date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2008-04-19,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SM Katich,Kings XI Punjab,21,17,0,1,0,0,0,0,0,0,0,0,23,0,0,23,PA Patel,ML Hayden,MEK Hussey,MS Dhoni,SK Raina,JDP Oram,S Badrinath,Joginder Sharma,P Amarnath,MS Gony,M Muralitharan
2008-04-27,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SM Katich,Kings XI Punjab,75,55,11,1,0,0,0,0,0,0,0,0,98,0,0,98,G Gambhir,V Sehwag,S Dhawan,Shoaib Malik,MK Tiwary,KD Karthik,R Bhatia,MF Maharoof,VY Mahesh,Mohammad Asif,GD McGrath
2009-05-01,Kingsmead,Indian Premier League,T20,20,SM Katich,Kings XI Punjab,3,5,0,0,0,0,0,0,0,1,0,0,3,0,8,11,JD Ryder,SP Goswami,R Bishnoi,JH Kallis,RV Uthappa,V Kohli,MV Boucher,RE van der Merwe,P Kumar,A Kumble,KP Appanna
2009-05-03,St George's Park,Indian Premier League,T20,20,SM Katich,Kings XI Punjab,34,29,3,1,0,0,0,0,0,0,0,0,43,0,0,43,BB McCullum,CH Gayle,BJ Hodge,SC Ganguly,MN van Wyk,WP Saha,LR Shukla,AB Agarkar,M Kartik,I Sharma,AB Dinda
2009-05-05,Kingsmead,Indian Premier League,T20,20,SM Katich,Kings XI Punjab,10,13,2,0,0,0,0,0,0,1,0,0,12,0,8,20,NV Ojha,GC Smith,YK Pathan,RA Jadeja,LA Carseldine,AS Raut,NK Patel,SK Warne,SM Harwood,SK Trivedi,A Singh
2009-05-07,SuperSport Park,Indian Premier League,T20,20,SM Katich,Kings XI Punjab,50,25,3,4,0,0,0,0,0,0,0,0,75,0,0,75,S Badrinath,ML Hayden,SK Raina,MS Dhoni,JA Morkel,GJ Bailey,S Tyagi,SB Jakati,L Balaji,M Muralitharan,MS Gony
2009-05-09,De Beers Diamond Oval,Indian Premier League,T20,20,SM Katich,Kings XI Punjab,9,11,1,0,0,0,0,0,0,0,0,1,10,0,6,16,AC Gilchrist,HH Gibbs,TL Suman,RG Sharma,A Symonds,Y Venugopal Rao,DB Ravi Teja,PP Ojha,Shoaib Ahmed,RP Singh,RJ Harris
2009-05-12,SuperSport Park,Indian Premier League,T20,20,SM Katich,Kings XI Punjab,0,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,ST Jayasuriya,DJ Bravo,AM Rahane,SR Tendulkar,JP Duminy,AM Nayar,Harbhajan Singh,RR Raje,YV Takawale,DS Kulkarni,SL Malinga
2009-05-15,OUTsurance Oval,Indian Premier League,T20,20,SM Katich,Kings XI Punjab,20,10,3,1,0,0,0,0,0,0,0,0,31,0,0,31,G Gambhir,V Sehwag,TM Dilshan,AB de Villiers,M Manhas,KD Karthik,MF Maharoof,DL Vettori,R Bhatia,PJ Sangwan,A Nehra
2009-05-17,New Wanderers Stadium,Indian Premier League,T20,20,SM Katich,Kings XI Punjab,11,11,2,0,0,0,0,0,0,0,0,0,13,0,0,13,AC Gilchrist,HH Gibbs,TL Suman,A Symonds,RG Sharma,Y Venugopal Rao,DB Ravi Teja,RJ Harris,RP Singh,Jaskaran Singh,PP Ojha
2009-05-20,Kingsmead,Indian Premier League,T20,20,SM Katich,Kings XI Punjab,8,13,1,0,0,0,0,0,0,0,0,1,7,0,6,13,GJ Bailey,PA Patel,SK Raina,S Badrinath,MS Dhoni,JDP Oram,MS Gony,R Ashwin,T Thushara,L Balaji,M Muralitharan
