date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2019-03-31,MA Chidambaram Stadium,Indian Premier League,T20,20,MJ Santner,Chennai Super Kings,0,0,0,0,13,0,26,0,0,0,0,0,0,-4,0,-4,AM Rahane,JC Buttler,SV Samson,RA Tripathi,SPD Smith,BA Stokes,K Gowtham,JC Archer,S Gopal,JD Unadkat,DS Kulkarni
2019-04-11,Sawai Mansingh Stadium,Indian Premier League,T20,20,MJ Santner,Chennai Super Kings,10,4,0,1,24,1,25,0,0,0,0,0,12,27,0,39,AM Rahane,JC Buttler,SV Samson,SPD Smith,RA Tripathi,BA Stokes,R Parag,JC Archer,S Gopal,JD Unadkat,DS Kulkarni
2019-04-14,Eden Gardens,Indian Premier League,T20,20,MJ Santner,Chennai Super Kings,0,0,0,0,24,1,30,0,0,0,0,0,0,25,0,25,CA Lynn,SP Narine,N Rana,RV Uthappa,KD Karthik,AD Russell,Shubman Gill,PP Chawla,Kuldeep Yadav,M Prasidh Krishna,HF Gurney
2019-04-26,MA Chidambaram Stadium,Indian Premier League,T20,20,MJ Santner,Chennai Super Kings,22,21,0,2,24,2,13,0,0,1,0,0,26,56,8,90,RG Sharma,Q de Kock,E Lewis,KH Pandya,HH Pandya,KA Pollard,SA Yadav,AS Roy,RD Chahar,JJ Bumrah,SL Malinga
2020-10-29,Dubai International Cricket Stadium,Indian Premier League,T20,20,MJ Santner,Chennai Super Kings,0,0,0,0,18,1,30,0,0,0,0,0,0,25,0,25,Shubman Gill,N Rana,SP Narine,RK Singh,EJG Morgan,KD Karthik,RA Tripathi,KL Nagarkoti,PJ Cummins,LH Ferguson,CV Varun
2020-10-25,Dubai International Cricket Stadium,Indian Premier League,T20,20,MJ Santner,Chennai Super Kings,0,0,0,0,24,1,23,0,0,1,0,0,0,29,8,37,D Padikkal,AJ Finch,V Kohli,AB de Villiers,MM Ali,CH Morris,Gurkeerat Singh,Washington Sundar,Navdeep Saini,YS Chahal,Mohammed Siraj
2021-10-10,Dubai International Cricket Stadium,Indian Premier League,T20,20,MJ Santner,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,PP Shaw,S Dhawan,SS Iyer,AR Patel,RR Pant,SO Hetmyer,TK Curran,R Ashwin,K Rabada,Avesh Khan,A Nortje
2022-03-26,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,MJ Santner,Chennai Super Kings,0,0,0,0,24,1,31,0,0,0,0,0,0,25,0,25,AM Rahane,VR Iyer,N Rana,SS Iyer,SW Billings,SP Jackson,AD Russell,SP Narine,UT Yadav,Shivam Mavi,CV Varun
2022-04-21,"Dr DY Patil Sports Academy, Mumbai",Indian Premier League,T20,20,MJ Santner,Chennai Super Kings,11,11,2,0,18,1,16,0,0,1,0,0,13,29,8,50,RG Sharma,Ishan Kishan,D Brevis,SA Yadav,Tilak Varma,HR Shokeen,KA Pollard,DR Sams,JD Unadkat,RP Meredith,JJ Bumrah
2022-04-25,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,MJ Santner,Chennai Super Kings,9,16,1,0,12,0,9,0,0,0,0,1,6,6,6,18,MA Agarwal,S Dhawan,PBB Rajapaksa,LS Livingstone,JM Bairstow,JM Sharma,R Dhawan,K Rabada,RD Chahar,Arshdeep Singh,Sandeep Sharma
