date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2017-04-05,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,TM Head,Royal Challengers Bangalore,30,22,3,0,6,0,11,0,0,0,0,0,39,0,0,39,DA Warner,S Dhawan,MC Henriques,Yuvraj Singh,DJ Hooda,BCJ Cutting,NV Ojha,Bipul Sharma,B Kumar,A Nehra,Rashid Khan
2017-04-18,Saurashtra Cricket Association Stadium,Indian Premier League,T20,20,TM Head,Royal Challengers Bangalore,30,16,2,1,12,1,18,0,0,0,0,0,44,25,0,69,DR Smith,BB McCullum,SK Raina,AJ Finch,KD Karthik,RA Jadeja,Ishan Kishan,AJ Tye,Basil Thampi,DS Kulkarni,S Kaushik
2017-04-27,M Chinnaswamy Stadium,Indian Premier League,T20,20,TM Head,Royal Challengers Bangalore,0,1,0,0,5,0,11,0,0,0,0,0,-2,0,0,-2,Ishan Kishan,BB McCullum,SK Raina,AJ Finch,RA Jadeja,KD Karthik,JP Faulkner,AJ Tye,Basil Thampi,NB Singh,Ankit Soni
2017-04-29,Maharashtra Cricket Association Stadium,Indian Premier League,T20,20,TM Head,Royal Challengers Bangalore,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,AM Rahane,RA Tripathi,SPD Smith,MK Tiwary,MS Dhoni,DT Christian,Washington Sundar,LH Ferguson,JD Unadkat,DL Chahar,Imran Tahir
2017-05-01,Wankhede Stadium,Indian Premier League,T20,20,TM Head,Royal Challengers Bangalore,12,15,1,0,0,0,0,0,0,3,0,0,13,0,28,41,PA Patel,JC Buttler,N Rana,RG Sharma,KA Pollard,KH Pandya,KV Sharma,HH Pandya,MJ McClenaghan,SL Malinga,JJ Bumrah
2017-05-07,M Chinnaswamy Stadium,Indian Premier League,T20,20,TM Head,Royal Challengers Bangalore,75,48,3,5,7,0,11,0,0,0,0,0,100,0,0,100,CA Lynn,SP Narine,C de Grandhomme,G Gambhir,MK Pandey,YK Pathan,SP Jackson,CR Woakes,UT Yadav,PP Chawla,AS Rajpoot
2017-05-14,Feroz Shah Kotla,Indian Premier League,T20,20,TM Head,Royal Challengers Bangalore,2,2,0,0,18,2,30,0,0,0,1,0,2,50,12,64,SV Samson,KK Nair,SS Iyer,RR Pant,MN Samuels,CJ Anderson,PJ Cummins,A Mishra,Mohammed Shami,S Nadeem,Z Khan
2024-03-27,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Indian Premier League,T20,20,TM Head,Sunrisers Hyderabad,62,25,9,3,0,0,0,0,0,0,0,0,91,0,0,91,KT Maphaka,RG Sharma,Ishan Kishan,Naman Dhir,Tilak Varma,HH Pandya,TH David,R Shepherd,G Coetzee,JJ Bumrah,PP Chawla
2024-03-31,"Narendra Modi Stadium, Ahmedabad",Indian Premier League,T20,20,TM Head,Sunrisers Hyderabad,19,14,3,0,0,0,0,0,0,0,0,0,24,0,0,24,MM Sharma,WP Saha,Shubman Gill,B Sai Sudharsan,DA Miller,V Shankar,Azmatullah Omarzai,R Tewatia,Rashid Khan,UT Yadav,Noor Ahmad
2024-04-05,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Indian Premier League,T20,20,TM Head,Sunrisers Hyderabad,31,24,3,1,0,0,0,0,0,0,0,0,40,0,0,40,Mukesh Choudhary,R Ravindra,RD Gaikwad,AM Rahane,S Dube,RA Jadeja,DJ Mitchell,MS Dhoni,MM Ali,DL Chahar,TU Deshpande
