date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2010-04-06,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,AN Ahmed,Mumbai Indians,4,8,0,0,12,0,26,0,0,0,0,0,4,-6,0,-2,M Vijay,ML Hayden,SK Raina,MS Dhoni,MEK Hussey,S Badrinath,R Ashwin,SB Jakati,DE Bollinger,S Tyagi,T Thushara
2011-04-20,Wankhede Stadium,Indian Premier League,T20,20,AN Ahmed,Mumbai Indians,0,0,0,0,18,2,19,0,0,0,0,0,0,52,0,52,JD Ryder,TD Paine,M Manhas,RV Uthappa,Yuvraj Singh,MD Mishra,M Kartik,WD Parnell,R Sharma,SB Wagh,AC Thomas
2011-04-22,Wankhede Stadium,Indian Premier League,T20,20,AN Ahmed,Mumbai Indians,0,0,0,0,12,0,20,0,0,0,0,0,0,0,0,0,MEK Hussey,M Vijay,SK Raina,S Badrinath,MS Dhoni,S Anirudha,JA Morkel,R Ashwin,Joginder Sharma,S Randiv,DE Bollinger
2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,AN Ahmed,Mumbai Indians,0,0,0,0,24,1,27,0,0,0,0,1,0,27,6,33,S Sohal,S Dhawan,KC Sangakkara,CL White,B Chipli,DT Christian,DB Ravi Teja,A Mishra,DW Steyn,I Sharma,PP Ojha
2011-05-02,Wankhede Stadium,Indian Premier League,T20,20,AN Ahmed,Mumbai Indians,0,0,0,0,18,0,24,0,0,0,0,0,0,0,0,0,PC Valthaty,AC Gilchrist,SE Marsh,DJ Hussey,KD Karthik,AM Nayar,Bipul Sharma,PP Chawla,RJ Harris,P Kumar,BA Bhatt
2011-05-22,Eden Gardens,Indian Premier League,T20,20,AN Ahmed,Mumbai Indians,0,0,0,0,24,3,32,2,0,1,0,0,0,95,8,103,JH Kallis,SP Goswami,G Gambhir,MK Tiwary,YK Pathan,RN ten Doeschate,R Bhatia,Shakib Al Hasan,B Lee,L Balaji,Iqbal Abdulla
2011-05-27,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,AN Ahmed,Mumbai Indians,18,13,1,1,25,1,56,1,0,0,0,0,23,27,0,50,MA Agarwal,CH Gayle,V Kohli,AB de Villiers,LA Pomersbach,SS Tiwary,DL Vettori,S Aravind,A Mithun,Z Khan,J Syed Mohammad
2012-04-04,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,AN Ahmed,Mumbai Indians,0,0,0,0,12,0,17,0,0,0,0,1,0,0,6,6,F du Plessis,M Vijay,SK Raina,DJ Bravo,JA Morkel,S Badrinath,MS Dhoni,RA Jadeja,R Ashwin,SB Jakati,DE Bollinger
2013-05-07,Wankhede Stadium,Indian Premier League,T20,20,AN Ahmed,Mumbai Indians,0,0,0,0,18,1,18,0,0,1,0,0,0,27,8,35,MS Bisla,G Gambhir,JH Kallis,YK Pathan,EJG Morgan,DB Das,R McLaren,R Bhatia,Iqbal Abdulla,SP Narine,L Balaji
2013-05-11,Subrata Roy Sahara Stadium,Indian Premier League,T20,20,AN Ahmed,Mumbai Indians,0,0,0,0,24,2,27,0,0,0,0,0,0,52,0,52,RV Uthappa,AJ Finch,MK Pandey,Yuvraj Singh,AD Mathews,AM Nayar,KW Richardson,Parvez Rasool,B Kumar,AB Dinda,BAW Mendis
