date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2011-04-14,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,JJ van der Wath,Royal Challengers Bangalore,0,1,0,0,26,1,30,0,0,0,0,0,-2,27,0,25,S Sohal,S Dhawan,KC Sangakkara,B Chipli,JP Duminy,DT Christian,DB Ravi Teja,A Mishra,DW Steyn,I Sharma,MS Gony
2011-04-16,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,JJ van der Wath,Royal Challengers Bangalore,14,11,1,1,24,2,49,0,0,0,0,0,17,44,0,61,MEK Hussey,M Vijay,SK Raina,MS Dhoni,JA Morkel,S Badrinath,S Anirudha,R Ashwin,SB Jakati,TG Southee,S Randiv
2011-05-17,Himachal Pradesh Cricket Association Stadium,Indian Premier League,T20,20,JJ van der Wath,Royal Challengers Bangalore,4,5,0,0,24,0,55,0,0,0,0,0,4,-6,0,-2,PC Valthaty,AC Gilchrist,SE Marsh,DJ Hussey,KD Karthik,Mandeep Singh,AM Nayar,SJ Srivastava,PP Chawla,P Kumar,RJ Harris
