date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2020-09-19,Sheikh Zayed Stadium,Indian Premier League,T20,20,JL Pattinson,Mumbai Indians,11,8,2,0,24,1,27,1,0,1,0,0,13,35,8,56,M Vijay,SR Watson,F du Plessis,AT Rayudu,RA Jadeja,SM Curran,MS Dhoni,KM Jadhav,PP Chawla,DL Chahar,L Ngidi
2020-11-03,Sharjah Cricket Stadium,Indian Premier League,T20,20,JL Pattinson,Mumbai Indians,4,5,0,0,18,0,29,0,0,0,0,0,4,0,0,4,DA Warner,WP Saha,MK Pandey,KS Williamson,PK Garg,JO Holder,Abdul Samad,Rashid Khan,S Nadeem,Sandeep Sharma,T Natarajan
2020-10-28,Sheikh Zayed Stadium,Indian Premier League,T20,20,JL Pattinson,Mumbai Indians,0,0,0,0,18,0,35,0,0,1,0,0,0,-4,8,4,JR Philippe,D Padikkal,V Kohli,AB de Villiers,S Dube,CH Morris,Gurkeerat Singh,Washington Sundar,YS Chahal,Mohammed Siraj,DW Steyn
2020-10-01,Sheikh Zayed Stadium,Indian Premier League,T20,20,JL Pattinson,Mumbai Indians,0,0,0,0,24,2,28,1,0,0,0,0,0,58,0,58,KL Rahul,MA Agarwal,KK Nair,N Pooran,GJ Maxwell,JDS Neesham,SN Khan,K Gowtham,Ravi Bishnoi,Mohammed Shami,SS Cottrell
2020-09-23,Sheikh Zayed Stadium,Indian Premier League,T20,20,JL Pattinson,Mumbai Indians,0,0,0,0,24,2,25,0,0,0,0,0,0,52,0,52,Shubman Gill,SP Narine,KD Karthik,N Rana,EJG Morgan,AD Russell,NS Naik,PJ Cummins,Shivam Mavi,Kuldeep Yadav,S Sandeep Warrier
2020-10-06,Sheikh Zayed Stadium,Indian Premier League,T20,20,JL Pattinson,Mumbai Indians,0,0,0,0,19,2,20,0,1,0,0,0,0,64,0,64,YBK Jaiswal,JC Buttler,SPD Smith,SV Samson,MK Lomror,TK Curran,R Tewatia,JC Archer,S Gopal,AS Rajpoot,Kartik Tyagi
2020-10-11,Sheikh Zayed Stadium,Indian Premier League,T20,20,JL Pattinson,Mumbai Indians,0,0,0,0,18,0,37,0,0,0,0,0,0,-6,0,-6,PP Shaw,S Dhawan,AM Rahane,SS Iyer,MP Stoinis,AT Carey,AR Patel,R Ashwin,HV Patel,K Rabada,A Nortje
2020-10-04,Sharjah Cricket Stadium,Indian Premier League,T20,20,JL Pattinson,Mumbai Indians,0,0,0,0,24,2,29,0,0,0,0,0,0,50,0,50,DA Warner,JM Bairstow,MK Pandey,KS Williamson,PK Garg,Abhishek Sharma,Abdul Samad,Rashid Khan,Sandeep Sharma,S Kaul,T Natarajan
2020-10-25,Sheikh Zayed Stadium,Indian Premier League,T20,20,JL Pattinson,Mumbai Indians,0,0,0,0,20,2,40,1,0,0,0,0,0,54,0,54,RV Uthappa,BA Stokes,SPD Smith,SV Samson,JC Buttler,R Parag,R Tewatia,JC Archer,S Gopal,AS Rajpoot,Kartik Tyagi
2020-09-28,Dubai International Cricket Stadium,Indian Premier League,T20,20,JL Pattinson,Mumbai Indians,0,0,0,0,24,0,51,0,0,0,0,0,0,-6,0,-6,D Padikkal,AJ Finch,V Kohli,AB de Villiers,S Dube,Gurkeerat Singh,Washington Sundar,I Udana,Navdeep Saini,YS Chahal,A Zampa
