date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2020-09-20,Dubai International Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,3,1,0,0,24,0,37,0,0,0,0,0,3,0,0,3,KL Rahul,MA Agarwal,KK Nair,N Pooran,GJ Maxwell,SN Khan,K Gowtham,CJ Jordan,Mohammed Shami,SS Cottrell,Ravi Bishnoi
2020-10-24,Sheikh Zayed Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,2,27,1,0,0,0,0,0,60,0,60,Shubman Gill,N Rana,RA Tripathi,KD Karthik,SP Narine,EJG Morgan,PJ Cummins,LH Ferguson,KL Nagarkoti,M Prasidh Krishna,CV Varun
2020-10-09,Sharjah Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,1,26,0,0,0,0,0,0,27,0,27,YBK Jaiswal,JC Buttler,SPD Smith,SV Samson,MK Lomror,R Tewatia,AJ Tye,JC Archer,S Gopal,Kartik Tyagi,VR Aaron
2020-11-02,Sheikh Zayed Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,4,34,1,0,0,0,0,0,116,0,116,JR Philippe,D Padikkal,V Kohli,AB de Villiers,CH Morris,S Dube,Washington Sundar,I Udana,Shahbaz Ahmed,Mohammed Siraj,YS Chahal
2020-10-17,Sharjah Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,2,44,1,0,1,0,0,0,56,8,64,SM Curran,F du Plessis,SR Watson,AT Rayudu,MS Dhoni,RA Jadeja,KM Jadhav,DJ Bravo,DL Chahar,SN Thakur,KV Sharma
2020-10-03,Sharjah Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,3,38,1,0,1,0,0,0,87,8,95,Shubman Gill,SP Narine,N Rana,AD Russell,KD Karthik,EJG Morgan,PJ Cummins,RA Tripathi,KL Nagarkoti,Shivam Mavi,CV Varun
2020-10-05,Dubai International Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,2,24,1,0,0,0,0,0,60,0,60,D Padikkal,AJ Finch,V Kohli,AB de Villiers,MM Ali,Washington Sundar,S Dube,I Udana,Navdeep Saini,Mohammed Siraj,YS Chahal
2020-10-27,Dubai International Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,1,3,0,0,24,1,38,0,0,0,0,0,1,25,0,26,DA Warner,WP Saha,MK Pandey,KS Williamson,V Shankar,Abdul Samad,JO Holder,Rashid Khan,Sandeep Sharma,T Natarajan,S Nadeem
2020-10-11,Sheikh Zayed Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,0,28,0,0,0,0,0,0,0,0,0,RG Sharma,Q de Kock,SA Yadav,Ishan Kishan,HH Pandya,KA Pollard,KH Pandya,JL Pattinson,RD Chahar,TA Boult,JJ Bumrah
2020-09-29,Sheikh Zayed Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,3,2,0,0,24,0,41,0,0,1,0,0,3,-2,8,9,DA Warner,JM Bairstow,MK Pandey,KS Williamson,Abdul Samad,Abhishek Sharma,PK Garg,Rashid Khan,B Kumar,T Natarajan,KK Ahmed
2020-10-31,Dubai International Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,14,1,25,1,0,0,0,0,0,31,0,31,Ishan Kishan,Q de Kock,SA Yadav,SS Tiwary,KH Pandya,KA Pollard,NM Coulter-Nile,J Yadav,RD Chahar,TA Boult,JJ Bumrah
2020-09-25,Dubai International Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,2,21,1,0,0,0,0,0,62,0,62,M Vijay,SR Watson,F du Plessis,RD Gaikwad,KM Jadhav,MS Dhoni,RA Jadeja,SM Curran,PP Chawla,DL Chahar,JR Hazlewood
2020-10-14,Dubai International Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,2,34,2,0,0,0,0,0,66,0,66,BA Stokes,JC Buttler,SPD Smith,SV Samson,RV Uthappa,R Parag,R Tewatia,JC Archer,S Gopal,JD Unadkat,Kartik Tyagi
2020-11-05,Dubai International Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,1,51,0,0,0,0,0,0,19,0,19,Q de Kock,RG Sharma,SA Yadav,Ishan Kishan,KA Pollard,KH Pandya,HH Pandya,NM Coulter-Nile,TA Boult,RD Chahar,JJ Bumrah
2020-11-08,Sheikh Zayed Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,0,36,0,0,1,0,0,0,0,8,8,PK Garg,DA Warner,MK Pandey,KS Williamson,JO Holder,Abdul Samad,Rashid Khan,SP Goswami,S Nadeem,Sandeep Sharma,T Natarajan
2020-11-10,Dubai International Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,16,2,25,0,0,0,0,0,0,50,0,50,RG Sharma,Q de Kock,SA Yadav,Ishan Kishan,KA Pollard,HH Pandya,KH Pandya,J Yadav,NM Coulter-Nile,TA Boult,JJ Bumrah
2021-09-28,Sharjah Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,14,1,16,0,0,0,0,0,0,27,0,27,Shubman Gill,VR Iyer,RA Tripathi,N Rana,EJG Morgan,KD Karthik,SP Narine,TG Southee,LH Ferguson,S Sandeep Warrier,CV Varun
2021-09-25,"Zayed Cricket Stadium, Abu Dhabi",Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,2,18,0,0,0,0,0,0,56,0,56,LS Livingstone,YBK Jaiswal,SV Samson,DA Miller,MK Lomror,R Parag,R Tewatia,T Shamsi,Kartik Tyagi,C Sakariya,Mustafizur Rahman
2021-10-08,Dubai International Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,2,25,0,0,0,0,0,0,52,0,52,V Kohli,D Padikkal,KS Bharat,AB de Villiers,GJ Maxwell,DT Christian,Shahbaz Ahmed,GHS Garton,HV Patel,Mohammed Siraj,YS Chahal
2021-09-22,Dubai International Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,2,17,1,0,0,0,0,0,64,0,64,DA Warner,WP Saha,KS Williamson,MK Pandey,KM Jadhav,Abdul Samad,JO Holder,Rashid Khan,B Kumar,Sandeep Sharma,KK Ahmed
2021-10-04,Dubai International Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,1,41,0,0,0,0,0,0,23,0,23,RD Gaikwad,F du Plessis,RV Uthappa,MM Ali,AT Rayudu,MS Dhoni,RA Jadeja,DJ Bravo,DL Chahar,SN Thakur,JR Hazlewood
2021-10-02,Sharjah Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,1,19,1,1,1,0,0,0,51,8,59,RG Sharma,Q de Kock,SA Yadav,SS Tiwary,KA Pollard,HH Pandya,KH Pandya,NM Coulter-Nile,J Yadav,JJ Bumrah,TA Boult
2021-10-10,Dubai International Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,1,31,1,0,0,0,0,0,33,0,33,RD Gaikwad,F du Plessis,RV Uthappa,SN Thakur,AT Rayudu,MM Ali,MS Dhoni,RA Jadeja,DJ Bravo,DL Chahar,JR Hazlewood
2021-10-13,Sharjah Cricket Stadium,Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,2,31,1,0,0,0,0,0,58,0,58,Shubman Gill,VR Iyer,N Rana,RA Tripathi,KD Karthik,EJG Morgan,Shakib Al Hasan,SP Narine,LH Ferguson,Shivam Mavi,CV Varun
2022-04-07,"Dr DY Patil Sports Academy, Mumbai",Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,16,0,35,0,0,0,0,0,0,-6,0,-6,KL Rahul,Q de Kock,E Lewis,DJ Hooda,KH Pandya,A Badoni,K Gowtham,JO Holder,Avesh Khan,AJ Tye,Ravi Bishnoi
2022-05-05,"Brabourne Stadium, Mumbai",Indian Premier League,T20,20,A Nortje,Delhi Capitals,0,0,0,0,24,1,36,0,0,1,0,0,0,25,8,33,Abhishek Sharma,KS Williamson,RA Tripathi,AK Markram,N Pooran,Shashank Singh,SA Abbott,S Gopal,Kartik Tyagi,B Kumar,Umran Malik
