date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2010-03-20,"Sardar Patel Stadium, Motera",Indian Premier League,T20,20,AC Voges,Rajasthan Royals,37,22,2,2,6,0,5,0,0,1,0,0,51,0,8,59,MK Tiwary,BJ Hodge,CA Pujara,SC Ganguly,OA Shah,AD Mathews,WP Saha,M Kartik,AB Dinda,SE Bond,I Sharma
2010-03-24,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,AC Voges,Rajasthan Royals,45,24,5,1,12,0,12,0,0,0,0,0,62,2,0,64,RS Bopara,KC Sangakkara,MS Bisla,Yuvraj Singh,DPMD Jayawardene,IK Pathan,M Kaif,PP Chawla,J Theron,S Sreesanth,SJ Srivastava
2010-03-26,"Sardar Patel Stadium, Motera",Indian Premier League,T20,20,AC Voges,Rajasthan Royals,0,0,0,0,12,1,9,0,0,0,0,0,0,31,0,31,AC Gilchrist,VVS Laxman,HH Gibbs,A Symonds,RG Sharma,TL Suman,Y Venugopal Rao,WPUJC Vaas,R Sharma,RP Singh,PP Ojha
2010-03-28,"Sardar Patel Stadium, Motera",Indian Premier League,T20,20,AC Voges,Rajasthan Royals,20,19,1,0,6,0,8,0,0,0,0,1,21,0,6,27,M Vijay,ML Hayden,SK Raina,MS Dhoni,S Badrinath,JA Morkel,KB Arun Karthik,T Thushara,Joginder Sharma,M Muralitharan,SB Jakati
2010-03-31,Feroz Shah Kotla,Indian Premier League,T20,20,AC Voges,Rajasthan Royals,15,17,1,0,6,0,9,0,0,0,0,1,16,0,6,22,DA Warner,V Sehwag,G Gambhir,PD Collingwood,KM Jadhav,KD Karthik,AB McDonald,A Mishra,MF Maharoof,S Ladda,UT Yadav
2010-04-07,Sawai Mansingh Stadium,Indian Premier League,T20,20,AC Voges,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS Bisla,DPMD Jayawardene,KC Sangakkara,Yuvraj Singh,IK Pathan,RS Bopara,PP Chawla,Bipul Sharma,J Theron,S Sreesanth,RR Powar
2010-04-11,Sawai Mansingh Stadium,Indian Premier League,T20,20,AC Voges,Rajasthan Royals,28,27,2,0,0,0,0,0,0,0,0,0,30,0,0,30,ST Jayasuriya,SR Tendulkar,AT Rayudu,SS Tiwary,JP Duminy,KA Pollard,R Sathish,DS Kulkarni,Harbhajan Singh,SL Malinga,Z Khan
2010-04-14,Sawai Mansingh Stadium,Indian Premier League,T20,20,AC Voges,Rajasthan Royals,28,27,3,0,6,0,17,0,0,0,0,1,31,0,6,37,MK Pandey,JH Kallis,KP Pietersen,RV Uthappa,V Kohli,LRPL Taylor,R Dravid,R Vinay Kumar,Pankaj Singh,A Kumble,DW Steyn
2010-04-17,Eden Gardens,Indian Premier League,T20,20,AC Voges,Rajasthan Royals,8,7,1,0,6,0,16,0,0,0,0,0,9,0,0,9,SC Ganguly,BB McCullum,CH Gayle,CA Pujara,MK Tiwary,AD Mathews,LR Shukla,JD Unadkat,M Kartik,AB Dinda,SE Bond
