date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2011-05-19,Dr DY Patil Sports Academy,Indian Premier League,T20,20,S Rana,Pune Warriors,18,16,2,0,4,0,2,0,0,0,0,0,20,0,0,20,G Gambhir,SP Goswami,MK Tiwary,YK Pathan,R Bhatia,JH Kallis,RN ten Doeschate,Shakib Al Hasan,B Lee,L Balaji,Iqbal Abdulla
2011-05-21,Feroz Shah Kotla,Indian Premier League,T20,20,S Rana,Pune Warriors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NV Ojha,DA Warner,MS Wade,CA Ingram,Y Venugopal Rao,JR Hopes,IK Pathan,Y Nagar,VR Aaron,UT Yadav,AB Dinda
2014-04-17,Sharjah Cricket Stadium,Indian Premier League,T20,20,S Rana,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MA Agarwal,M Vijay,KD Karthik,MK Tiwary,JP Duminy,LRPL Taylor,JDS Neesham,WD Parnell,S Nadeem,R Sharma,Mohammed Shami
2014-04-19,Dubai International Cricket Stadium,Indian Premier League,T20,20,S Rana,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,16,MEK Hussey,AP Tare,AT Rayudu,RG Sharma,KA Pollard,CJ Anderson,Harbhajan Singh,Z Khan,SL Malinga,PP Ojha,JJ Bumrah
2014-04-26,Sheikh Zayed Stadium,Indian Premier League,T20,20,S Rana,Royal Challengers Bangalore,3,9,0,0,0,0,0,0,0,0,0,0,3,0,0,3,AM Rahane,KK Nair,SV Samson,AM Nayar,SR Watson,STR Binny,SPD Smith,R Bhatia,KW Richardson,PV Tambe,TG Southee
2014-05-09,M Chinnaswamy Stadium,Indian Premier League,T20,20,S Rana,Royal Challengers Bangalore,18,16,2,1,0,0,0,0,0,0,0,0,22,0,0,22,V Sehwag,Mandeep Singh,GJ Maxwell,DA Miller,GJ Bailey,WP Saha,MG Johnson,AR Patel,Shivam Sharma,L Balaji,Sandeep Sharma
2014-05-13,M Chinnaswamy Stadium,Indian Premier League,T20,20,S Rana,Royal Challengers Bangalore,15,14,1,0,0,0,0,0,0,1,0,0,16,0,8,24,Q de Kock,M Vijay,MA Agarwal,KP Pietersen,JP Duminy,KD Karthik,KM Jadhav,R Shukla,Mohammed Shami,Imran Tahir,S Kaul
2014-05-18,JSCA International Stadium Complex,Indian Premier League,T20,20,S Rana,Royal Challengers Bangalore,1,2,0,0,6,0,9,0,0,0,0,0,1,0,0,1,DR Smith,BB McCullum,SK Raina,DJ Hussey,MS Dhoni,RA Jadeja,M Manhas,R Ashwin,IC Pandey,MM Sharma,S Badree
2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,S Rana,Royal Challengers Bangalore,12,7,2,0,0,0,0,0,0,0,0,0,14,0,0,14,S Dhawan,DA Warner,NV Ojha,AJ Finch,DJG Sammy,Y Venugopal Rao,IK Pathan,KV Sharma,Parvez Rasool,DW Steyn,B Kumar
2014-05-22,Eden Gardens,Indian Premier League,T20,20,S Rana,Royal Challengers Bangalore,19,12,2,0,0,0,0,0,0,0,0,0,25,0,0,25,RV Uthappa,G Gambhir,MK Pandey,YK Pathan,Shakib Al Hasan,RN ten Doeschate,SA Yadav,R Vinay Kumar,M Morkel,UT Yadav,SP Narine
2014-05-24,M Chinnaswamy Stadium,Indian Premier League,T20,20,S Rana,Royal Challengers Bangalore,5,6,0,0,6,0,7,0,0,0,0,0,5,0,0,5,DR Smith,F du Plessis,SK Raina,MS Dhoni,DJ Hussey,RA Jadeja,M Manhas,R Ashwin,MM Sharma,S Badree,A Nehra
