date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2017-04-08,Holkar Cricket Stadium,Indian Premier League,T20,20,WP Saha,Kings XI Punjab,14,9,3,0,0,0,0,0,0,0,0,0,17,0,0,17,AM Rahane,MA Agarwal,SPD Smith,BA Stokes,MS Dhoni,MK Tiwary,DT Christian,R Bhatia,RD Chahar,Imran Tahir,AB Dinda
2017-04-10,Holkar Cricket Stadium,Indian Premier League,T20,20,WP Saha,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,SR Watson,Vishnu Vinod,AB de Villiers,KM Jadhav,Mandeep Singh,STR Binny,P Negi,Iqbal Abdulla,TS Mills,B Stanlake,YS Chahal
2017-04-13,Eden Gardens,Indian Premier League,T20,20,WP Saha,Kings XI Punjab,25,17,2,2,0,0,0,0,0,0,0,0,33,0,0,33,SP Narine,G Gambhir,RV Uthappa,MK Pandey,YK Pathan,SA Yadav,CR Woakes,C de Grandhomme,PP Chawla,UT Yadav,TA Boult
2017-04-15,Feroz Shah Kotla,Indian Premier League,T20,20,WP Saha,Kings XI Punjab,7,5,1,0,0,0,0,0,0,1,0,0,8,0,8,16,SV Samson,SW Billings,KK Nair,SS Iyer,RR Pant,CJ Anderson,CH Morris,PJ Cummins,A Mishra,Z Khan,S Nadeem
2017-04-17,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,WP Saha,Kings XI Punjab,0,2,0,0,0,0,0,0,0,2,0,0,-2,0,16,14,DA Warner,S Dhawan,MC Henriques,Yuvraj Singh,NV Ojha,DJ Hooda,Mohammad Nabi,Rashid Khan,B Kumar,BB Sran,S Kaul
2017-04-20,Holkar Cricket Stadium,Indian Premier League,T20,20,WP Saha,Kings XI Punjab,11,16,0,0,0,0,0,0,0,0,0,0,9,0,0,9,PA Patel,JC Buttler,N Rana,HH Pandya,RG Sharma,KA Pollard,KH Pandya,Harbhajan Singh,MJ McClenaghan,SL Malinga,JJ Bumrah
2017-04-23,Saurashtra Cricket Association Stadium,Indian Premier League,T20,20,WP Saha,Kings XI Punjab,10,5,0,1,0,0,0,0,0,0,0,0,12,0,0,12,BB McCullum,AJ Finch,SK Raina,KD Karthik,RA Jadeja,DR Smith,AD Nath,AJ Tye,Basil Thampi,SS Agarwal,NB Singh
2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Indian Premier League,T20,20,WP Saha,Kings XI Punjab,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,DA Warner,S Dhawan,KS Williamson,Yuvraj Singh,MC Henriques,DJ Hooda,NV Ojha,B Kumar,A Nehra,S Kaul,Rashid Khan
2017-04-30,"Punjab Cricket Association IS Bindra Stadium, Mohali",Indian Premier League,T20,20,WP Saha,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,SV Samson,SW Billings,KK Nair,SS Iyer,RR Pant,CJ Anderson,CH Morris,K Rabada,A Mishra,Mohammed Shami,S Nadeem
2017-05-05,M Chinnaswamy Stadium,Indian Premier League,T20,20,WP Saha,Kings XI Punjab,21,25,1,0,0,0,0,0,0,3,0,0,22,0,28,50,Mandeep Singh,CH Gayle,V Kohli,AB de Villiers,KM Jadhav,SR Watson,P Negi,S Aravind,S Badree,A Choudhary,YS Chahal
