date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2019-04-06,Rajiv Gandhi International Stadium,Indian Premier League,T20,20,AS Joseph,Mumbai Indians,0,0,0,0,22,6,14,3,1,0,0,0,0,208,0,208,DA Warner,JM Bairstow,V Shankar,MK Pandey,DJ Hooda,YK Pathan,Mohammad Nabi,Rashid Khan,B Kumar,S Kaul,Sandeep Sharma
2019-04-10,Wankhede Stadium,Indian Premier League,T20,20,AS Joseph,Mumbai Indians,15,13,2,0,12,0,22,0,0,0,0,0,17,-2,0,15,KL Rahul,CH Gayle,DA Miller,KK Nair,SM Curran,Mandeep Singh,SN Khan,GC Viljoen,R Ashwin,Mohammed Shami,AS Rajpoot
2019-04-13,Wankhede Stadium,Indian Premier League,T20,20,AS Joseph,Mumbai Indians,0,0,0,0,18,0,53,0,0,0,0,0,0,-6,0,-6,AM Rahane,JC Buttler,SV Samson,SPD Smith,RA Tripathi,LS Livingstone,S Gopal,K Gowtham,JC Archer,JD Unadkat,DS Kulkarni
2022-04-17,"Maharashtra Cricket Association Stadium, Pune",Indian Premier League,T20,20,AS Joseph,Gujarat Titans,0,1,0,0,24,2,34,1,0,0,0,0,-2,58,0,56,RD Gaikwad,RV Uthappa,MM Ali,AT Rayudu,S Dube,RA Jadeja,MS Dhoni,DJ Bravo,CJ Jordan,M Theekshana,Mukesh Choudhary
2022-04-23,"Dr DY Patil Sports Academy, Mumbai",Indian Premier League,T20,20,AS Joseph,Gujarat Titans,1,1,0,0,24,1,31,0,0,0,0,0,1,25,0,26,SW Billings,SP Narine,SS Iyer,N Rana,RK Singh,VR Iyer,AD Russell,Shivam Mavi,UT Yadav,TG Southee,CV Varun
2022-04-27,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,AS Joseph,Gujarat Titans,0,0,0,0,24,2,35,1,0,0,0,1,0,58,6,64,Abhishek Sharma,KS Williamson,RA Tripathi,AK Markram,N Pooran,Washington Sundar,Shashank Singh,M Jansen,B Kumar,T Natarajan,Umran Malik
2022-04-30,"Brabourne Stadium, Mumbai",Indian Premier League,T20,20,AS Joseph,Gujarat Titans,0,0,0,0,24,1,44,0,0,0,0,0,0,23,0,23,V Kohli,F du Plessis,RM Patidar,GJ Maxwell,KD Karthik,Shahbaz Ahmed,MK Lomror,PWH de Silva,HV Patel,JR Hazlewood,Mohammed Siraj
2022-05-03,"Dr DY Patil Sports Academy, Mumbai",Indian Premier League,T20,20,AS Joseph,Gujarat Titans,4,5,0,0,19,0,27,0,0,0,0,0,4,0,0,4,JM Bairstow,S Dhawan,PBB Rajapaksa,LS Livingstone,MA Agarwal,JM Sharma,R Dhawan,K Rabada,RD Chahar,Arshdeep Singh,Sandeep Sharma
2022-05-06,"Brabourne Stadium, Mumbai",Indian Premier League,T20,20,AS Joseph,Gujarat Titans,0,0,0,0,24,1,41,0,0,0,0,0,0,23,0,23,Ishan Kishan,RG Sharma,SA Yadav,Tilak Varma,KA Pollard,TH David,DR Sams,M Ashwin,K Kartikeya,JJ Bumrah,RP Meredith
2022-05-10,"Maharashtra Cricket Association Stadium, Pune",Indian Premier League,T20,20,AS Joseph,Gujarat Titans,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,Q de Kock,KL Rahul,DJ Hooda,KS Sharma,KH Pandya,A Badoni,MP Stoinis,JO Holder,Mohsin Khan,PVD Chameera,Avesh Khan
2022-05-15,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,AS Joseph,Gujarat Titans,0,0,0,0,18,1,16,0,0,0,0,0,0,29,0,29,RD Gaikwad,DP Conway,MM Ali,N Jagadeesan,S Dube,MS Dhoni,MJ Santner,PH Solanki,Simarjeet Singh,M Pathirana,Mukesh Choudhary
2022-05-24,"Eden Gardens, Kolkata",Indian Premier League,T20,20,AS Joseph,Gujarat Titans,0,0,0,0,12,0,27,0,0,1,0,1,0,-6,14,8,YBK Jaiswal,JC Buttler,SV Samson,D Padikkal,SO Hetmyer,R Parag,R Ashwin,TA Boult,YS Chahal,M Prasidh Krishna,OC McCoy
