date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2008-04-21,Sawai Mansingh Stadium,Indian Premier League,T20,20,Pankaj Singh,Rajasthan Royals,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,K Goel,JR Hopes,KC Sangakkara,DPMD Jayawardene,Yuvraj Singh,IK Pathan,S Sohal,B Lee,PP Chawla,WA Mota,S Sreesanth
2008-04-24,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,Pankaj Singh,Rajasthan Royals,4,3,0,0,12,0,14,0,0,0,0,0,4,0,0,4,AC Gilchrist,VVS Laxman,Shahid Afridi,A Symonds,RG Sharma,AS Yadav,SB Bangar,WPUJC Vaas,RP Singh,PP Ojha,D Kalyankrishna
2008-05-28,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,Pankaj Singh,Rajasthan Royals,1,5,0,0,19,0,48,0,0,0,0,0,1,-6,0,-5,SE Marsh,JR Hopes,Yuvraj Singh,LA Pomersbach,KC Sangakkara,RR Powar,PP Chawla,IK Pathan,VRV Singh,S Sreesanth,WA Mota
2008-05-24,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,Pankaj Singh,Rajasthan Royals,0,0,0,0,24,0,30,0,0,0,0,0,0,0,0,0,PA Patel,SP Fleming,SK Raina,JA Morkel,MS Dhoni,S Badrinath,MS Gony,A Mukund,L Balaji,M Muralitharan,M Ntini
2008-05-26,Sawai Mansingh Stadium,Indian Premier League,T20,20,Pankaj Singh,Rajasthan Royals,0,0,0,0,12,0,25,0,0,1,0,0,0,-6,8,2,ST Jayasuriya,SR Tendulkar,AM Nayar,RV Uthappa,DR Smith,SM Pollock,MK Pandey,YV Takawale,RR Raje,CRD Fernando,A Nehra
2009-04-24,Kingsmead,Indian Premier League,T20,20,Pankaj Singh,Royal Challengers Bangalore,0,1,0,0,12,0,20,0,0,1,0,0,-2,0,8,6,RS Bopara,K Goel,KC Sangakkara,Yuvraj Singh,DPMD Jayawardene,IK Pathan,WA Mota,PP Chawla,VRV Singh,RR Bose,YA Abdulla
2009-04-26,St George's Park,Indian Premier League,T20,20,Pankaj Singh,Royal Challengers Bangalore,1,1,0,0,24,2,31,0,0,0,0,0,1,50,0,51,G Gambhir,V Sehwag,TM Dilshan,AB de Villiers,KD Karthik,M Manhas,A Mishra,DL Vettori,DP Nannes,PJ Sangwan,A Nehra
2009-04-29,Kingsmead,Indian Premier League,T20,20,Pankaj Singh,Royal Challengers Bangalore,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,BB McCullum,CH Gayle,BJ Hodge,SC Ganguly,MN van Wyk,WP Saha,LR Shukla,AB Agarkar,M Kartik,I Sharma,AB Dinda
2010-04-14,Sawai Mansingh Stadium,Indian Premier League,T20,20,Pankaj Singh,Royal Challengers Bangalore,0,0,0,0,24,2,27,0,1,0,0,0,0,64,0,64,MJ Lumb,NV Ojha,AG Paunikar,SR Watson,AA Jhunjhunwala,YK Pathan,AC Voges,AS Raut,Kamran Khan,SK Warne,SK Trivedi
2010-04-17,M Chinnaswamy Stadium,Indian Premier League,T20,20,Pankaj Singh,Royal Challengers Bangalore,1,2,0,0,24,0,56,0,0,0,0,0,1,-6,0,-5,R McLaren,SR Tendulkar,AT Rayudu,KA Pollard,JP Duminy,AM Nayar,SS Tiwary,AP Tare,Harbhajan Singh,Z Khan,CRD Fernando
2011-05-11,Sawai Mansingh Stadium,Indian Premier League,T20,20,Pankaj Singh,Rajasthan Royals,0,0,0,0,12,0,24,0,0,0,0,0,0,-4,0,-4,CH Gayle,TM Dilshan,V Kohli,AB de Villiers,KB Arun Karthik,M Kaif,SS Tiwary,AA Kazi,Z Khan,S Aravind,CK Langeveldt
2012-04-15,M Chinnaswamy Stadium,Indian Premier League,T20,20,Pankaj Singh,Rajasthan Royals,0,0,0,0,24,2,19,1,0,0,0,0,0,64,0,64,MA Agarwal,CH Gayle,V Kohli,AB de Villiers,SS Tiwary,M Kaif,DL Vettori,R Vinay Kumar,Z Khan,S Aravind,M Muralitharan
2012-04-17,Sawai Mansingh Stadium,Indian Premier League,T20,20,Pankaj Singh,Rajasthan Royals,0,0,0,0,18,0,37,0,0,0,0,0,0,-6,0,-6,KC Sangakkara,S Dhawan,DT Christian,JP Duminy,B Chipli,T Mishra,AA Jhunjhunwala,Ankit Sharma,A Mishra,DW Steyn,Anand Rajan
2012-04-23,Sawai Mansingh Stadium,Indian Premier League,T20,20,Pankaj Singh,Rajasthan Royals,0,0,0,0,24,1,32,0,0,0,0,0,0,25,0,25,V Kohli,TM Dilshan,MA Agarwal,CH Gayle,AB de Villiers,SS Tiwary,DL Vettori,R Vinay Kumar,Z Khan,HV Patel,KP Appanna
2012-04-29,Feroz Shah Kotla,Indian Premier League,T20,20,Pankaj Singh,Rajasthan Royals,0,0,0,0,24,2,25,1,0,0,0,0,0,60,0,60,DPMD Jayawardene,V Sehwag,KP Pietersen,LRPL Taylor,Y Nagar,NV Ojha,IK Pathan,AB Agarkar,M Morkel,S Nadeem,UT Yadav
2012-05-01,Sawai Mansingh Stadium,Indian Premier League,T20,20,Pankaj Singh,Rajasthan Royals,0,0,0,0,12,0,24,0,0,0,0,0,0,-4,0,-4,DPMD Jayawardene,V Sehwag,KP Pietersen,LRPL Taylor,Y Nagar,NV Ojha,IK Pathan,P Negi,M Morkel,S Nadeem,UT Yadav
2012-05-10,Sawai Mansingh Stadium,Indian Premier League,T20,20,Pankaj Singh,Rajasthan Royals,0,0,0,0,24,2,34,0,0,0,0,0,0,50,0,50,MEK Hussey,M Vijay,SK Raina,DJ Bravo,MS Dhoni,RA Jadeja,JA Morkel,S Anirudha,R Ashwin,BW Hilfenhaus,VY Mahesh
