date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2020-10-23,Sharjah Cricket Stadium,Indian Premier League,T20,20,JR Hazlewood,Chennai Super Kings,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,Q de Kock,Ishan Kishan,SA Yadav,SS Tiwary,KH Pandya,HH Pandya,KA Pollard,NM Coulter-Nile,RD Chahar,TA Boult,JJ Bumrah
2020-10-19,Sheikh Zayed Stadium,Indian Premier League,T20,20,JR Hazlewood,Chennai Super Kings,0,0,0,0,24,1,23,0,0,0,0,0,0,29,0,29,BA Stokes,RV Uthappa,SV Samson,SPD Smith,JC Buttler,R Tewatia,R Parag,JC Archer,S Gopal,AS Rajpoot,Kartik Tyagi
2020-09-25,Dubai International Cricket Stadium,Indian Premier League,T20,20,JR Hazlewood,Chennai Super Kings,0,0,0,0,24,0,32,0,0,0,0,0,0,0,0,0,PP Shaw,S Dhawan,RR Pant,SS Iyer,MP Stoinis,SO Hetmyer,AR Patel,A Mishra,K Rabada,A Nortje,Avesh Khan
2021-10-02,"Zayed Cricket Stadium, Abu Dhabi",Indian Premier League,T20,20,JR Hazlewood,Chennai Super Kings,0,0,0,0,24,0,55,0,0,1,0,0,0,-6,8,2,E Lewis,YBK Jaiswal,SV Samson,S Dube,GD Phillips,DA Miller,R Tewatia,Akash Singh,M Markande,C Sakariya,Mustafizur Rahman
2021-09-30,Sharjah Cricket Stadium,Indian Premier League,T20,20,JR Hazlewood,Chennai Super Kings,0,0,0,0,24,3,29,0,0,0,0,0,0,79,0,79,JJ Roy,WP Saha,KS Williamson,PK Garg,Abhishek Sharma,Abdul Samad,JO Holder,Rashid Khan,B Kumar,Sandeep Sharma,S Kaul
2021-10-07,Dubai International Cricket Stadium,Indian Premier League,T20,20,JR Hazlewood,Chennai Super Kings,0,0,0,0,18,0,22,0,0,0,0,0,0,0,0,0,KL Rahul,MA Agarwal,SN Khan,M Shahrukh Khan,AK Markram,MC Henriques,CJ Jordan,Harpreet Brar,Ravi Bishnoi,Mohammed Shami,Arshdeep Singh
2021-09-26,"Zayed Cricket Stadium, Abu Dhabi",Indian Premier League,T20,20,JR Hazlewood,Chennai Super Kings,0,0,0,0,24,2,42,0,0,0,0,0,0,48,0,48,Shubman Gill,VR Iyer,RA Tripathi,EJG Morgan,N Rana,AD Russell,KD Karthik,SP Narine,LH Ferguson,M Prasidh Krishna,CV Varun
2021-09-19,Dubai International Cricket Stadium,Indian Premier League,T20,20,JR Hazlewood,Chennai Super Kings,0,0,0,0,24,1,34,1,0,0,0,0,0,33,0,33,Q de Kock,Anmolpreet Singh,SA Yadav,Ishan Kishan,SS Tiwary,KA Pollard,KH Pandya,AF Milne,RD Chahar,JJ Bumrah,TA Boult
2021-10-04,Dubai International Cricket Stadium,Indian Premier League,T20,20,JR Hazlewood,Chennai Super Kings,0,0,0,0,24,1,27,0,0,0,0,0,0,27,0,27,PP Shaw,S Dhawan,SS Iyer,RR Pant,RV Patel,R Ashwin,SO Hetmyer,AR Patel,K Rabada,Avesh Khan,A Nortje
2021-09-24,Sharjah Cricket Stadium,Indian Premier League,T20,20,JR Hazlewood,Chennai Super Kings,0,0,0,0,24,0,35,0,0,0,0,0,0,0,0,0,V Kohli,D Padikkal,AB de Villiers,GJ Maxwell,TH David,HV Patel,PWH de Silva,KS Bharat,Navdeep Saini,Mohammed Siraj,YS Chahal
