date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2010-03-19,Barabati Stadium,Indian Premier League,T20,20,AB Barath,Kings XI Punjab,7,10,1,0,0,0,0,0,0,0,0,0,8,0,0,8,AC Gilchrist,VVS Laxman,HH Gibbs,A Symonds,RG Sharma,Anirudh Singh,TL Suman,WPUJC Vaas,Jaskaran Singh,RP Singh,PP Ojha
2010-04-09,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,AB Barath,Kings XI Punjab,33,28,4,1,0,0,0,0,0,0,0,0,43,0,0,43,S Dhawan,SR Tendulkar,AT Rayudu,SS Tiwary,JP Duminy,R Sathish,KA Pollard,Harbhajan Singh,R McLaren,Z Khan,SL Malinga
2010-04-11,Feroz Shah Kotla,Indian Premier League,T20,20,AB Barath,Kings XI Punjab,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,DA Warner,V Sehwag,G Gambhir,PD Collingwood,KD Karthik,DL Vettori,M Manhas,R Bhatia,MF Maharoof,A Mishra,A Nehra
