date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2011-04-21,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,DH Yagnik,Rajasthan Royals,10,10,1,0,0,0,0,0,0,1,0,0,11,0,8,19,AC Gilchrist,PC Valthaty,SE Marsh,KD Karthik,AM Nayar,R McLaren,Sunny Singh,PP Chawla,RJ Harris,P Kumar,BA Bhatt
2011-04-24,Sawai Mansingh Stadium,Indian Premier League,T20,20,DH Yagnik,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14,14,DPMD Jayawardene,VVS Laxman,PA Patel,BJ Hodge,RA Jadeja,RV Gomez,NLTC Perera,KM Jadhav,R Vinay Kumar,M Muralitharan,RP Singh
2011-04-29,Sawai Mansingh Stadium,Indian Premier League,T20,20,DH Yagnik,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DJ Jacobs,SR Tendulkar,AT Rayudu,RG Sharma,A Symonds,KA Pollard,R Sathish,Harbhajan Singh,SL Malinga,AG Murtaza,MM Patel
2011-05-01,Sawai Mansingh Stadium,Indian Premier League,T20,20,DH Yagnik,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14,14,JD Ryder,MK Pandey,RV Uthappa,Yuvraj Singh,Harpreet Singh,M Manhas,NL McCullum,R Sharma,M Kartik,JE Taylor,AC Thomas
2011-05-04,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,DH Yagnik,Rajasthan Royals,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,MEK Hussey,M Vijay,SK Raina,JA Morkel,MS Dhoni,S Badrinath,S Anirudha,R Ashwin,DE Bollinger,SB Jakati,S Randiv
2011-05-09,Sawai Mansingh Stadium,Indian Premier League,T20,20,DH Yagnik,Rajasthan Royals,3,7,0,0,0,0,0,0,0,0,0,0,3,0,0,3,MEK Hussey,M Vijay,SK Raina,MS Dhoni,JA Morkel,S Badrinath,DJ Bravo,WP Saha,R Ashwin,DE Bollinger,SB Jakati
2011-05-11,Sawai Mansingh Stadium,Indian Premier League,T20,20,DH Yagnik,Rajasthan Royals,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,CH Gayle,TM Dilshan,V Kohli,AB de Villiers,KB Arun Karthik,M Kaif,SS Tiwary,AA Kazi,Z Khan,S Aravind,CK Langeveldt
2012-04-17,Sawai Mansingh Stadium,Indian Premier League,T20,20,DH Yagnik,Rajasthan Royals,9,3,2,0,0,0,0,0,0,1,0,0,11,0,8,19,KC Sangakkara,S Dhawan,DT Christian,JP Duminy,B Chipli,T Mishra,AA Jhunjhunwala,Ankit Sharma,A Mishra,DW Steyn,Anand Rajan
2012-05-05,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,DH Yagnik,Rajasthan Royals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE Marsh,Mandeep Singh,N Saini,DJ Hussey,Azhar Mahmood,Gurkeerat Singh,AM Nayar,PP Chawla,RJ Harris,P Kumar,P Awana
2012-05-08,Subrata Roy Sahara Stadium,Indian Premier League,T20,20,DH Yagnik,Rajasthan Royals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,SC Ganguly,MJ Clarke,RV Uthappa,AP Majumdar,SPD Smith,AD Mathews,M Manhas,WD Parnell,B Kumar,M Kartik,A Nehra
