date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2023-04-04,"Arun Jaitley Stadium, Delhi",Indian Premier League,T20,20,Abishek Porel,Delhi Capitals,20,11,0,2,0,0,0,0,0,1,0,0,30,0,8,38,J Little,WP Saha,Shubman Gill,B Sai Sudharsan,HH Pandya,V Shankar,DA Miller,R Tewatia,Rashid Khan,AS Joseph,Yash Dayal
2023-04-08,"Barsapara Cricket Stadium, Guwahati",Indian Premier League,T20,20,Abishek Porel,Delhi Capitals,7,9,1,0,0,0,0,0,0,0,0,0,8,0,0,8,M Ashwin,YBK Jaiswal,JC Buttler,SV Samson,R Parag,SO Hetmyer,Dhruv Jurel,JO Holder,R Ashwin,YS Chahal,TA Boult
2023-04-11,"Arun Jaitley Stadium, Delhi",Indian Premier League,T20,20,Abishek Porel,Delhi Capitals,1,3,0,0,0,0,0,0,0,1,0,0,1,0,8,9,RP Meredith,RG Sharma,Ishan Kishan,Tilak Varma,SA Yadav,TH David,C Green,N Wadhera,HR Shokeen,Arshad Khan,JP Behrendorff
2023-04-15,"M Chinnaswamy Stadium, Bengaluru",Indian Premier League,T20,20,Abishek Porel,Delhi Capitals,5,8,0,0,0,0,0,0,0,2,0,0,5,0,16,21,V Kohli,F du Plessis,MK Lomror,GJ Maxwell,HV Patel,Shahbaz Ahmed,KD Karthik,Anuj Rawat,PWH de Silva,WD Parnell,Mohammed Siraj
2024-03-23,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Indian Premier League,T20,20,Abishek Porel,Delhi Capitals,32,10,4,2,0,0,0,0,0,0,0,0,50,0,0,50,Arshdeep Singh,S Dhawan,JM Bairstow,P Simran Singh,SM Curran,JM Sharma,LS Livingstone,Shashank Singh,Harpreet Brar,HV Patel,K Rabada
2024-03-28,"Sawai Mansingh Stadium, Jaipur",Indian Premier League,T20,20,Abishek Porel,Delhi Capitals,9,10,0,0,0,0,0,0,0,0,0,0,9,0,0,9,N Burger,YBK Jaiswal,JC Buttler,SV Samson,R Parag,R Ashwin,Dhruv Jurel,SO Hetmyer,TA Boult,Avesh Khan,Sandeep Sharma
2024-03-31,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Indian Premier League,T20,20,Abishek Porel,Delhi Capitals,9,7,1,0,0,0,0,0,0,0,0,0,10,0,0,10,M Pathirana,RD Gaikwad,R Ravindra,AM Rahane,DJ Mitchell,S Dube,Sameer Rizvi,RA Jadeja,MS Dhoni,DL Chahar,TU Deshpande
2024-04-03,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Indian Premier League,T20,20,Abishek Porel,Delhi Capitals,0,5,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,VG Arora,PD Salt,SP Narine,A Raghuvanshi,AD Russell,SS Iyer,RK Singh,VR Iyer,Ramandeep Singh,MA Starc,Harshit Rana
2024-04-07,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,Abishek Porel,Delhi Capitals,41,31,5,0,0,0,0,0,0,0,0,0,52,0,0,52,Akash Madhwal,RG Sharma,Ishan Kishan,SA Yadav,HH Pandya,Tilak Varma,TH David,R Shepherd,Mohammad Nabi,G Coetzee,PP Chawla
2024-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Indian Premier League,T20,20,Abishek Porel,Delhi Capitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q de Kock,KL Rahul,D Padikkal,MP Stoinis,N Pooran,DJ Hooda,A Badoni,KH Pandya,Arshad Khan,Ravi Bishnoi,Naveen-ul-Haq
