date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2008-04-19,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,13,11,0,1,24,0,37,0,0,0,0,0,15,0,0,15,K Goel,JR Hopes,KC Sangakkara,Yuvraj Singh,SM Katich,IK Pathan,P Dharmani,B Lee,PP Chawla,WA Mota,S Sreesanth
2008-04-23,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,5,2,1,0,24,1,53,0,0,1,0,0,6,19,8,33,L Ronchi,ST Jayasuriya,RV Uthappa,SM Pollock,DJ Bravo,AM Nayar,MA Khote,Harbhajan Singh,A Nehra,VS Yeligati,DS Kulkarni
2008-04-26,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,0,0,0,0,24,3,32,0,0,0,0,0,0,79,0,79,SC Ganguly,BB McCullum,RT Ponting,WP Saha,DJ Hussey,Mohammad Hafeez,LR Shukla,AB Agarkar,M Kartik,I Sharma,AB Dinda
2008-04-28,M Chinnaswamy Stadium,Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,0,0,0,0,24,2,27,0,0,1,0,1,0,52,14,66,B Chipli,W Jaffer,LRPL Taylor,JH Kallis,MV Boucher,V Kohli,R Dravid,P Kumar,Z Khan,B Akhil,DW Steyn
2009-04-18,Newlands,Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,8,6,0,1,24,2,30,0,0,0,0,1,10,50,6,66,ST Jayasuriya,SR Tendulkar,S Dhawan,JP Duminy,DJ Bravo,AM Nayar,Harbhajan Singh,Z Khan,PR Shah,SL Malinga,RR Raje
2009-04-27,Kingsmead,Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,41,29,4,2,18,0,29,0,0,1,0,0,55,0,8,63,AC Gilchrist,HH Gibbs,VVS Laxman,RG Sharma,DR Smith,AA Bilakhia,Y Venugopal Rao,PP Ojha,RP Singh,FH Edwards,Shoaib Ahmed
2009-04-30,SuperSport Park,Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,2,6,0,0,24,2,27,0,0,0,0,0,2,52,0,54,RJ Quiney,GC Smith,SA Asnodkar,RA Jadeja,YK Pathan,AD Mascarenhas,SK Warne,M Rawat,MM Patel,SK Trivedi,Kamran Khan
2009-05-02,New Wanderers Stadium,Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,3,7,0,0,6,0,14,0,0,0,0,0,3,0,0,3,G Gambhir,DA Warner,AB de Villiers,TM Dilshan,KD Karthik,M Manhas,R Bhatia,PJ Sangwan,A Mishra,A Nehra,DP Nannes
2009-05-04,Buffalo Park,Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AC Gilchrist,HH Gibbs,VVS Laxman,RG Sharma,DR Smith,TL Suman,Y Venugopal Rao,RJ Harris,RP Singh,Shoaib Ahmed,PP Ojha
2009-05-09,De Beers Diamond Oval,Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,1,2,0,0,6,0,9,0,0,1,0,0,1,0,8,9,GC Smith,NV Ojha,SA Asnodkar,RA Jadeja,YK Pathan,LA Carseldine,AS Raut,SK Warne,SM Harwood,A Singh,SK Trivedi
2009-05-14,Kingsmead,Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,7,15,0,0,10,2,16,0,0,1,0,0,1,50,8,59,RV Uthappa,JH Kallis,R Dravid,LRPL Taylor,V Kohli,MV Boucher,RE van der Merwe,B Akhil,P Kumar,R Vinay Kumar,A Kumble
2009-05-16,St George's Park,Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST Jayasuriya,DJ Bravo,JP Duminy,SR Tendulkar,AM Nayar,Harbhajan Singh,YV Takawale,AM Rahane,DS Kulkarni,SL Malinga,C Nanda
2009-05-18,SuperSport Park,Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BB McCullum,SC Ganguly,BJ Hodge,DJ Hussey,WP Saha,LR Shukla,AB Agarkar,Anureet Singh,M Kartik,AB Dinda,BAW Mendis
2009-05-20,Kingsmead,Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,17,22,1,0,0,0,0,0,0,2,0,0,18,0,16,34,S Sohal,SM Katich,LA Pomersbach,Yuvraj Singh,KC Sangakkara,WA Mota,IK Pathan,B Lee,PP Chawla,RR Powar,S Sreesanth
2009-05-23,New Wanderers Stadium,Indian Premier League,T20,20,JDP Oram,Chennai Super Kings,9,7,0,1,6,0,14,0,0,0,0,0,11,0,0,11,JH Kallis,MK Pandey,RE van der Merwe,R Dravid,V Kohli,LRPL Taylor,RV Uthappa,MV Boucher,P Kumar,R Vinay Kumar,A Kumble
2011-04-09,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,JDP Oram,Rajasthan Royals,0,0,0,0,12,0,13,0,0,0,0,0,0,2,0,2,S Dhawan,IR Jaggi,KC Sangakkara,B Chipli,JP Duminy,DT Christian,DB Ravi Teja,DW Steyn,A Mishra,I Sharma,PP Ojha
