date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2019-03-25,Sawai Mansingh Stadium,Indian Premier League,T20,20,SM Curran,Kings XI Punjab,0,0,0,0,24,2,52,0,0,0,0,0,0,44,0,44,AM Rahane,JC Buttler,SV Samson,SPD Smith,BA Stokes,RA Tripathi,K Gowtham,JC Archer,JD Unadkat,S Gopal,DS Kulkarni
2019-04-01,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,SM Curran,Kings XI Punjab,20,10,3,1,14,4,13,2,1,0,0,0,31,140,0,171,PP Shaw,S Dhawan,SS Iyer,RR Pant,CA Ingram,CH Morris,GH Vihari,HV Patel,K Rabada,Avesh Khan,S Lamichhane
2019-04-06,MA Chidambaram Stadium,Indian Premier League,T20,20,SM Curran,Kings XI Punjab,0,1,0,0,24,0,35,0,0,1,0,0,-2,0,8,6,SR Watson,F du Plessis,SK Raina,MS Dhoni,AT Rayudu,KM Jadhav,SC Kuggeleijn,RA Jadeja,Harbhajan Singh,DL Chahar,Imran Tahir
2019-04-08,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,SM Curran,Kings XI Punjab,5,3,0,0,24,0,30,0,0,0,0,0,5,0,0,5,DA Warner,JM Bairstow,V Shankar,Mohammad Nabi,MK Pandey,DJ Hooda,YK Pathan,Rashid Khan,B Kumar,S Kaul,Sandeep Sharma
2019-04-10,Wankhede Stadium,Indian Premier League,T20,20,SM Curran,Kings XI Punjab,8,3,2,0,24,2,54,0,0,0,0,0,10,44,0,54,Q de Kock,SD Lad,SA Yadav,KA Pollard,Ishan Kishan,HH Pandya,KH Pandya,AS Joseph,RD Chahar,JP Behrendorff,JJ Bumrah
2019-04-13,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,SM Curran,Kings XI Punjab,1,3,0,0,18,0,31,0,0,0,0,0,1,-2,0,-1,PA Patel,V Kohli,AB de Villiers,MP Stoinis,MM Ali,AD Nath,P Negi,UT Yadav,Mohammed Siraj,YS Chahal,Navdeep Saini
2019-04-20,Arun Jaitley Stadium,Indian Premier League,T20,20,SM Curran,Kings XI Punjab,0,4,0,0,23,0,34,0,0,1,0,0,-2,0,8,6,PP Shaw,S Dhawan,SS Iyer,RR Pant,CA Ingram,AR Patel,SE Rutherford,A Mishra,K Rabada,I Sharma,S Lamichhane
2019-05-03,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,SM Curran,Kings XI Punjab,55,24,7,2,24,0,41,0,0,0,0,0,80,-2,0,78,Shubman Gill,CA Lynn,RV Uthappa,AD Russell,KD Karthik,SP Narine,N Rana,RK Singh,PP Chawla,HF Gurney,S Sandeep Warrier
2019-05-05,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,SM Curran,Kings XI Punjab,6,7,1,0,24,3,35,2,0,0,0,0,7,95,0,102,F du Plessis,SR Watson,SK Raina,MS Dhoni,AT Rayudu,KM Jadhav,DJ Bravo,RA Jadeja,DL Chahar,Harbhajan Singh,Imran Tahir
2020-09-19,Sheikh Zayed Stadium,Indian Premier League,T20,20,SM Curran,Chennai Super Kings,18,6,1,2,24,1,29,0,0,2,0,0,23,25,16,64,RG Sharma,Q de Kock,SA Yadav,SS Tiwary,HH Pandya,KA Pollard,KH Pandya,JL Pattinson,RD Chahar,TA Boult,JJ Bumrah
