date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2018-04-08,Eden Gardens,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,15,13,2,1,12,0,10,0,0,1,0,0,19,4,8,31,BB McCullum,Q de Kock,V Kohli,AB de Villiers,SN Khan,Mandeep Singh,CR Woakes,Washington Sundar,UT Yadav,K Khejroliya,YS Chahal
2018-04-10,MA Chidambaram Stadium,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,88,36,1,11,24,0,35,0,0,0,0,0,125,0,0,125,SR Watson,AT Rayudu,SK Raina,MS Dhoni,SW Billings,RA Jadeja,DJ Bravo,DL Chahar,Harbhajan Singh,SN Thakur,Imran Tahir
2018-04-14,Eden Gardens,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,9,5,0,1,18,0,39,0,0,1,0,0,11,-6,8,13,WP Saha,S Dhawan,KS Williamson,MK Pandey,Shakib Al Hasan,DJ Hooda,YK Pathan,B Kumar,Rashid Khan,S Kaul,B Stanlake
2018-04-16,Eden Gardens,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,41,12,0,6,12,1,25,0,0,2,0,0,63,19,16,98,G Gambhir,JJ Roy,SS Iyer,RR Pant,GJ Maxwell,R Tewatia,V Shankar,CH Morris,Mohammed Shami,S Nadeem,TA Boult
2018-04-18,Sawai Mansingh Stadium,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,AM Rahane,DJM Short,SV Samson,RA Tripathi,BA Stokes,JC Buttler,K Gowtham,S Gopal,DS Kulkarni,JD Unadkat,B Laughlin
2018-04-21,Eden Gardens,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,10,8,2,0,11,0,31,0,0,0,0,0,12,0,0,12,KL Rahul,CH Gayle,MA Agarwal,KK Nair,AJ Finch,Yuvraj Singh,R Ashwin,AJ Tye,BB Sran,Mujeeb Ur Rahman,AS Rajpoot
2018-04-27,Arun Jaitley Stadium,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,44,32,3,4,18,1,28,0,0,0,0,0,61,25,0,86,PP Shaw,C Munro,SS Iyer,RR Pant,GJ Maxwell,V Shankar,R Tewatia,LE Plunkett,A Mishra,Avesh Khan,TA Boult
2018-04-29,M.Chinnaswamy Stadium,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,0,1,0,0,18,3,31,1,0,0,0,0,-2,85,0,83,Q de Kock,BB McCullum,V Kohli,M Vohra,Mandeep Singh,C de Grandhomme,M Ashwin,TG Southee,UT Yadav,YS Chahal,Mohammed Siraj
2018-05-03,Eden Gardens,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,SR Watson,F du Plessis,SK Raina,AT Rayudu,MS Dhoni,RA Jadeja,KV Sharma,DJ Bravo,Harbhajan Singh,KM Asif,L Ngidi
2018-05-06,Wankhede Stadium,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,9,10,1,0,12,2,12,0,0,0,0,0,10,52,0,62,SA Yadav,E Lewis,RG Sharma,HH Pandya,KH Pandya,JP Duminy,Ishan Kishan,BCJ Cutting,MJ McClenaghan,M Markande,JJ Bumrah
2018-05-09,Eden Gardens,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,2,4,0,0,12,0,16,0,0,1,0,0,2,0,8,10,SA Yadav,E Lewis,RG Sharma,Ishan Kishan,HH Pandya,BCJ Cutting,KH Pandya,JP Duminy,MJ McClenaghan,M Markande,JJ Bumrah
2018-05-12,Holkar Cricket Stadium,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,31,15,2,3,24,3,42,0,0,0,0,0,49,77,0,126,KL Rahul,CH Gayle,MA Agarwal,KK Nair,AJ Finch,AR Patel,R Ashwin,AJ Tye,BB Sran,MM Sharma,Mujeeb Ur Rahman
2018-05-15,Eden Gardens,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,11,5,2,0,18,2,13,0,0,0,0,0,13,56,0,69,RA Tripathi,JC Buttler,AM Rahane,SV Samson,BA Stokes,STR Binny,K Gowtham,JD Unadkat,IS Sodhi,JC Archer,Anureet Singh
2018-05-19,Rajiv Gandhi International Stadium,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,4,4,1,0,19,1,35,0,0,2,0,0,5,21,16,42,S Dhawan,SP Goswami,KS Williamson,MK Pandey,YK Pathan,CR Brathwaite,Shakib Al Hasan,Rashid Khan,B Kumar,S Kaul,Sandeep Sharma
2018-05-23,Eden Gardens,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,49,27,3,5,18,0,22,0,0,0,0,0,72,0,0,72,AM Rahane,RA Tripathi,SV Samson,H Klaasen,STR Binny,K Gowtham,JC Archer,S Gopal,IS Sodhi,JD Unadkat,B Laughlin
2018-05-25,Eden Gardens,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,3,7,0,0,6,0,9,0,0,0,0,0,3,0,0,3,WP Saha,S Dhawan,KS Williamson,Shakib Al Hasan,DJ Hooda,YK Pathan,CR Brathwaite,Rashid Khan,B Kumar,S Kaul,KK Ahmed
2019-03-24,Eden Gardens,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,49,20,4,4,18,2,32,1,0,0,0,0,71,56,0,127,DA Warner,JM Bairstow,V Shankar,YK Pathan,MK Pandey,DJ Hooda,Shakib Al Hasan,Rashid Khan,B Kumar,Sandeep Sharma,S Kaul
2019-03-27,Eden Gardens,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,48,17,3,5,18,2,21,0,0,0,0,0,71,50,0,121,KL Rahul,CH Gayle,MA Agarwal,SN Khan,DA Miller,Mandeep Singh,R Ashwin,GC Viljoen,CV Varun,Mohammed Shami,AJ Tye
2019-03-30,Arun Jaitley Stadium,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,66,32,5,6,18,1,28,0,0,1,0,0,97,25,8,130,PP Shaw,S Dhawan,SS Iyer,RR Pant,CA Ingram,GH Vihari,HV Patel,CH Morris,A Mishra,S Lamichhane,K Rabada
2019-04-05,M.Chinnaswamy Stadium,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,48,16,1,7,6,0,16,0,0,0,0,0,73,0,0,73,PA Patel,V Kohli,AB de Villiers,MP Stoinis,MM Ali,AD Nath,P Negi,Navdeep Saini,TG Southee,YS Chahal,Mohammed Siraj
2019-04-07,Sawai Mansingh Stadium,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM Rahane,JC Buttler,SPD Smith,RA Tripathi,BA Stokes,P Chopra,K Gowtham,JC Archer,S Gopal,S Midhun,DS Kulkarni
2019-04-09,MA Chidambaram Stadium,Indian Premier League,T20,20,AD Russell,Kolkata Knight Riders,50,46,5,3,0,0,0,0,0,0,0,0,69,0,0,69,SR Watson,F du Plessis,SK Raina,AT Rayudu,KM Jadhav,MS Dhoni,SC Kuggeleijn,RA Jadeja,Harbhajan Singh,DL Chahar,Imran Tahir
