date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2019-03-23,MA Chidambaram Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,2,5,0,0,4,0,3,0,0,1,0,0,2,0,8,10,SR Watson,AT Rayudu,SK Raina,KM Jadhav,RA Jadeja,MS Dhoni,DJ Bravo,DL Chahar,SN Thakur,Harbhajan Singh,Imran Tahir
2019-03-28,M.Chinnaswamy Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,9,5,0,1,0,0,0,0,0,0,0,0,11,0,0,11,Q de Kock,RG Sharma,SA Yadav,Yuvraj Singh,KA Pollard,KH Pandya,HH Pandya,MJ McClenaghan,M Markande,JJ Bumrah,SL Malinga
2019-03-31,Rajiv Gandhi International Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,5,7,1,0,0,0,0,0,0,0,0,0,6,0,0,6,JM Bairstow,DA Warner,V Shankar,YK Pathan,MK Pandey,DJ Hooda,Mohammad Nabi,Rashid Khan,B Kumar,Sandeep Sharma,S Kaul
2019-04-28,Arun Jaitley Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,24,16,0,2,6,0,5,0,0,0,0,0,30,0,0,30,PP Shaw,S Dhawan,SS Iyer,RR Pant,CA Ingram,SE Rutherford,AR Patel,S Lamichhane,A Mishra,K Rabada,I Sharma
2020-10-28,Sheikh Zayed Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,2,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Q de Kock,Ishan Kishan,SA Yadav,SS Tiwary,KH Pandya,HH Pandya,KA Pollard,JL Pattinson,RD Chahar,TA Boult,JJ Bumrah
2020-11-02,Sheikh Zayed Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,17,11,2,1,0,0,0,0,0,2,0,0,25,0,16,41,PP Shaw,S Dhawan,AM Rahane,SS Iyer,RR Pant,MP Stoinis,AR Patel,DR Sams,R Ashwin,K Rabada,A Nortje
2020-09-24,Dubai International Cricket Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,12,12,0,1,18,2,33,0,0,0,0,0,14,48,0,62,KL Rahul,MA Agarwal,N Pooran,GJ Maxwell,KK Nair,JDS Neesham,SN Khan,Mohammed Shami,SS Cottrell,Ravi Bishnoi,M Ashwin
2020-10-03,Sheikh Zayed Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,JC Buttler,SPD Smith,SV Samson,RV Uthappa,MK Lomror,R Parag,R Tewatia,JC Archer,TK Curran,S Gopal,JD Unadkat
2020-10-05,Dubai International Cricket Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,11,12,0,1,0,0,0,0,0,0,0,0,13,0,0,13,PP Shaw,S Dhawan,SS Iyer,RR Pant,MP Stoinis,SO Hetmyer,AR Patel,R Ashwin,K Rabada,A Nortje,HV Patel
2020-10-10,Dubai International Cricket Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,22,15,2,1,6,0,14,0,0,0,0,0,28,0,0,28,SR Watson,F du Plessis,AT Rayudu,N Jagadeesan,MS Dhoni,SM Curran,RA Jadeja,DJ Bravo,DL Chahar,SN Thakur,KV Sharma
2020-10-15,Sharjah Cricket Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,23,21,0,2,0,0,0,0,0,0,0,0,27,0,0,27,KL Rahul,MA Agarwal,CH Gayle,N Pooran,GJ Maxwell,DJ Hooda,CJ Jordan,M Ashwin,Ravi Bishnoi,Mohammed Shami,Arshdeep Singh
2020-09-21,Dubai International Cricket Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,7,8,0,0,18,3,17,1,0,0,0,0,7,91,0,98,DA Warner,JM Bairstow,MK Pandey,PK Garg,V Shankar,Abhishek Sharma,Rashid Khan,B Kumar,Sandeep Sharma,MR Marsh,T Natarajan
2020-10-12,Sharjah Cricket Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T Banton,Shubman Gill,N Rana,EJG Morgan,KD Karthik,AD Russell,RA Tripathi,PJ Cummins,KL Nagarkoti,CV Varun,M Prasidh Krishna
2020-09-28,Dubai International Cricket Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,27,10,1,3,0,0,0,0,0,0,0,0,40,0,0,40,RG Sharma,Q de Kock,SA Yadav,Ishan Kishan,HH Pandya,KA Pollard,KH Pandya,JL Pattinson,RD Chahar,TA Boult,JJ Bumrah
2020-11-06,Sheikh Zayed Stadium,Indian Premier League,T20,20,S Dube,Royal Challengers Bangalore,8,14,0,0,6,0,7,0,0,0,0,0,4,0,0,4,DA Warner,SP Goswami,MK Pandey,KS Williamson,PK Garg,JO Holder,Abdul Samad,Rashid Khan,S Nadeem,Sandeep Sharma,T Natarajan
2021-04-12,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,S Dube,Rajasthan Royals,23,15,3,0,6,0,20,0,0,0,0,0,30,0,0,30,KL Rahul,MA Agarwal,CH Gayle,DJ Hooda,N Pooran,M Shahrukh Khan,JA Richardson,M Ashwin,Mohammed Shami,RP Meredith,Arshdeep Singh
2021-04-15,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,S Dube,Rajasthan Royals,2,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2,PP Shaw,S Dhawan,AM Rahane,RR Pant,MP Stoinis,Lalit Yadav,TK Curran,CR Woakes,R Ashwin,K Rabada,Avesh Khan
2021-04-19,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,S Dube,Rajasthan Royals,17,24,2,0,0,0,0,0,0,1,0,0,19,0,8,27,RD Gaikwad,F du Plessis,MM Ali,SK Raina,AT Rayudu,RA Jadeja,MS Dhoni,SM Curran,DJ Bravo,SN Thakur,DL Chahar
2021-04-22,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,S Dube,Rajasthan Royals,46,34,5,2,0,0,0,0,0,0,0,0,61,0,0,61,V Kohli,D Padikkal,GJ Maxwell,AB de Villiers,Washington Sundar,KA Jamieson,Shahbaz Ahmed,HV Patel,Mohammed Siraj,KW Richardson,YS Chahal
2021-04-24,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,S Dube,Rajasthan Royals,22,19,2,1,6,0,5,0,0,0,0,0,26,0,0,26,N Rana,Shubman Gill,RA Tripathi,SP Narine,EJG Morgan,KD Karthik,AD Russell,PJ Cummins,Shivam Mavi,M Prasidh Krishna,CV Varun
2021-04-29,"Arun Jaitley Stadium, Delhi",Indian Premier League,T20,20,S Dube,Rajasthan Royals,35,32,2,2,6,0,10,0,0,0,0,0,45,0,0,45,RG Sharma,Q de Kock,SA Yadav,KH Pandya,KA Pollard,HH Pandya,NM Coulter-Nile,J Yadav,RD Chahar,JJ Bumrah,TA Boult
