date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2009-04-27,St George's Park,Indian Premier League,T20,20,AN Ghosh,Kolkata Knight Riders,0,1,0,0,0,0,0,0,0,1,0,0,-2,0,8,6,ST Jayasuriya,SR Tendulkar,Harbhajan Singh,JP Duminy,AM Nayar,DJ Bravo,S Dhawan,SS Tiwary,PR Shah,Z Khan,SL Malinga
2009-05-12,SuperSport Park,Indian Premier League,T20,20,AN Ghosh,Kolkata Knight Riders,7,7,1,0,0,0,0,0,0,0,0,0,8,0,0,8,JD Ryder,JH Kallis,RV Uthappa,LRPL Taylor,R Dravid,MV Boucher,V Kohli,B Akhil,KP Appanna,R Vinay Kumar,A Kumble
