date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Indian Premier League,T20,20,KR Mayers,Lucknow Super Giants,73,38,2,7,6,0,7,0,0,1,0,0,103,0,8,111,KK Ahmed,PP Shaw,DA Warner,MR Marsh,SN Khan,RR Rossouw,R Powell,Aman Hakim Khan,AR Patel,Kuldeep Yadav,C Sakariya
2023-04-03,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,KR Mayers,Lucknow Super Giants,53,27,8,2,12,0,16,0,0,0,0,0,79,0,0,79,TU Deshpande,RD Gaikwad,DP Conway,S Dube,MM Ali,BA Stokes,AT Rayudu,RA Jadeja,MS Dhoni,MJ Santner,DL Chahar
2023-04-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Indian Premier League,T20,20,KR Mayers,Lucknow Super Giants,13,14,2,0,6,0,5,0,0,0,0,0,15,0,0,15,Fazalhaq Farooqi,Anmolpreet Singh,MA Agarwal,RA Tripathi,AK Markram,HC Brook,Washington Sundar,Abdul Samad,AU Rashid,Umran Malik,B Kumar
2023-04-10,"M Chinnaswamy Stadium, Bengaluru",Indian Premier League,T20,20,KR Mayers,Lucknow Super Giants,0,4,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,Anuj Rawat,V Kohli,F du Plessis,GJ Maxwell,KD Karthik,MK Lomror,Shahbaz Ahmed,DJ Willey,WD Parnell,HV Patel,Mohammed Siraj
2023-04-15,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Indian Premier League,T20,20,KR Mayers,Lucknow Super Giants,29,23,1,3,0,0,0,0,0,0,0,0,36,0,0,36,Atharva Taide,P Simran Singh,MW Short,Harpreet Singh,Sikandar Raza,SM Curran,JM Sharma,M Shahrukh Khan,Harpreet Brar,K Rabada,RD Chahar
2023-04-19,"Sawai Mansingh Stadium, Jaipur",Indian Premier League,T20,20,KR Mayers,Lucknow Super Giants,51,43,4,3,0,0,0,0,0,0,0,0,69,0,0,69,YS Chahal,YBK Jaiswal,JC Buttler,SV Samson,D Padikkal,SO Hetmyer,R Parag,Dhruv Jurel,R Ashwin,JO Holder,TA Boult
2023-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Indian Premier League,T20,20,KR Mayers,Lucknow Super Giants,24,19,2,1,0,0,0,0,0,0,0,0,28,0,0,28,J Yadav,WP Saha,Shubman Gill,HH Pandya,A Manohar,V Shankar,DA Miller,R Tewatia,Rashid Khan,Mohammed Shami,Noor Ahmad
2023-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Indian Premier League,T20,20,KR Mayers,Lucknow Super Giants,54,26,7,4,6,0,4,0,0,0,0,0,83,0,0,83,Gurnoor Brar,P Simran Singh,S Dhawan,Atharva Taide,Sikandar Raza,LS Livingstone,SM Curran,JM Sharma,M Shahrukh Khan,RD Chahar,K Rabada
2023-05-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Indian Premier League,T20,20,KR Mayers,Lucknow Super Giants,0,2,0,0,0,0,0,0,0,1,0,0,-2,0,8,6,V Kohli,F du Plessis,Anuj Rawat,GJ Maxwell,SS Prabhudessai,KD Karthik,MK Lomror,PWH de Silva,KV Sharma,Mohammed Siraj,JR Hazlewood
2023-05-03,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Indian Premier League,T20,20,KR Mayers,Lucknow Super Giants,14,17,2,0,0,0,0,0,0,0,0,0,16,0,0,16,AT Rayudu,RD Gaikwad,DP Conway,AM Rahane,MM Ali,S Dube,RA Jadeja,MS Dhoni,M Pathirana,TU Deshpande,M Theekshana
2023-05-07,"Narendra Modi Stadium, Ahmedabad",Indian Premier League,T20,20,KR Mayers,Lucknow Super Giants,48,35,7,2,7,0,16,0,0,0,0,0,65,0,0,65,AS Joseph,WP Saha,Shubman Gill,HH Pandya,DA Miller,V Shankar,Rashid Khan,R Tewatia,A Manohar,MM Sharma,Mohammed Shami
2023-05-13,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Indian Premier League,T20,20,KR Mayers,Lucknow Super Giants,2,15,0,0,7,0,11,0,0,0,0,0,-4,0,0,-4,Vivrant Sharma,Anmolpreet Singh,Abhishek Sharma,RA Tripathi,AK Markram,H Klaasen,GD Phillips,Abdul Samad,B Kumar,T Natarajan,M Markande
2023-05-24,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,KR Mayers,Lucknow Super Giants,18,13,3,0,0,0,0,0,0,0,0,0,23,0,0,23,Ishan Kishan,RG Sharma,C Green,SA Yadav,Tilak Varma,TH David,N Wadhera,CJ Jordan,HR Shokeen,PP Chawla,JP Behrendorff
