date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2022-03-27,"Brabourne Stadium, Mumbai",Indian Premier League,T20,20,Tilak Varma,Mumbai Indians,22,15,3,0,0,0,0,0,0,1,0,0,27,0,8,35,PP Shaw,TL Seifert,Mandeep Singh,RR Pant,Lalit Yadav,R Powell,SN Thakur,AR Patel,Kuldeep Yadav,KK Ahmed,KL Nagarkoti
2022-04-02,"Dr DY Patil Sports Academy, Mumbai",Indian Premier League,T20,20,Tilak Varma,Mumbai Indians,61,34,3,5,0,0,0,0,0,2,0,1,88,0,22,110,JC Buttler,YBK Jaiswal,D Padikkal,SV Samson,SO Hetmyer,R Parag,R Ashwin,Navdeep Saini,TA Boult,YS Chahal,M Prasidh Krishna
2022-04-06,"Maharashtra Cricket Association Stadium, Pune",Indian Premier League,T20,20,Tilak Varma,Mumbai Indians,38,27,3,2,6,0,6,0,0,1,0,0,51,0,8,59,AM Rahane,VR Iyer,SS Iyer,SW Billings,N Rana,AD Russell,PJ Cummins,SP Narine,Rasikh Salam,UT Yadav,CV Varun
2022-04-09,"Maharashtra Cricket Association Stadium, Pune",Indian Premier League,T20,20,Tilak Varma,Mumbai Indians,0,3,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,F du Plessis,Anuj Rawat,V Kohli,KD Karthik,GJ Maxwell,DJ Willey,Shahbaz Ahmed,PWH de Silva,HV Patel,Mohammed Siraj,Akash Deep
2022-04-13,"Maharashtra Cricket Association Stadium, Pune",Indian Premier League,T20,20,Tilak Varma,Mumbai Indians,36,21,3,2,0,0,0,0,0,0,0,0,53,0,0,53,MA Agarwal,S Dhawan,JM Bairstow,LS Livingstone,JM Sharma,M Shahrukh Khan,OF Smith,K Rabada,RD Chahar,VG Arora,Arshdeep Singh
2022-04-16,"Brabourne Stadium, Mumbai",Indian Premier League,T20,20,Tilak Varma,Mumbai Indians,26,26,2,0,6,0,7,0,0,0,0,0,28,0,0,28,KL Rahul,Q de Kock,MK Pandey,MP Stoinis,DJ Hooda,KH Pandya,A Badoni,JO Holder,PVD Chameera,Avesh Khan,Ravi Bishnoi
2022-04-21,"Dr DY Patil Sports Academy, Mumbai",Indian Premier League,T20,20,Tilak Varma,Mumbai Indians,51,44,3,2,0,0,0,0,0,2,0,0,66,0,16,82,RD Gaikwad,RV Uthappa,MJ Santner,AT Rayudu,S Dube,RA Jadeja,MS Dhoni,D Pretorius,DJ Bravo,Mukesh Choudhary,M Theekshana
2022-04-24,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,Tilak Varma,Mumbai Indians,38,30,2,2,0,0,0,0,0,1,0,0,48,0,8,56,Q de Kock,KL Rahul,MK Pandey,MP Stoinis,KH Pandya,DJ Hooda,A Badoni,JO Holder,PVD Chameera,Ravi Bishnoi,Mohsin Khan
2022-04-30,"Dr DY Patil Sports Academy, Mumbai",Indian Premier League,T20,20,Tilak Varma,Mumbai Indians,35,31,1,2,0,0,0,0,0,0,0,0,44,0,0,44,JC Buttler,D Padikkal,SV Samson,DJ Mitchell,SO Hetmyer,R Parag,R Ashwin,TA Boult,M Prasidh Krishna,YS Chahal,KR Sen
2022-05-06,"Brabourne Stadium, Mumbai",Indian Premier League,T20,20,Tilak Varma,Mumbai Indians,21,16,2,0,0,0,0,0,0,0,0,1,25,0,6,31,WP Saha,Shubman Gill,HH Pandya,B Sai Sudharsan,DA Miller,R Tewatia,Rashid Khan,PJ Sangwan,LH Ferguson,AS Joseph,Mohammed Shami
