date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2008-04-20,Eden Gardens,Indian Premier League,T20,20,Y Venugopal Rao,Deccan Chargers,14,14,1,0,0,0,0,0,0,0,0,0,15,0,0,15,WP Saha,BB McCullum,RT Ponting,SC Ganguly,DJ Hussey,Mohammad Hafeez,LR Shukla,AB Agarkar,AB Dinda,M Kartik,I Sharma
2008-04-22,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,Y Venugopal Rao,Deccan Chargers,14,22,2,0,0,0,0,0,0,0,0,0,14,0,0,14,G Gambhir,V Sehwag,S Dhawan,Shoaib Malik,KD Karthik,MK Tiwary,R Bhatia,MF Maharoof,Mohammad Asif,VY Mahesh,GD McGrath
2008-05-01,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,Y Venugopal Rao,Deccan Chargers,1,2,0,0,6,0,9,0,0,0,0,0,1,0,0,1,SE Marsh,RR Sarwan,KC Sangakkara,Yuvraj Singh,DPMD Jayawardene,K Goel,IK Pathan,PP Chawla,S Sreesanth,VRV Singh,Gagandeep Singh
2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,Y Venugopal Rao,Deccan Chargers,26,12,2,2,6,0,18,0,0,0,0,0,38,0,0,38,JH Kallis,W Jaffer,Misbah-ul-Haq,R Dravid,CL White,V Kohli,B Akhil,SP Goswami,R Vinay Kumar,A Kumble,DW Steyn
2008-05-06,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,Y Venugopal Rao,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA Patel,SP Fleming,S Anirudha,SK Raina,S Badrinath,MS Dhoni,JA Morkel,Joginder Sharma,MS Gony,M Ntini,M Muralitharan
2008-05-09,Sawai Mansingh Stadium,Indian Premier League,T20,20,Y Venugopal Rao,Deccan Chargers,23,11,3,1,6,0,15,0,0,0,0,0,34,0,0,34,GC Smith,YK Pathan,M Kaif,SR Watson,NK Patel,RA Jadeja,SK Warne,M Rawat,Sohail Tanvir,SK Trivedi,MM Patel
2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,Y Venugopal Rao,Deccan Chargers,71,45,4,6,24,1,24,0,0,0,0,0,99,27,0,126,Salman Butt,A Chopra,SC Ganguly,DJ Hussey,T Taibu,LR Shukla,WP Saha,Umar Gul,I Sharma,AB Dinda,M Kartik
2008-05-15,Feroz Shah Kotla,Indian Premier League,T20,20,Y Venugopal Rao,Deccan Chargers,34,18,3,2,12,0,23,0,0,0,0,0,51,-4,0,47,G Gambhir,V Sehwag,S Dhawan,MF Maharoof,TM Dilshan,MK Tiwary,KD Karthik,A Mishra,R Bhatia,GD McGrath,Mohammad Asif
2008-05-18,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,Y Venugopal Rao,Deccan Chargers,57,39,4,3,18,2,25,0,0,0,0,0,77,50,0,127,ST Jayasuriya,SR Tendulkar,DJ Thornely,AM Nayar,RV Uthappa,DJ Bravo,PR Shah,YV Takawale,RR Raje,A Nehra,CRD Fernando
2008-05-23,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,Y Venugopal Rao,Deccan Chargers,2,5,0,0,12,0,23,0,0,0,0,0,2,-4,0,-2,SE Marsh,KC Sangakkara,Yuvraj Singh,LA Pomersbach,DPMD Jayawardene,PP Chawla,TM Srivastava,RR Powar,Gagandeep Singh,VRV Singh,S Sreesanth
