date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2013-04-23,M Chinnaswamy Stadium,Indian Premier League,T20,20,IC Pandey,Pune Warriors,0,2,0,0,13,0,33,0,0,0,0,0,-2,-6,0,-8,CH Gayle,TM Dilshan,V Kohli,AB de Villiers,SS Tiwary,R Rampaul,KB Arun Karthik,R Vinay Kumar,M Kartik,RP Singh,JD Unadkat
2013-05-15,JSCA International Stadium Complex,Indian Premier League,T20,20,IC Pandey,Pune Warriors,0,0,0,0,12,1,17,0,0,0,0,0,0,25,0,25,G Gambhir,MS Bisla,JH Kallis,YK Pathan,RN ten Doeschate,MK Tiwary,DB Das,R Bhatia,SMSM Senanayake,SP Narine,L Balaji
2014-04-21,Sheikh Zayed Stadium,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,24,2,23,0,0,0,0,0,0,54,0,54,MA Agarwal,M Vijay,KD Karthik,MK Tiwary,JP Duminy,LRPL Taylor,JDS Neesham,S Nadeem,Mohammed Shami,JD Unadkat,NM Coulter-Nile
2014-04-23,Dubai International Cricket Stadium,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,24,2,22,0,1,0,0,0,0,66,0,66,AM Nayar,AM Rahane,SV Samson,SR Watson,STR Binny,SPD Smith,R Bhatia,JP Faulkner,TG Southee,DS Kulkarni,PV Tambe
2014-04-25,Dubai International Cricket Stadium,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,24,0,21,0,0,0,0,0,0,4,0,4,MEK Hussey,AP Tare,CJ Anderson,RG Sharma,KA Pollard,AT Rayudu,CM Gautam,Harbhajan Singh,Z Khan,PP Ojha,SL Malinga
2014-04-27,Sharjah Cricket Stadium,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,18,0,26,0,0,1,0,0,0,0,8,8,AJ Finch,S Dhawan,DA Warner,KL Rahul,Y Venugopal Rao,DJG Sammy,KV Sharma,DW Steyn,A Mishra,B Kumar,I Sharma
2014-05-02,JSCA International Stadium Complex,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,12,0,23,0,0,0,0,0,0,-4,0,-4,RV Uthappa,G Gambhir,JH Kallis,MK Pandey,Shakib Al Hasan,SA Yadav,YK Pathan,AD Russell,PP Chawla,R Vinay Kumar,SP Narine
2014-05-05,Feroz Shah Kotla,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,18,0,26,0,1,1,0,0,0,12,8,20,Q de Kock,M Vijay,KP Pietersen,KD Karthik,LR Shukla,JP Duminy,KM Jadhav,WD Parnell,S Nadeem,Mohammed Shami,JD Unadkat
2014-05-07,Barabati Stadium,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,24,0,44,0,0,1,0,0,0,-2,8,6,V Sehwag,Mandeep Singh,GJ Maxwell,DA Miller,GJ Bailey,MG Johnson,WP Saha,R Dhawan,AR Patel,M Kartik,Sandeep Sharma
2014-05-10,Wankhede Stadium,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,24,1,34,0,0,0,0,0,0,25,0,25,LMP Simmons,CM Gautam,AT Rayudu,RG Sharma,KA Pollard,CJ Anderson,AP Tare,Harbhajan Singh,SL Malinga,JJ Bumrah,P Kumar
2014-05-13,JSCA International Stadium Complex,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,18,0,18,0,0,0,0,0,0,2,0,2,Ankit Sharma,SR Watson,AM Rahane,KK Nair,STR Binny,SPD Smith,JP Faulkner,DH Yagnik,R Bhatia,KK Cooper,PV Tambe
2014-05-18,JSCA International Stadium Complex,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CH Gayle,PA Patel,V Kohli,AB de Villiers,Yuvraj Singh,S Rana,AN Ahmed,MA Starc,M Muralitharan,YS Chahal,VR Aaron
2014-05-20,Eden Gardens,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,24,1,31,1,0,0,0,0,0,33,0,33,RV Uthappa,G Gambhir,MK Pandey,Shakib Al Hasan,YK Pathan,RN ten Doeschate,SA Yadav,PP Chawla,PJ Cummins,UT Yadav,SP Narine
2014-05-28,Brabourne Stadium,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,18,0,27,0,0,1,0,0,0,0,8,8,LMP Simmons,MEK Hussey,CJ Anderson,RG Sharma,KA Pollard,AT Rayudu,AP Tare,Harbhajan Singh,P Kumar,PP Ojha,JJ Bumrah
2014-05-30,Wankhede Stadium,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,25,1,36,0,0,0,0,0,0,25,0,25,V Sehwag,M Vohra,GJ Maxwell,DA Miller,GJ Bailey,WP Saha,MG Johnson,AR Patel,Karanveer Singh,Sandeep Sharma,P Awana
2015-04-09,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,24,1,30,1,0,1,0,0,0,33,8,41,MA Agarwal,CM Gautam,JA Morkel,SS Iyer,KM Jadhav,Yuvraj Singh,JP Duminy,NM Coulter-Nile,A Mishra,Imran Tahir,DJ Muthuswami
2015-04-11,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,18,1,31,0,0,0,0,0,0,23,0,23,DA Warner,S Dhawan,KL Rahul,NV Ojha,RS Bopara,KS Williamson,KV Sharma,Parvez Rasool,B Kumar,I Sharma,TA Boult
2015-04-17,Wankhede Stadium,Indian Premier League,T20,20,IC Pandey,Chennai Super Kings,0,0,0,0,18,1,22,0,1,0,0,0,0,37,0,37,LMP Simmons,PA Patel,CJ Anderson,RG Sharma,Harbhajan Singh,KA Pollard,AT Rayudu,J Suchith,R Vinay Kumar,SL Malinga,P Suyal
