date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2021-10-02,"Zayed Cricket Stadium, Abu Dhabi",Indian Premier League,T20,20,GD Phillips,Rajasthan Royals,14,8,1,1,6,0,3,0,0,1,0,0,17,0,8,25,RD Gaikwad,F du Plessis,SK Raina,MM Ali,AT Rayudu,RA Jadeja,MS Dhoni,SM Curran,SN Thakur,JR Hazlewood,KM Asif
2021-10-05,Sharjah Cricket Stadium,Indian Premier League,T20,20,GD Phillips,Rajasthan Royals,4,13,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,RG Sharma,Ishan Kishan,SA Yadav,HH Pandya,SS Tiwary,KA Pollard,JDS Neesham,NM Coulter-Nile,J Yadav,JJ Bumrah,TA Boult
2021-10-07,Sharjah Cricket Stadium,Indian Premier League,T20,20,GD Phillips,Rajasthan Royals,8,12,0,1,6,1,17,0,0,0,0,0,8,25,0,33,Shubman Gill,VR Iyer,N Rana,RA Tripathi,KD Karthik,EJG Morgan,Shakib Al Hasan,SP Narine,LH Ferguson,CV Varun,Shivam Mavi
2023-04-02,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Indian Premier League,T20,20,GD Phillips,Sunrisers Hyderabad,8,6,0,1,0,0,0,0,0,0,0,0,10,0,0,10,NA Saini,YBK Jaiswal,JC Buttler,SV Samson,D Padikkal,R Parag,SO Hetmyer,R Ashwin,JO Holder,TA Boult,KM Asif
2023-04-14,"Eden Gardens, Kolkata",Indian Premier League,T20,20,GD Phillips,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,Washington Sundar,HC Brook,MA Agarwal,RA Tripathi,AK Markram,Abhishek Sharma,H Klaasen,M Jansen,M Markande,B Kumar,Umran Malik
2023-05-07,"Sawai Mansingh Stadium, Jaipur",Indian Premier League,T20,20,GD Phillips,Sunrisers Hyderabad,25,7,1,3,0,0,0,0,0,0,0,0,32,0,0,32,OC McCoy,YBK Jaiswal,JC Buttler,SV Samson,SO Hetmyer,JE Root,Dhruv Jurel,R Ashwin,Sandeep Sharma,M Ashwin,K Yadav
2023-05-13,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Indian Premier League,T20,20,GD Phillips,Sunrisers Hyderabad,0,1,0,0,12,1,10,0,0,0,0,0,-2,29,0,27,A Mishra,KR Mayers,Q de Kock,PN Mankad,MP Stoinis,N Pooran,KH Pandya,Yash Thakur,Ravi Bishnoi,Yudhvir Singh,Avesh Khan
2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Indian Premier League,T20,20,GD Phillips,Sunrisers Hyderabad,5,4,1,0,6,0,10,0,0,1,0,0,6,0,8,14,V Kohli,F du Plessis,GJ Maxwell,MG Bracewell,MK Lomror,Anuj Rawat,Shahbaz Ahmed,HV Patel,WD Parnell,KV Sharma,Mohammed Siraj
2023-05-21,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,GD Phillips,Sunrisers Hyderabad,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Ishan Kishan,RG Sharma,C Green,SA Yadav,TH David,N Wadhera,CJ Jordan,PP Chawla,JP Behrendorff,K Kartikeya,Akash Madhwal
