date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2022-04-26,"Maharashtra Cricket Association Stadium, Pune",Indian Premier League,T20,20,DJ Mitchell,Rajasthan Royals,16,25,0,0,6,0,7,0,0,0,0,0,14,0,0,14,V Kohli,F du Plessis,RM Patidar,GJ Maxwell,Shahbaz Ahmed,SS Prabhudessai,KD Karthik,PWH de Silva,HV Patel,Mohammed Siraj,JR Hazlewood
2022-04-30,"Dr DY Patil Sports Academy, Mumbai",Indian Premier League,T20,20,DJ Mitchell,Rajasthan Royals,17,21,1,0,6,0,20,0,0,2,0,0,18,0,16,34,RG Sharma,Ishan Kishan,SA Yadav,Tilak Varma,KA Pollard,TH David,DR Sams,HR Shokeen,K Kartikeya,JJ Bumrah,RP Meredith
2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,DJ Mitchell,Chennai Super Kings,22,18,0,2,0,0,0,0,0,0,0,0,26,0,0,26,V Kohli,F du Plessis,RM Patidar,GJ Maxwell,C Green,Anuj Rawat,KD Karthik,KV Sharma,AS Joseph,Mayank Dagar,Mohammed Siraj
2024-03-26,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,DJ Mitchell,Chennai Super Kings,24,20,2,0,12,1,18,0,0,0,0,0,26,25,0,51,MM Sharma,WP Saha,Shubman Gill,B Sai Sudharsan,V Shankar,DA Miller,Azmatullah Omarzai,R Tewatia,Rashid Khan,UT Yadav,SH Johnson
2024-03-31,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Indian Premier League,T20,20,DJ Mitchell,Chennai Super Kings,34,26,1,2,0,0,0,0,0,0,0,0,45,0,0,45,Rasikh Salam,PP Shaw,DA Warner,RR Pant,MR Marsh,T Stubbs,AR Patel,Abishek Porel,A Nortje,Mukesh Kumar,I Sharma
2024-04-05,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Indian Premier League,T20,20,DJ Mitchell,Chennai Super Kings,13,11,1,0,0,0,0,0,0,0,0,0,14,0,0,14,T Natarajan,TM Head,Abhishek Sharma,AK Markram,Shahbaz Ahmed,H Klaasen,Nithish Kumar Reddy,Abdul Samad,PJ Cummins,B Kumar,M Markande
2024-04-08,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,DJ Mitchell,Chennai Super Kings,25,20,1,1,0,0,0,0,0,2,0,0,28,0,16,44,PD Salt,SP Narine,A Raghuvanshi,SS Iyer,VR Iyer,Ramandeep Singh,RK Singh,AD Russell,AS Roy,MA Starc,VG Arora
2024-04-14,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,DJ Mitchell,Chennai Super Kings,17,16,1,0,0,0,0,0,0,0,0,0,18,0,0,18,Akash Madhwal,RG Sharma,Ishan Kishan,SA Yadav,Tilak Varma,HH Pandya,TH David,R Shepherd,Mohammad Nabi,S Gopal,JJ Bumrah
2024-04-23,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,DJ Mitchell,Chennai Super Kings,11,10,1,0,0,0,0,0,0,0,0,0,12,0,0,12,Yash Thakur,Q de Kock,KL Rahul,MP Stoinis,D Padikkal,N Pooran,DJ Hooda,A Badoni,KH Pandya,MJ Henry,Ravi Bishnoi
2024-04-28,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,DJ Mitchell,Chennai Super Kings,52,32,7,1,0,0,0,0,0,5,0,0,73,0,44,117,T Natarajan,TM Head,Abhishek Sharma,Anmolpreet Singh,AK Markram,Nithish Kumar Reddy,H Klaasen,Abdul Samad,Shahbaz Ahmed,PJ Cummins,B Kumar
2024-05-01,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,DJ Mitchell,Chennai Super Kings,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Arshdeep Singh,P Simran Singh,JM Bairstow,RR Rossouw,Shashank Singh,SM Curran,JM Sharma,Ashutosh Sharma,Harpreet Brar,RD Chahar,HV Patel
2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Indian Premier League,T20,20,DJ Mitchell,Chennai Super Kings,30,19,2,1,0,0,0,0,0,0,0,0,42,0,0,42,Arshdeep Singh,P Simran Singh,JM Bairstow,RR Rossouw,Shashank Singh,SM Curran,JM Sharma,Ashutosh Sharma,Harpreet Brar,HV Patel,RD Chahar
2024-05-10,"Narendra Modi Stadium, Ahmedabad",Indian Premier League,T20,20,DJ Mitchell,Chennai Super Kings,63,34,7,3,24,0,52,0,0,0,0,0,90,-6,0,84,S Sandeep Warrier,B Sai Sudharsan,Shubman Gill,DA Miller,M Shahrukh Khan,MS Wade,R Tewatia,Rashid Khan,Noor Ahmad,UT Yadav,MM Sharma
2024-05-12,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,DJ Mitchell,Chennai Super Kings,22,14,4,0,0,0,0,0,0,0,0,0,30,0,0,30,N Burger,YBK Jaiswal,JC Buttler,SV Samson,R Parag,Dhruv Jurel,SB Dubey,R Ashwin,TA Boult,Avesh Khan,Sandeep Sharma
2024-05-18,"M Chinnaswamy Stadium, Bengaluru",Indian Premier League,T20,20,DJ Mitchell,Chennai Super Kings,4,7,0,0,0,0,0,0,0,2,0,0,4,0,16,20,Swapnil Singh,V Kohli,F du Plessis,RM Patidar,C Green,KD Karthik,GJ Maxwell,MK Lomror,Yash Dayal,KV Sharma,Mohammed Siraj
