date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2017-04-20,Holkar Cricket Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,26,21,5,0,0,0,0,0,0,0,0,0,31,0,0,31,PA Patel,JC Buttler,N Rana,HH Pandya,RG Sharma,KA Pollard,KH Pandya,Harbhajan Singh,MJ McClenaghan,SL Malinga,JJ Bumrah
2017-04-23,Saurashtra Cricket Association Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,30,24,4,1,0,0,0,0,0,0,0,0,40,0,0,40,BB McCullum,AJ Finch,SK Raina,KD Karthik,RA Jadeja,DR Smith,AD Nath,AJ Tye,Basil Thampi,SS Agarwal,NB Singh
2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,84,50,14,2,0,0,0,0,0,0,0,0,114,0,0,114,DA Warner,S Dhawan,KS Williamson,Yuvraj Singh,MC Henriques,DJ Hooda,NV Ojha,B Kumar,A Nehra,S Kaul,Rashid Khan
2017-04-30,"Punjab Cricket Association IS Bindra Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,SV Samson,SW Billings,KK Nair,SS Iyer,RR Pant,CJ Anderson,CH Morris,K Rabada,A Mishra,Mohammed Shami,S Nadeem
2017-05-05,M Chinnaswamy Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,20,17,3,0,0,0,0,0,0,0,0,0,23,0,0,23,Mandeep Singh,CH Gayle,V Kohli,AB de Villiers,KM Jadhav,SR Watson,P Negi,S Aravind,S Badree,A Choudhary,YS Chahal
2017-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,58,45,6,0,0,0,0,0,0,0,0,0,72,0,0,72,DR Smith,Ishan Kishan,SK Raina,KD Karthik,AJ Finch,RA Jadeja,JP Faulkner,DS Kulkarni,PJ Sangwan,Basil Thampi,Ankit Soni
2017-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,11,11,2,0,0,0,0,0,0,1,0,0,13,0,8,21,SP Narine,CA Lynn,G Gambhir,RV Uthappa,MK Pandey,C de Grandhomme,YK Pathan,CR Woakes,UT Yadav,Kuldeep Yadav,AS Rajpoot
2017-05-11,Wankhede Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,25,17,0,2,0,0,0,0,0,0,0,0,31,0,0,31,LMP Simmons,PA Patel,N Rana,RG Sharma,KA Pollard,HH Pandya,KV Sharma,Harbhajan Singh,MJ McClenaghan,JJ Bumrah,SL Malinga
2017-05-14,Maharashtra Cricket Association Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,10,13,2,0,0,0,0,0,0,0,0,0,12,0,0,12,AM Rahane,RA Tripathi,SPD Smith,BA Stokes,MK Tiwary,MS Dhoni,DT Christian,Washington Sundar,SN Thakur,JD Unadkat,A Zampa
2008-05-01,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,84,63,11,1,0,0,0,0,0,1,0,0,107,0,8,115,AC Gilchrist,VVS Laxman,HH Gibbs,RG Sharma,Shahid Afridi,Y Venugopal Rao,SB Bangar,DNT Zoysa,D Kalyankrishna,RP Singh,PP Ojha
2008-05-03,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,40,32,5,1,0,0,0,0,0,0,0,0,51,0,0,51,Mohammad Hafeez,SC Ganguly,DB Das,BJ Hodge,DJ Hussey,LR Shukla,WP Saha,AB Agarkar,Umar Gul,I Sharma,AB Dinda
2008-05-05,M Chinnaswamy Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,39,35,4,1,0,0,0,0,0,0,0,1,49,0,6,55,W Jaffer,V Kohli,CL White,JH Kallis,R Dravid,Misbah-ul-Haq,P Kumar,DT Patil,Z Khan,A Kumble,DW Steyn
2008-05-10,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,58,39,3,4,0,0,0,0,0,1,0,0,79,0,8,87,S Vidyut,SP Fleming,SK Raina,S Badrinath,MS Dhoni,JA Morkel,CK Kapugedera,P Amarnath,MS Gony,M Muralitharan,L Balaji
2008-05-12,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,74,54,9,2,0,0,0,0,0,0,0,0,97,0,0,97,J Arunkumar,V Kohli,Misbah-ul-Haq,CL White,R Dravid,MV Boucher,P Kumar,R Vinay Kumar,Z Khan,A Kumble,DW Steyn
2008-05-28,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,115,72,11,7,0,0,0,0,0,1,0,0,160,0,8,168,M Kaif,NK Patel,Younis Khan,SR Watson,YK Pathan,Kamran Akmal,M Rawat,D Salunkhe,Pankaj Singh,SK Trivedi,MM Patel
2008-05-17,Feroz Shah Kotla,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,G Gambhir,V Sehwag,S Dhawan,TM Dilshan,MF Maharoof,Shoaib Malik,PJ Sangwan,KD Karthik,A Mishra,R Bhatia,GD McGrath
2008-05-21,Wankhede Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,81,57,7,4,0,0,0,0,0,0,0,0,106,0,0,106,ST Jayasuriya,SR Tendulkar,DR Smith,AM Nayar,RV Uthappa,SM Pollock,PR Shah,SD Chitnis,CRD Fernando,A Nehra,VS Yeligati
2008-05-23,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,60,46,3,3,0,0,0,0,0,0,0,0,79,0,0,79,AC Gilchrist,HH Gibbs,RG Sharma,Y Venugopal Rao,LPC Silva,SB Styris,DB Ravi Teja,SB Bangar,RP Singh,PP Ojha,DP Vijaykumar
2008-05-25,Eden Gardens,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,40,32,3,2,0,0,0,0,0,0,0,0,51,0,0,51,Salman Butt,SC Ganguly,DB Das,DJ Hussey,LR Shukla,WP Saha,A Chopra,Umar Gul,I Sharma,BAW Mendis,AB Dinda
2008-05-31,Wankhede Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,23,17,3,1,0,0,0,0,0,0,0,0,30,0,0,30,PA Patel,S Vidyut,SK Raina,MS Dhoni,CK Kapugedera,S Badrinath,JA Morkel,MS Gony,L Balaji,M Muralitharan,M Ntini
2010-03-30,Brabourne Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,57,48,6,1,0,0,0,0,0,1,0,0,73,0,8,81,S Dhawan,SR Tendulkar,KA Pollard,SS Tiwary,AT Rayudu,DJ Bravo,R Sathish,Harbhajan Singh,R McLaren,Z Khan,SL Malinga
2010-04-02,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,2,9,0,0,0,0,0,0,0,0,0,0,2,0,0,2,MK Pandey,JH Kallis,KP Pietersen,V Kohli,RV Uthappa,CL White,R Dravid,P Kumar,A Kumble,R Vinay Kumar,DW Steyn
2010-04-16,Himachal Pradesh Cricket Association Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,AC Gilchrist,MD Mishra,TL Suman,RG Sharma,A Symonds,MR Marsh,B Sumanth,RP Singh,PP Ojha,RJ Harris,R Sharma
2010-04-18,Himachal Pradesh Cricket Association Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,88,59,8,5,0,0,0,0,0,0,0,0,116,0,0,116,M Vijay,ML Hayden,SK Raina,S Badrinath,MS Dhoni,JA Morkel,JM Kemp,R Ashwin,SB Jakati,DE Bollinger,S Tyagi
2011-04-10,Dr DY Patil Sports Academy,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,GC Smith,JD Ryder,M Manhas,RV Uthappa,Yuvraj Singh,MD Mishra,R Sharma,M Kartik,SB Wagh,WD Parnell,AC Thomas
2011-04-13,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,12,14,0,0,0,0,0,0,0,0,0,0,12,0,0,12,S Anirudha,M Vijay,SK Raina,S Badrinath,MS Dhoni,SB Styris,JA Morkel,R Ashwin,SB Jakati,TG Southee,S Randiv
2011-04-16,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,S Sohal,S Dhawan,KC Sangakkara,JP Duminy,B Chipli,DT Christian,MS Gony,DB Ravi Teja,A Mishra,DW Steyn,I Sharma
2011-04-21,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,71,43,6,3,0,0,0,0,0,1,0,0,95,0,8,103,SA Asnodkar,R Dravid,SR Watson,STR Binny,LRPL Taylor,AL Menaria,AS Raut,DH Yagnik,SK Warne,SW Tait,SK Trivedi
2011-04-23,Feroz Shah Kotla,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,95,47,9,6,0,0,0,0,0,0,0,0,130,0,0,130,DA Warner,V Sehwag,Y Nagar,Y Venugopal Rao,AJ Finch,NV Ojha,IK Pathan,JR Hopes,AB Agarkar,M Morkel,VR Aaron
2011-04-30,Eden Gardens,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,5,7,1,0,0,0,0,0,0,0,0,0,6,0,0,6,JH Kallis,EJG Morgan,G Gambhir,MK Tiwary,SP Goswami,YK Pathan,R Bhatia,RN ten Doeschate,Iqbal Abdulla,L Balaji,B Lee
2011-05-02,Wankhede Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,61,47,8,0,0,0,0,0,0,0,0,0,77,0,0,77,DJ Jacobs,SR Tendulkar,AT Rayudu,KA Pollard,RG Sharma,A Symonds,TL Suman,Harbhajan Singh,MM Patel,SL Malinga,AN Ahmed
2011-05-06,M Chinnaswamy Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,4,8,0,0,0,0,0,0,0,0,0,0,4,0,0,4,CH Gayle,TM Dilshan,V Kohli,AB de Villiers,SS Tiwary,AUK Pathan,M Kaif,A Mithun,DL Vettori,Z Khan,S Aravind
2011-05-08,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,32,28,3,1,0,0,0,0,0,0,0,0,41,0,0,41,JD Ryder,MK Pandey,RV Uthappa,Yuvraj Singh,CJ Ferguson,AA Jhunjhunwala,MR Marsh,SB Wagh,R Sharma,WD Parnell,B Kumar
2011-05-10,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,43,34,5,0,0,0,0,0,0,2,0,0,52,0,16,68,AC Blizzard,SR Tendulkar,RG Sharma,A Symonds,AT Rayudu,TL Suman,KA Pollard,Harbhajan Singh,DS Kulkarni,SL Malinga,MM Patel
2011-05-13,Holkar Cricket Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,42,32,5,2,0,0,0,0,0,1,0,0,57,0,8,65,BB McCullum,DPMD Jayawardene,RA Jadeja,BJ Hodge,OA Shah,PA Patel,RV Gomez,R Vinay Kumar,RP Singh,P Parameswaran,S Sreesanth
2011-05-15,Himachal Pradesh Cricket Association Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,46,28,5,3,0,0,0,0,0,0,0,0,65,0,0,65,NV Ojha,DA Warner,Y Venugopal Rao,S Sriram,IK Pathan,JR Hopes,TR Birt,Y Nagar,M Morkel,VR Aaron,AM Salvi
2011-05-17,Himachal Pradesh Cricket Association Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,79,49,7,5,0,0,0,0,0,0,0,0,108,0,0,108,CH Gayle,SS Tiwary,V Kohli,AB de Villiers,AUK Pathan,M Kaif,KB Arun Karthik,JJ van der Wath,A Mithun,CK Langeveldt,S Aravind
2011-05-21,Himachal Pradesh Cricket Association Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,13,8,3,0,0,0,0,0,0,1,0,0,16,0,8,24,S Dhawan,DB Ravi Teja,JP Duminy,CL White,KH Devdhar,B Chipli,DT Christian,PP Ojha,A Mishra,DW Steyn,Anand Rajan
2012-04-06,Sawai Mansingh Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,7,6,1,0,0,0,0,0,0,0,0,0,8,0,0,8,R Dravid,AM Rahane,AL Menaria,BJ Hodge,OA Shah,KK Cooper,J Botha,AA Chavan,SP Goswami,A Singh,SK Trivedi
2012-04-12,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,64,54,7,1,0,0,0,0,0,1,0,0,81,0,8,89,JD Ryder,SC Ganguly,MN Samuels,RV Uthappa,AD Mathews,M Manhas,SPD Smith,MK Pandey,R Sharma,A Nehra,AB Dinda
2012-04-15,Eden Gardens,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,JH Kallis,G Gambhir,MS Bisla,MK Tiwary,Shakib Al Hasan,YK Pathan,DB Das,RN ten Doeschate,R Bhatia,SP Narine,JD Unadkat
2012-04-18,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,33,30,4,0,0,0,0,0,0,0,0,0,41,0,0,41,BB McCullum,G Gambhir,MS Bisla,JH Kallis,MK Tiwary,YK Pathan,R Bhatia,DB Das,SP Narine,L Balaji,B Lee
2012-04-20,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,26,17,3,1,0,0,0,0,0,1,0,0,35,0,8,43,MA Agarwal,CH Gayle,V Kohli,SS Tiwary,AB de Villiers,AB McDonald,DL Vettori,KB Arun Karthik,R Vinay Kumar,HV Patel,Z Khan
2012-04-22,Wankhede Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,68,43,5,3,0,0,0,0,0,0,0,1,91,0,6,97,JEC Franklin,SR Tendulkar,RG Sharma,KD Karthik,KA Pollard,Harbhajan Singh,NLTC Perera,AT Rayudu,PP Ojha,RP Singh,MM Patel
2012-04-25,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,17,27,1,0,0,0,0,0,0,1,0,0,16,0,8,24,JEC Franklin,SR Tendulkar,RG Sharma,KD Karthik,KA Pollard,AT Rayudu,Harbhajan Singh,RJ Peterson,RP Singh,MM Patel,CJ McKay
2012-04-28,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,32,23,4,1,0,0,0,0,0,1,0,0,44,0,8,52,F du Plessis,S Badrinath,SK Raina,WP Saha,RA Jadeja,MS Dhoni,DJ Bravo,JA Morkel,KMDN Kulasekara,R Ashwin,SB Jakati
2012-05-02,M Chinnaswamy Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,8,10,1,0,0,0,0,0,0,0,0,0,9,0,0,9,MA Agarwal,CH Gayle,V Kohli,AB de Villiers,AB McDonald,AUK Pathan,SS Tiwary,DL Vettori,R Vinay Kumar,Z Khan,KP Appanna
2012-05-05,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,34,29,5,1,0,0,0,0,0,2,0,0,45,0,16,61,R Dravid,AM Rahane,SR Watson,AL Menaria,BJ Hodge,J Botha,STR Binny,AA Chavan,DH Yagnik,SW Tait,SK Trivedi
2012-05-08,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,22,20,3,0,0,0,0,0,0,2,0,1,25,0,22,47,DJ Harris,S Dhawan,PA Patel,CL White,KC Sangakkara,PA Reddy,AA Jhunjhunwala,A Ashish Reddy,J Theron,A Mishra,V Pratap Singh
2012-05-13,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,11,7,2,0,0,0,0,0,0,0,0,0,13,0,0,13,S Dhawan,PA Patel,KC Sangakkara,CL White,DT Christian,PA Reddy,AA Jhunjhunwala,A Mishra,DW Steyn,MS Gony,TP Sudhindra
2012-05-15,Feroz Shah Kotla,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,13,15,3,0,0,0,0,0,0,0,0,0,16,0,0,16,DA Warner,V Sehwag,Y Venugopal Rao,DPMD Jayawardene,LRPL Taylor,NV Ojha,IK Pathan,P Negi,M Morkel,VR Aaron,UT Yadav
2013-05-16,Himachal Pradesh Cricket Association Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,45,46,7,0,0,0,0,0,0,1,0,0,56,0,8,64,DPMD Jayawardene,UBT Chand,IK Pathan,DA Warner,V Sehwag,BJ Rohrer,CM Gautam,M Morkel,S Kaul,UT Yadav,A Nehra
2013-04-29,Wankhede Stadium,Indian Premier League,T20,20,SE Marsh,Kings XI Punjab,10,13,1,0,0,0,0,0,0,0,0,0,11,0,0,11,DR Smith,SR Tendulkar,KD Karthik,RG Sharma,KA Pollard,AT Rayudu,Harbhajan Singh,MG Johnson,SL Malinga,DS Kulkarni,PP Ojha
