date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2017-04-08,M.Chinnaswamy Stadium,Indian Premier League,T20,20,CR Brathwaite,Delhi Daredevils,1,5,0,0,12,0,29,0,0,0,0,0,1,-6,0,-5,CH Gayle,SR Watson,Mandeep Singh,KM Jadhav,STR Binny,Vishnu Vinod,P Negi,Iqbal Abdulla,TS Mills,YS Chahal,B Stanlake
2017-05-04,Feroz Shah Kotla,Indian Premier League,T20,20,CR Brathwaite,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,SV Samson,KK Nair,RR Pant,SS Iyer,CJ Anderson,MN Samuels,PJ Cummins,K Rabada,S Nadeem,A Mishra,Mohammed Shami
2017-05-10,Green Park,Indian Premier League,T20,20,CR Brathwaite,Delhi Daredevils,11,11,2,0,24,1,38,0,0,0,0,0,13,25,0,38,DR Smith,Ishan Kishan,SK Raina,KD Karthik,AJ Finch,RA Jadeja,JP Faulkner,DS Kulkarni,PJ Sangwan,Basil Thampi,Ankit Soni
2018-05-19,Rajiv Gandhi International Stadium,Indian Premier League,T20,20,CR Brathwaite,Sunrisers Hyderabad,3,4,0,0,16,2,22,0,0,0,0,0,3,50,0,53,CA Lynn,SP Narine,RV Uthappa,KD Karthik,AD Russell,N Rana,Shubman Gill,PP Chawla,JPR Scantlebury-Searles,Kuldeep Yadav,M Prasidh Krishna
2018-05-22,Wankhede Stadium,Indian Premier League,T20,20,CR Brathwaite,Sunrisers Hyderabad,43,33,1,4,18,1,32,0,0,1,0,0,58,23,8,89,SR Watson,F du Plessis,SK Raina,AT Rayudu,MS Dhoni,DJ Bravo,RA Jadeja,DL Chahar,Harbhajan Singh,SN Thakur,L Ngidi
2018-05-25,Eden Gardens,Indian Premier League,T20,20,CR Brathwaite,Sunrisers Hyderabad,8,5,0,1,12,2,15,0,0,1,0,0,10,50,8,68,CA Lynn,SP Narine,N Rana,RV Uthappa,KD Karthik,Shubman Gill,AD Russell,PP Chawla,Shivam Mavi,Kuldeep Yadav,M Prasidh Krishna
2018-05-27,Wankhede Stadium,Indian Premier League,T20,20,CR Brathwaite,Sunrisers Hyderabad,21,12,0,3,15,1,27,0,0,0,0,0,33,23,0,56,SR Watson,F du Plessis,SK Raina,AT Rayudu,MS Dhoni,DJ Bravo,RA Jadeja,DL Chahar,KV Sharma,SN Thakur,L Ngidi
2019-04-12,Eden Gardens,Indian Premier League,T20,20,CR Brathwaite,Kolkata Knight Riders,6,7,0,0,6,0,13,0,0,0,0,0,6,0,0,6,PP Shaw,S Dhawan,SS Iyer,RR Pant,CA Ingram,CH Morris,AR Patel,KMA Paul,R Tewatia,K Rabada,I Sharma
2019-04-25,Eden Gardens,Indian Premier League,T20,20,CR Brathwaite,Kolkata Knight Riders,5,3,1,0,12,0,16,0,0,0,0,0,6,0,0,6,AM Rahane,SV Samson,SPD Smith,BA Stokes,R Parag,STR Binny,S Gopal,JC Archer,JD Unadkat,VR Aaron,O Thomas
2016-04-10,Eden Gardens,Indian Premier League,T20,20,CR Brathwaite,Delhi Daredevils,6,5,0,1,13,0,11,0,0,0,0,0,8,4,0,12,RV Uthappa,G Gambhir,MK Pandey,C Munro,SA Yadav,YK Pathan,AD Russell,PP Chawla,JW Hastings,GB Hogg,UT Yadav
