date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2010-03-12,Dr DY Patil Sports Academy,Indian Premier League,T20,20,CA Pujara,Kolkata Knight Riders,10,16,2,0,0,0,0,0,0,0,0,0,10,0,0,10,AC Gilchrist,VVS Laxman,HH Gibbs,A Symonds,RG Sharma,Anirudh Singh,TL Suman,WPUJC Vaas,Jaskaran Singh,RP Singh,PP Ojha
2010-03-14,Eden Gardens,Indian Premier League,T20,20,CA Pujara,Kolkata Knight Riders,5,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,JH Kallis,SP Goswami,MK Pandey,V Kohli,EJG Morgan,R Dravid,RV Uthappa,RE van der Merwe,P Kumar,A Kumble,DW Steyn
2010-03-20,"Sardar Patel Stadium, Motera",Indian Premier League,T20,20,CA Pujara,Kolkata Knight Riders,29,25,4,0,0,0,0,0,0,1,0,0,33,0,8,41,MJ Lumb,NV Ojha,FY Fazal,AA Jhunjhunwala,YK Pathan,AC Voges,P Dogra,SK Warne,MM Patel,SK Trivedi,SW Tait
2010-03-22,Brabourne Stadium,Indian Premier League,T20,20,CA Pujara,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S Dhawan,SR Tendulkar,SS Tiwary,KA Pollard,R Sathish,AP Tare,DJ Bravo,R McLaren,Harbhajan Singh,Z Khan,SL Malinga
2010-04-01,Eden Gardens,Indian Premier League,T20,20,CA Pujara,Kolkata Knight Riders,17,14,3,0,0,0,0,0,0,1,0,0,20,0,8,28,HH Gibbs,AC Gilchrist,MD Mishra,A Symonds,RG Sharma,TL Suman,Y Venugopal Rao,Jaskaran Singh,KAJ Roach,Harmeet Singh,PP Ojha
2010-04-04,Eden Gardens,Indian Premier League,T20,20,CA Pujara,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS Bisla,DPMD Jayawardene,KC Sangakkara,Yuvraj Singh,RS Bopara,IK Pathan,J Theron,PP Chawla,SJ Srivastava,Bipul Sharma,RR Powar
2010-04-07,Eden Gardens,Indian Premier League,T20,20,CA Pujara,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA Warner,V Sehwag,G Gambhir,PD Collingwood,KD Karthik,KM Jadhav,MF Maharoof,R Bhatia,DL Vettori,A Mishra,PJ Sangwan
2010-04-10,M Chinnaswamy Stadium,Indian Premier League,T20,20,CA Pujara,Kolkata Knight Riders,16,9,0,2,0,0,0,0,0,0,0,0,20,0,0,20,S Sriram,JH Kallis,R Dravid,RV Uthappa,LRPL Taylor,CL White,V Kohli,R Vinay Kumar,P Kumar,A Kumble,DW Steyn
2010-04-17,Eden Gardens,Indian Premier League,T20,20,CA Pujara,Kolkata Knight Riders,45,40,5,1,0,0,0,0,0,0,0,0,56,0,0,56,SR Watson,NV Ojha,YK Pathan,AJ Finch,AC Voges,AS Raut,P Dogra,FY Fazal,SK Warne,SK Trivedi,Kamran Khan
2010-04-19,Eden Gardens,Indian Premier League,T20,20,CA Pujara,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AP Tare,S Dhawan,SS Tiwary,JP Duminy,R Sathish,DJ Bravo,AT Rayudu,STR Binny,R McLaren,AG Murtaza,CRD Fernando
