date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2021-04-18,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,RV Patel,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,KL Rahul,MA Agarwal,CH Gayle,DJ Hooda,N Pooran,M Shahrukh Khan,Jalaj S Saxena,JA Richardson,Mohammed Shami,RP Meredith,Arshdeep Singh
2021-10-08,Dubai International Cricket Stadium,Indian Premier League,T20,20,RV Patel,Delhi Capitals,7,9,1,0,18,0,22,0,0,0,0,0,8,0,0,8,V Kohli,D Padikkal,KS Bharat,AB de Villiers,GJ Maxwell,DT Christian,Shahbaz Ahmed,GHS Garton,HV Patel,Mohammed Siraj,YS Chahal
2021-10-04,Dubai International Cricket Stadium,Indian Premier League,T20,20,RV Patel,Delhi Capitals,18,20,2,0,0,0,0,0,0,0,0,0,20,0,0,20,RD Gaikwad,F du Plessis,RV Uthappa,MM Ali,AT Rayudu,MS Dhoni,RA Jadeja,DJ Bravo,DL Chahar,SN Thakur,JR Hazlewood
2022-05-05,"Brabourne Stadium, Mumbai",Indian Premier League,T20,20,RV Patel,Delhi Capitals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,Abhishek Sharma,KS Williamson,RA Tripathi,AK Markram,N Pooran,Shashank Singh,SA Abbott,S Gopal,Kartik Tyagi,B Kumar,Umran Malik
2022-05-08,"Dr DY Patil Sports Academy, Mumbai",Indian Premier League,T20,20,RV Patel,Delhi Capitals,6,3,0,1,0,0,0,0,0,0,0,0,8,0,0,8,RD Gaikwad,DP Conway,S Dube,AT Rayudu,MS Dhoni,MM Ali,RV Uthappa,DJ Bravo,Simarjeet Singh,M Theekshana,Mukesh Choudhary
2023-04-24,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Indian Premier League,T20,20,RV Patel,Delhi Capitals,5,6,0,0,0,0,0,0,0,0,0,0,5,0,0,5,T Natarajan,HC Brook,MA Agarwal,RA Tripathi,Abhishek Sharma,AK Markram,H Klaasen,Washington Sundar,M Jansen,M Markande,B Kumar
2023-04-29,"Arun Jaitley Stadium, Delhi",Indian Premier League,T20,20,RV Patel,Delhi Capitals,11,8,1,0,0,0,0,0,0,0,0,0,12,0,0,12,T Natarajan,Abhishek Sharma,MA Agarwal,RA Tripathi,AK Markram,HC Brook,H Klaasen,Abdul Samad,AJ Hosein,M Markande,B Kumar
2023-05-02,"Narendra Modi Stadium, Ahmedabad",Indian Premier League,T20,20,RV Patel,Delhi Capitals,23,14,2,1,0,0,0,0,0,0,0,0,31,0,0,31,MM Sharma,WP Saha,Shubman Gill,HH Pandya,V Shankar,DA Miller,A Manohar,R Tewatia,Rashid Khan,Noor Ahmad,Mohammed Shami
2023-05-06,"Arun Jaitley Stadium, Delhi",Indian Premier League,T20,20,RV Patel,Delhi Capitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HV Patel,V Kohli,F du Plessis,GJ Maxwell,MK Lomror,KD Karthik,Anuj Rawat,KM Jadhav,PWH de Silva,KV Sharma,Mohammed Siraj
2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,RV Patel,Delhi Capitals,10,16,0,0,0,0,0,0,0,1,0,0,8,0,8,16,M Pathirana,RD Gaikwad,DP Conway,AM Rahane,MM Ali,S Dube,AT Rayudu,RA Jadeja,MS Dhoni,DL Chahar,TU Deshpande
