date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2008-04-18,M Chinnaswamy Stadium,Indian Premier League,T20,20,SC Ganguly,Kolkata Knight Riders,10,12,2,0,24,3,23,1,0,0,0,0,12,91,0,103,R Dravid,W Jaffer,V Kohli,JH Kallis,CL White,MV Boucher,B Akhil,AA Noffke,P Kumar,Z Khan,SB Joshi
2008-04-20,Eden Gardens,Indian Premier League,T20,20,SC Ganguly,Kolkata Knight Riders,14,35,1,0,0,0,0,0,0,1,0,0,9,0,8,17,AC Gilchrist,Y Venugopal Rao,VVS Laxman,A Symonds,RG Sharma,SB Styris,AS Yadav,SB Bangar,WPUJC Vaas,RP Singh,PP Ojha
2008-04-26,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,SC Ganguly,Kolkata Knight Riders,12,21,1,0,0,0,0,0,0,0,0,0,9,0,0,9,PA Patel,ML Hayden,MS Dhoni,MEK Hussey,S Badrinath,SK Raina,JDP Oram,Joginder Sharma,P Amarnath,MS Gony,M Muralitharan
2008-04-29,Eden Gardens,Indian Premier League,T20,20,SC Ganguly,Kolkata Knight Riders,4,2,1,0,12,0,14,0,0,0,0,0,5,0,0,5,AM Rahane,ST Jayasuriya,MK Pandey,RV Uthappa,DJ Bravo,SM Pollock,AM Nayar,A Nehra,DS Kulkarni,CRD Fernando,PR Shah
2008-05-01,Sawai Mansingh Stadium,Indian Premier League,T20,20,SC Ganguly,Kolkata Knight Riders,51,41,4,2,6,0,14,0,0,0,0,0,67,0,0,67,GC Smith,SA Asnodkar,M Kaif,YK Pathan,SR Watson,RA Jadeja,SK Warne,Sohail Tanvir,M Rawat,SK Trivedi,MM Patel
2008-05-03,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SC Ganguly,Kolkata Knight Riders,5,8,1,0,0,0,0,0,0,1,0,0,6,0,8,14,SE Marsh,JR Hopes,KC Sangakkara,Yuvraj Singh,DPMD Jayawardene,K Goel,IK Pathan,PP Chawla,S Sreesanth,VRV Singh,Gagandeep Singh
2008-05-08,Eden Gardens,Indian Premier League,T20,20,SC Ganguly,Kolkata Knight Riders,20,23,2,0,18,1,8,1,0,0,0,0,22,39,0,61,J Arunkumar,S Chanderpaul,MV Boucher,R Dravid,CL White,P Kumar,R Vinay Kumar,V Kohli,Z Khan,A Kumble,DW Steyn
2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,SC Ganguly,Kolkata Knight Riders,91,58,11,5,24,2,26,0,0,2,0,0,124,52,16,192,AC Gilchrist,HH Gibbs,DB Ravi Teja,RG Sharma,SB Styris,Y Venugopal Rao,SB Bangar,WPUJC Vaas,RP Singh,DP Vijaykumar,PP Ojha
2008-05-13,Eden Gardens,Indian Premier League,T20,20,SC Ganguly,Kolkata Knight Riders,7,6,0,1,24,0,23,0,0,0,0,0,9,4,0,13,G Gambhir,V Sehwag,AB de Villiers,MK Tiwary,S Dhawan,TM Dilshan,A Mishra,MF Maharoof,VY Mahesh,PJ Sangwan,GD McGrath
2008-05-16,Wankhede Stadium,Indian Premier League,T20,20,SC Ganguly,Kolkata Knight Riders,15,20,2,0,0,0,0,0,0,1,0,0,17,0,8,25,ST Jayasuriya,SR Tendulkar,RV Uthappa,DJ Thornely,DJ Bravo,AM Nayar,SM Pollock,RV Pawar,YV Takawale,RR Raje,A Nehra
2008-05-18,Eden Gardens,Indian Premier League,T20,20,SC Ganguly,Kolkata Knight Riders,2,8,0,0,0,0,0,0,0,0,0,0,2,0,0,2,PA Patel,SP Fleming,S Vidyut,SK Raina,S Badrinath,MS Dhoni,JA Morkel,MS Gony,L Balaji,M Muralitharan,M Ntini
