date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2017-04-06,Maharashtra Cricket Association Stadium,Indian Premier League,T20,20,BA Stokes,Rising Pune Supergiant,21,15,3,0,24,1,36,0,0,0,0,0,26,25,0,51,PA Patel,JC Buttler,RG Sharma,N Rana,AT Rayudu,KH Pandya,KA Pollard,HH Pandya,TG Southee,MJ McClenaghan,JJ Bumrah
2017-04-08,Holkar Cricket Stadium,Indian Premier League,T20,20,BA Stokes,Rising Pune Supergiant,50,34,2,3,24,0,32,0,0,1,0,0,68,0,8,76,HM Amla,M Vohra,WP Saha,AR Patel,GJ Maxwell,DA Miller,MP Stoinis,Swapnil Singh,MM Sharma,Sandeep Sharma,T Natarajan
2017-04-11,Maharashtra Cricket Association Stadium,Indian Premier League,T20,20,BA Stokes,Rising Pune Supergiant,2,5,0,0,24,1,41,0,0,0,0,0,2,23,0,25,AP Tare,SW Billings,SV Samson,RR Pant,CJ Anderson,CH Morris,KK Nair,PJ Cummins,A Mishra,Z Khan,S Nadeem
2017-04-14,Saurashtra Cricket Association Stadium,Indian Premier League,T20,20,BA Stokes,Rising Pune Supergiant,25,18,2,1,18,0,18,0,0,0,0,0,31,2,0,33,DR Smith,BB McCullum,SK Raina,KD Karthik,AJ Finch,Ishan Kishan,RA Jadeja,P Kumar,Basil Thampi,AJ Tye,SB Jakati
2017-04-16,M Chinnaswamy Stadium,Indian Premier League,T20,20,BA Stokes,Rising Pune Supergiant,2,3,0,0,24,3,20,2,0,0,0,0,2,99,0,101,V Kohli,Mandeep Singh,AB de Villiers,KM Jadhav,SR Watson,STR Binny,P Negi,AF Milne,S Badree,S Aravind,YS Chahal
2017-04-22,Maharashtra Cricket Association Stadium,Indian Premier League,T20,20,BA Stokes,Rising Pune Supergiant,10,9,1,0,12,0,19,0,0,0,0,0,11,0,0,11,DA Warner,S Dhawan,KS Williamson,MC Henriques,DJ Hooda,NV Ojha,Bipul Sharma,B Kumar,Rashid Khan,Mohammed Siraj,S Kaul
2017-04-24,Wankhede Stadium,Indian Premier League,T20,20,BA Stokes,Rising Pune Supergiant,17,12,2,0,24,2,23,1,1,1,0,1,21,74,14,109,PA Patel,JC Buttler,N Rana,RG Sharma,KV Sharma,KA Pollard,HH Pandya,Harbhajan Singh,MJ McClenaghan,MG Johnson,JJ Bumrah
2017-05-01,Maharashtra Cricket Association Stadium,Indian Premier League,T20,20,BA Stokes,Rising Pune Supergiant,103,64,7,6,24,0,37,0,0,0,0,0,142,0,0,142,Ishan Kishan,BB McCullum,SK Raina,AJ Finch,DR Smith,KD Karthik,RA Jadeja,JP Faulkner,PJ Sangwan,Basil Thampi,Ankit Soni
2017-05-03,Eden Gardens,Indian Premier League,T20,20,BA Stokes,Rising Pune Supergiant,14,15,1,0,24,1,28,0,0,0,0,0,15,25,0,40,SP Narine,G Gambhir,SP Jackson,MK Pandey,YK Pathan,C de Grandhomme,SA Yadav,CR Woakes,NM Coulter-Nile,UT Yadav,Kuldeep Yadav
2017-05-06,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,BA Stokes,Rising Pune Supergiant,39,26,1,3,24,3,30,1,0,2,0,0,52,87,16,155,DA Warner,S Dhawan,KS Williamson,Yuvraj Singh,MC Henriques,NV Ojha,Bipul Sharma,Rashid Khan,B Kumar,S Kaul,A Nehra
2017-05-12,Feroz Shah Kotla,Indian Premier League,T20,20,BA Stokes,Rising Pune Supergiant,33,26,3,2,24,2,33,1,0,1,0,1,44,58,14,116,SV Samson,KK Nair,SS Iyer,RR Pant,MN Samuels,CJ Anderson,PJ Cummins,A Mishra,Mohammed Shami,S Nadeem,Z Khan
2017-05-14,Maharashtra Cricket Association Stadium,Indian Premier League,T20,20,BA Stokes,Rising Pune Supergiant,0,0,0,0,18,1,10,0,0,0,0,0,0,31,0,31,MJ Guptill,WP Saha,SE Marsh,EJG Morgan,R Tewatia,GJ Maxwell,AR Patel,Swapnil Singh,MM Sharma,I Sharma,Sandeep Sharma
2018-04-09,Rajiv Gandhi International Stadium,Indian Premier League,T20,20,BA Stokes,Rajasthan Royals,5,8,0,0,12,0,21,0,0,0,0,0,5,-2,0,3,WP Saha,S Dhawan,KS Williamson,MK Pandey,DJ Hooda,YK Pathan,Shakib Al Hasan,Rashid Khan,B Kumar,B Stanlake,S Kaul
2018-04-11,Sawai Mansingh Stadium,Indian Premier League,T20,20,BA Stokes,Rajasthan Royals,16,12,1,1,0,0,0,0,0,1,0,0,21,0,8,29,GJ Maxwell,C Munro,RR Pant,CH Morris,V Shankar,SS Iyer,G Gambhir,R Tewatia,S Nadeem,TA Boult,Mohammed Shami
2018-04-15,M.Chinnaswamy Stadium,Indian Premier League,T20,20,BA Stokes,Rajasthan Royals,27,22,2,1,18,1,33,1,0,1,0,0,31,31,8,70,BB McCullum,Q de Kock,V Kohli,AB de Villiers,Mandeep Singh,P Negi,Washington Sundar,CR Woakes,UT Yadav,K Khejroliya,YS Chahal
