date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2023-04-02,"M Chinnaswamy Stadium, Bengaluru",Indian Premier League,T20,20,Arshad Khan,Mumbai Indians,15,9,0,1,14,1,29,0,0,0,0,0,17,19,0,36,V Kohli,F du Plessis,KD Karthik,GJ Maxwell,MG Bracewell,Shahbaz Ahmed,HV Patel,Akash Deep,RJW Topley,Mohammed Siraj,KV Sharma
2023-04-08,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,Arshad Khan,Mumbai Indians,2,4,0,0,13,0,35,0,0,0,0,0,2,-6,0,-4,DL Chahar,DP Conway,RD Gaikwad,AM Rahane,S Dube,AT Rayudu,RA Jadeja,MS Dhoni,D Pretorius,MJ Santner,SSB Magala
2023-04-11,"Arun Jaitley Stadium, Delhi",Indian Premier League,T20,20,Arshad Khan,Mumbai Indians,0,0,0,0,6,0,12,0,0,1,0,0,0,0,8,8,Mukesh Kumar,DA Warner,PP Shaw,MK Pandey,YV Dhull,R Powell,Lalit Yadav,AR Patel,Abishek Porel,Kuldeep Yadav,A Nortje
2023-04-30,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,Arshad Khan,Mumbai Indians,0,0,0,0,18,3,40,0,0,0,0,0,0,73,0,73,KR Sen,YBK Jaiswal,JC Buttler,SV Samson,D Padikkal,JO Holder,SO Hetmyer,Dhruv Jurel,R Ashwin,TA Boult,Sandeep Sharma
2023-05-03,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Indian Premier League,T20,20,Arshad Khan,Mumbai Indians,0,0,0,0,24,1,48,0,0,0,0,0,0,21,0,21,NT Ellis,P Simran Singh,S Dhawan,MW Short,LS Livingstone,JM Sharma,SM Curran,M Shahrukh Khan,Harpreet Brar,R Dhawan,RD Chahar
2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,Arshad Khan,Mumbai Indians,1,2,0,0,10,0,28,0,0,0,0,0,1,0,0,1,M Theekshana,RD Gaikwad,DP Conway,AM Rahane,AT Rayudu,S Dube,MS Dhoni,MM Ali,RA Jadeja,DL Chahar,M Pathirana
2024-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Indian Premier League,T20,20,Arshad Khan,Lucknow Super Giants,20,17,2,0,19,0,34,0,0,1,0,0,22,-2,8,28,KK Ahmed,PP Shaw,DA Warner,J Fraser-McGurk,RR Pant,T Stubbs,SD Hope,AR Patel,Kuldeep Yadav,Mukesh Kumar,I Sharma
2024-05-14,"Arun Jaitley Stadium, Delhi",Indian Premier League,T20,20,Arshad Khan,Lucknow Super Giants,58,34,3,5,18,1,45,0,0,0,0,0,85,19,0,104,I Sharma,J Fraser-McGurk,Abishek Porel,SD Hope,RR Pant,T Stubbs,AR Patel,Gulbadin Naib,Rasikh Salam,Mukesh Kumar,Kuldeep Yadav
2024-05-17,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,Arshad Khan,Lucknow Super Giants,0,1,0,0,12,0,11,0,0,0,0,0,-2,4,0,2,N Thushara,RG Sharma,D Brevis,SA Yadav,Ishan Kishan,HH Pandya,N Wadhera,Naman Dhir,R Shepherd,A Kamboj,PP Chawla
