date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2009-04-19,Newlands,Indian Premier League,T20,20,VS Malik,Kings XI Punjab,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,G Gambhir,V Sehwag,TM Dilshan,AB de Villiers,MK Tiwary,KD Karthik,DP Nannes,DL Vettori,VY Mahesh,AM Salvi,PJ Sangwan
2009-04-21,Kingsmead,Indian Premier League,T20,20,VS Malik,Kings XI Punjab,0,0,0,0,12,1,23,0,0,0,0,0,0,21,0,21,BB McCullum,CH Gayle,BJ Hodge,SC Ganguly,Yashpal Singh,A Chopra,MC Henriques,LR Shukla,I Sharma,M Kartik,AB Dinda
2009-04-29,Kingsmead,Indian Premier League,T20,20,VS Malik,Kings XI Punjab,0,0,0,0,13,1,12,0,0,0,0,0,0,29,0,29,ST Jayasuriya,SR Tendulkar,S Dhawan,JP Duminy,DJ Bravo,AM Nayar,Harbhajan Singh,SS Tiwary,Z Khan,PR Shah,SL Malinga
2009-05-01,Kingsmead,Indian Premier League,T20,20,VS Malik,Kings XI Punjab,0,0,0,0,18,0,29,0,0,0,0,0,0,0,0,0,JD Ryder,SP Goswami,R Bishnoi,JH Kallis,RV Uthappa,V Kohli,MV Boucher,RE van der Merwe,P Kumar,A Kumble,KP Appanna
2009-05-03,St George's Park,Indian Premier League,T20,20,VS Malik,Kings XI Punjab,0,0,0,0,24,0,23,0,0,1,0,0,0,4,8,12,BB McCullum,CH Gayle,BJ Hodge,SC Ganguly,MN van Wyk,WP Saha,LR Shukla,AB Agarkar,M Kartik,I Sharma,AB Dinda
2010-03-27,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,VS Malik,Kings XI Punjab,0,0,0,0,19,0,18,0,0,0,0,0,0,4,0,4,CH Gayle,SC Ganguly,Mandeep Singh,MK Tiwary,DJ Hussey,AD Mathews,WP Saha,SE Bond,AB Agarkar,AB Dinda,Iqbal Abdulla
2010-03-30,Brabourne Stadium,Indian Premier League,T20,20,VS Malik,Kings XI Punjab,6,5,1,0,12,0,21,0,0,0,0,0,7,-2,0,5,S Dhawan,SR Tendulkar,KA Pollard,SS Tiwary,AT Rayudu,DJ Bravo,R Sathish,Harbhajan Singh,R McLaren,Z Khan,SL Malinga
2010-04-16,Himachal Pradesh Cricket Association Stadium,Indian Premier League,T20,20,VS Malik,Kings XI Punjab,0,0,0,0,13,1,27,1,0,0,0,0,0,27,0,27,AC Gilchrist,MD Mishra,TL Suman,RG Sharma,A Symonds,MR Marsh,B Sumanth,RP Singh,PP Ojha,RJ Harris,R Sharma
2011-04-16,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,VS Malik,Kings XI Punjab,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,S Sohal,S Dhawan,KC Sangakkara,JP Duminy,B Chipli,DT Christian,MS Gony,DB Ravi Teja,A Mishra,DW Steyn,I Sharma
2013-05-12,Sawai Mansingh Stadium,Indian Premier League,T20,20,VS Malik,Rajasthan Royals,0,0,0,0,18,0,19,0,0,0,0,0,0,2,0,2,MEK Hussey,M Vijay,SK Raina,MS Dhoni,RA Jadeja,DJ Bravo,S Badrinath,CH Morris,R Ashwin,JO Holder,MM Sharma
2013-05-22,Feroz Shah Kotla,Indian Premier League,T20,20,VS Malik,Rajasthan Royals,0,0,0,0,18,2,14,0,0,0,0,0,0,56,0,56,PA Patel,S Dhawan,GH Vihari,CL White,DJG Sammy,NLTC Perera,BB Samantray,KV Sharma,DW Steyn,A Mishra,I Sharma
2013-05-24,Eden Gardens,Indian Premier League,T20,20,VS Malik,Rajasthan Royals,0,0,0,0,24,0,26,0,0,0,0,0,0,2,0,2,DR Smith,AP Tare,KD Karthik,RG Sharma,KA Pollard,AT Rayudu,Harbhajan Singh,R Dhawan,MG Johnson,SL Malinga,PP Ojha
2014-05-23,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,VS Malik,Rajasthan Royals,1,2,0,0,18,1,29,0,0,1,0,0,1,25,8,34,V Sehwag,M Vohra,SE Marsh,WP Saha,DA Miller,GJ Bailey,AR Patel,R Dhawan,Karanveer Singh,BE Hendricks,L Balaji
