date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2019-04-29,Rajiv Gandhi International Stadium,Indian Premier League,T20,20,P Simran Singh,Kings XI Punjab,16,18,1,1,0,0,0,0,0,1,0,0,19,0,8,27,DA Warner,WP Saha,MK Pandey,Mohammad Nabi,KS Williamson,Rashid Khan,V Shankar,Abhishek Sharma,B Kumar,KK Ahmed,Sandeep Sharma
2020-10-10,Sheikh Zayed Stadium,Indian Premier League,T20,20,P Simran Singh,Kings XI Punjab,4,7,0,0,0,0,0,0,0,1,0,0,4,0,8,12,RA Tripathi,Shubman Gill,N Rana,EJG Morgan,KD Karthik,AD Russell,PJ Cummins,SP Narine,KL Nagarkoti,M Prasidh Krishna,CV Varun
2020-10-08,Dubai International Cricket Stadium,Indian Premier League,T20,20,P Simran Singh,Kings XI Punjab,11,8,2,0,0,0,0,0,0,0,0,0,13,0,0,13,DA Warner,JM Bairstow,Abdul Samad,MK Pandey,KS Williamson,PK Garg,Abhishek Sharma,Rashid Khan,Sandeep Sharma,KK Ahmed,T Natarajan
2021-04-30,"Narendra Modi Stadium, Ahmedabad",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,7,7,1,0,0,0,0,0,0,0,0,0,8,0,0,8,V Kohli,D Padikkal,RM Patidar,GJ Maxwell,AB de Villiers,Shahbaz Ahmed,DR Sams,KA Jamieson,HV Patel,Mohammed Siraj,YS Chahal
2021-05-02,"Narendra Modi Stadium, Ahmedabad",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,12,16,0,1,0,0,0,0,0,0,0,0,14,0,0,14,PP Shaw,S Dhawan,SPD Smith,RR Pant,SO Hetmyer,MP Stoinis,AR Patel,Lalit Yadav,K Rabada,I Sharma,Avesh Khan
2022-04-17,"Dr DY Patil Sports Academy, Mumbai",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,14,11,2,0,0,0,0,0,0,0,0,0,16,0,0,16,Abhishek Sharma,KS Williamson,RA Tripathi,AK Markram,N Pooran,Shashank Singh,J Suchith,B Kumar,M Jansen,T Natarajan,Umran Malik
2023-04-01,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,23,12,2,2,0,0,0,0,0,0,0,0,35,0,0,35,Mandeep Singh,Rahmanullah Gurbaz,AS Roy,VR Iyer,N Rana,RK Singh,AD Russell,SN Thakur,SP Narine,TG Southee,UT Yadav
2023-04-05,"Barsapara Cricket Stadium, Guwahati",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,60,36,7,3,0,0,0,0,0,0,0,0,85,0,0,85,YBK Jaiswal,R Ashwin,JC Buttler,SV Samson,D Padikkal,R Parag,SO Hetmyer,Dhruv Jurel,JO Holder,YS Chahal,TA Boult
2023-04-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,HC Brook,MA Agarwal,RA Tripathi,AK Markram,H Klaasen,Washington Sundar,M Jansen,M Markande,B Kumar,Umran Malik,T Natarajan
2023-04-13,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,0,2,0,0,0,0,0,0,0,1,0,0,-2,0,8,6,WP Saha,Shubman Gill,B Sai Sudharsan,HH Pandya,DA Miller,R Tewatia,Rashid Khan,AS Joseph,Mohammed Shami,MM Sharma,J Little
2023-04-15,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,4,4,1,0,0,0,0,0,0,0,0,0,5,0,0,5,KL Rahul,KR Mayers,DJ Hooda,KH Pandya,N Pooran,MP Stoinis,A Badoni,K Gowtham,Yudhvir Singh,Ravi Bishnoi,Avesh Khan
2023-04-20,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,46,31,3,4,0,0,0,0,0,0,0,0,63,0,0,63,Vijaykumar Vyshak,V Kohli,F du Plessis,GJ Maxwell,KD Karthik,MK Lomror,Shahbaz Ahmed,SS Prabhudessai,PWH de Silva,HV Patel,WD Parnell
2023-04-22,"Wankhede Stadium, Mumbai",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,26,18,1,2,0,0,0,0,0,0,0,0,33,0,0,33,JP Behrendorff,RG Sharma,Ishan Kishan,C Green,SA Yadav,TH David,Tilak Varma,N Wadhera,JC Archer,Arjun Tendulkar,HR Shokeen
2023-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,9,13,2,0,0,0,0,0,0,0,0,0,9,0,0,9,A Mishra,KL Rahul,KR Mayers,A Badoni,MP Stoinis,N Pooran,DJ Hooda,KH Pandya,Naveen-ul-Haq,Ravi Bishnoi,Avesh Khan
2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,42,24,4,2,0,0,0,0,0,0,0,0,60,0,0,60,Akash Singh,RD Gaikwad,DP Conway,S Dube,MM Ali,RA Jadeja,MS Dhoni,AM Rahane,M Pathirana,TU Deshpande,M Theekshana
2023-05-03,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,9,7,1,0,0,0,0,0,0,0,0,0,10,0,0,10,Akash Madhwal,RG Sharma,Ishan Kishan,C Green,SA Yadav,TH David,Tilak Varma,N Wadhera,PP Chawla,JC Archer,K Kartikeya
2023-05-08,"Eden Gardens, Kolkata",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,12,8,3,0,0,0,0,0,0,0,0,0,15,0,0,15,Suyash Sharma,JJ Roy,Rahmanullah Gurbaz,N Rana,VR Iyer,AD Russell,RK Singh,SN Thakur,SP Narine,Harshit Rana,VG Arora
2023-05-13,"Arun Jaitley Stadium, Delhi",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,103,68,10,6,0,0,0,0,0,0,0,0,145,0,0,145,KK Ahmed,DA Warner,PD Salt,MR Marsh,RR Rossouw,AR Patel,MK Pandey,Aman Hakim Khan,P Dubey,Kuldeep Yadav,Mukesh Kumar
2023-05-17,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,22,19,4,0,0,0,0,0,0,0,0,0,26,0,0,26,Mukesh Kumar,DA Warner,PP Shaw,RR Rossouw,PD Salt,AR Patel,Aman Hakim Khan,YV Dhull,Kuldeep Yadav,A Nortje,I Sharma
2023-05-19,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,YS Chahal,YBK Jaiswal,JC Buttler,D Padikkal,SV Samson,SO Hetmyer,R Parag,Dhruv Jurel,TA Boult,A Zampa,Navdeep Saini
2024-03-23,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,26,17,5,0,0,0,0,0,0,0,0,0,35,0,0,35,DA Warner,MR Marsh,SD Hope,RR Pant,RK Bhui,T Stubbs,AR Patel,Sumit Kumar,Abishek Porel,Kuldeep Yadav,KK Ahmed
2024-03-25,"M Chinnaswamy Stadium, Bengaluru",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,25,17,2,2,0,0,0,0,0,0,0,0,33,0,0,33,Yash Dayal,V Kohli,F du Plessis,C Green,RM Patidar,GJ Maxwell,Anuj Rawat,KD Karthik,MK Lomror,AS Joseph,Mayank Dagar
2024-03-30,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,19,7,1,2,0,0,0,0,0,0,0,0,24,0,0,24,Q de Kock,KL Rahul,D Padikkal,MP Stoinis,N Pooran,A Badoni,KH Pandya,Ravi Bishnoi,Mohsin Khan,Naveen-ul-Haq,MP Yadav
2024-04-04,"Narendra Modi Stadium, Ahmedabad",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,35,25,5,1,0,0,0,0,0,0,0,0,48,0,0,48,MM Sharma,WP Saha,Shubman Gill,KS Williamson,B Sai Sudharsan,V Shankar,R Tewatia,Azmatullah Omarzai,Rashid Khan,Noor Ahmad,UT Yadav
2024-04-09,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,4,6,1,0,0,0,0,0,0,0,0,0,5,0,0,5,TM Head,Abhishek Sharma,AK Markram,Nithish Kumar Reddy,RA Tripathi,H Klaasen,Abdul Samad,Shahbaz Ahmed,PJ Cummins,B Kumar,JD Unadkat
2024-04-13,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,10,15,1,0,0,0,0,0,0,0,0,0,9,0,0,9,KR Sen,YBK Jaiswal,Tanush Kotian,SV Samson,R Parag,Dhruv Jurel,SO Hetmyer,R Powell,KA Maharaj,TA Boult,Avesh Khan
2024-04-18,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,0,1,0,0,0,0,0,0,0,1,0,0,-2,0,8,6,Akash Madhwal,Ishan Kishan,RG Sharma,SA Yadav,Tilak Varma,HH Pandya,TH David,R Shepherd,Mohammad Nabi,G Coetzee,S Gopal
2024-04-21,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,35,21,3,3,0,0,0,0,0,0,0,0,52,0,0,52,S Sandeep Warrier,WP Saha,Shubman Gill,B Sai Sudharsan,DA Miller,Azmatullah Omarzai,R Tewatia,M Shahrukh Khan,Rashid Khan,R Sai Kishore,Noor Ahmad
2024-04-26,"Eden Gardens, Kolkata",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,54,21,4,5,0,0,0,0,0,0,0,0,82,0,0,82,AS Roy,PD Salt,SP Narine,VR Iyer,AD Russell,SS Iyer,RK Singh,Ramandeep Singh,A Raghuvanshi,CV Varun,Harshit Rana
2024-05-01,"MA Chidambaram Stadium, Chepauk, Chennai",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,13,10,1,1,0,0,0,0,0,0,0,0,16,0,0,16,AM Rahane,RD Gaikwad,S Dube,RA Jadeja,Sameer Rizvi,MM Ali,MS Dhoni,DJ Mitchell,DL Chahar,SN Thakur,RJ Gleeson
2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,30,23,2,2,0,0,0,0,0,0,0,0,42,0,0,42,Simarjeet Singh,AM Rahane,RD Gaikwad,DJ Mitchell,S Dube,MM Ali,RA Jadeja,MJ Santner,SN Thakur,MS Dhoni,TU Deshpande
2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,6,4,1,0,0,0,0,0,0,0,0,0,7,0,0,7,Yash Dayal,V Kohli,F du Plessis,WG Jacks,RM Patidar,C Green,KD Karthik,MK Lomror,Swapnil Singh,KV Sharma,Mohammed Siraj
2024-05-15,"Barsapara Cricket Stadium, Guwahati",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,6,4,1,0,0,0,0,0,0,0,0,0,7,0,0,7,YBK Jaiswal,T Kohler-Cadmore,SV Samson,R Parag,R Ashwin,Dhruv Jurel,R Powell,D Ferreira,TA Boult,Avesh Khan,Sandeep Sharma
2024-05-19,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Indian Premier League,T20,20,P Simran Singh,Punjab Kings,71,45,7,4,0,0,0,0,0,0,0,0,98,0,0,98,T Natarajan,TM Head,Abhishek Sharma,RA Tripathi,Nithish Kumar Reddy,H Klaasen,Shahbaz Ahmed,Abdul Samad,Sanvir Singh,PJ Cummins,B Kumar
