date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2018-04-08,Punjab Cricket Association IS Bindra Stadium,Indian Premier League,T20,20,C Munro,Delhi Daredevils,4,6,0,0,0,0,0,0,0,0,0,0,4,0,0,4,KL Rahul,MA Agarwal,Yuvraj Singh,KK Nair,DA Miller,MP Stoinis,AR Patel,R Ashwin,AJ Tye,MM Sharma,Mujeeb Ur Rahman
2018-04-11,Sawai Mansingh Stadium,Indian Premier League,T20,20,C Munro,Delhi Daredevils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM Rahane,DJM Short,BA Stokes,SV Samson,JC Buttler,RA Tripathi,K Gowtham,S Gopal,DS Kulkarni,JD Unadkat,B Laughlin
2018-04-27,Arun Jaitley Stadium,Indian Premier League,T20,20,C Munro,Delhi Daredevils,33,18,4,2,0,0,0,0,0,1,0,0,51,0,8,59,CA Lynn,SP Narine,RV Uthappa,N Rana,KD Karthik,Shubman Gill,AD Russell,Shivam Mavi,PP Chawla,MG Johnson,Kuldeep Yadav
2018-04-30,Maharashtra Cricket Association Stadium,Indian Premier League,T20,20,C Munro,Delhi Daredevils,26,16,3,2,0,0,0,0,0,0,0,0,37,0,0,37,SR Watson,F du Plessis,SK Raina,AT Rayudu,MS Dhoni,RA Jadeja,DJ Bravo,KV Sharma,Harbhajan Singh,KM Asif,L Ngidi
2018-05-02,Arun Jaitley Stadium,Indian Premier League,T20,20,C Munro,Delhi Daredevils,0,1,0,0,0,0,0,0,0,1,0,0,-2,0,8,6,DJM Short,JC Buttler,SV Samson,BA Stokes,RA Tripathi,K Gowtham,JC Archer,AM Rahane,JD Unadkat,DS Kulkarni,S Gopal
2019-04-14,Rajiv Gandhi International Stadium,Indian Premier League,T20,20,C Munro,Delhi Capitals,40,25,4,3,0,0,0,0,0,0,0,0,58,0,0,58,DA Warner,JM Bairstow,KS Williamson,RK Bhui,V Shankar,DJ Hooda,Abhishek Sharma,Rashid Khan,B Kumar,Sandeep Sharma,KK Ahmed
2019-04-18,Arun Jaitley Stadium,Indian Premier League,T20,20,C Munro,Delhi Capitals,3,10,0,0,0,0,0,0,0,0,0,0,-3,0,0,-3,RG Sharma,Q de Kock,BCJ Cutting,SA Yadav,KH Pandya,HH Pandya,KA Pollard,RD Chahar,J Yadav,JJ Bumrah,SL Malinga
2019-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Indian Premier League,T20,20,C Munro,Delhi Capitals,14,13,1,1,0,0,0,0,0,0,0,0,17,0,0,17,WP Saha,MJ Guptill,MK Pandey,KS Williamson,V Shankar,Mohammad Nabi,DJ Hooda,Rashid Khan,B Kumar,Basil Thampi,KK Ahmed
2019-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Indian Premier League,T20,20,C Munro,Delhi Capitals,27,24,4,0,0,0,0,0,0,0,0,0,31,0,0,31,F du Plessis,SR Watson,SK Raina,AT Rayudu,MS Dhoni,DJ Bravo,RA Jadeja,DL Chahar,Harbhajan Singh,Imran Tahir,SN Thakur
2016-04-10,Eden Gardens,Indian Premier League,T20,20,C Munro,Kolkata Knight Riders,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,MA Agarwal,Q de Kock,SS Iyer,KK Nair,SV Samson,P Negi,CR Brathwaite,CH Morris,NM Coulter-Nile,A Mishra,Z Khan
2016-04-13,Eden Gardens,Indian Premier League,T20,20,C Munro,Kolkata Knight Riders,4,6,0,0,0,0,0,0,0,1,0,0,4,0,8,12,RG Sharma,PA Patel,HH Pandya,MJ McClenaghan,JC Buttler,KA Pollard,AT Rayudu,Harbhajan Singh,J Suchith,TG Southee,JJ Bumrah
2016-05-22,Eden Gardens,Indian Premier League,T20,20,C Munro,Kolkata Knight Riders,10,8,2,0,6,0,8,0,0,1,0,0,12,0,8,20,S Dhawan,DA Warner,NV Ojha,Yuvraj Singh,KS Williamson,DJ Hooda,MC Henriques,KV Sharma,B Kumar,BB Sran,Mustafizur Rahman
2016-05-25,Feroz Shah Kotla,Indian Premier League,T20,20,C Munro,Kolkata Knight Riders,16,17,1,0,0,0,0,0,0,0,0,0,17,0,0,17,DA Warner,S Dhawan,MC Henriques,Yuvraj Singh,DJ Hooda,BCJ Cutting,NV Ojha,B Kumar,Bipul Sharma,BB Sran,Mustafizur Rahman
